kind,visit_id,leg_index,source_scope,bot_id,station_queue_wp_id,from_id,to_id,pod_id,station_id,loaded,orientation_bucket,from_x,from_y,to_x,to_y,abs_dx,abs_dy,euclid,manhattan,same_tier,from_storage,to_storage,from_queue,to_queue,from_degree,to_degree,path_found,path_hops,path_distance,path_turns,path_segments,eta_sec,actual_sec,wait_sec,turn_count,stop_go_count,queue_stop_go_count
bot_to_pod,21165417,1,actual_sim,5,24,237,146,84,1,0,4.7123889803846897,10.5,11.5,17.5,4.5,7,7,9.8994949366116654,14,1,1,1,0,0,4,4,1,14,14,1,2,13.583333333333332,13.644444444525107,0.088888888889414375,2,0,0
bot_to_pod,56271027,1,actual_sim,8,24,176,150,89,1,0,0,5.5,7.5,7.5,5.5,2,2,2.8284271247461903,4,1,1,1,0,0,4,4,1,4,4,1,2,6.2818542494923806,6.3555555555931278,0.088888888889414375,1,0,0
pod_to_station_queue,24721334,2,actual_sim,4,20,203,20,10,0,1,1.5707963267948966,18.5,8.5,1.5,5.5,17,3,17.262676501632068,20,1,1,0,0,1,4,1,1,22,22,3,4,22.208333333333332,23.733013647168264,0.22222222222353594,3,0,0
pod_to_station_queue,56271027,2,actual_sim,8,24,150,24,89,1,1,4.7123889803846897,7.5,5.5,1.5,9.5,6,4,7.2111025509279782,10,1,1,0,0,1,4,1,1,14,14,3,4,18.286760458079524,17.688569202730832,0.17777777777882875,4,0,0
pod_to_station_queue,21165417,2,actual_sim,5,28,146,28,84,1,1,4.7123889803846897,17.5,4.5,1.5,11.5,16,7,17.464249196572979,23,1,1,0,0,1,4,1,1,25,25,3,4,24.370093791412856,31.814146836828513,8.1777777778261225,3,1,0
pod_to_station_queue,35661763,2,actual_sim,1,20,228,20,38,0,1,1.5707963267948966,15.5,10.5,1.5,5.5,14,5,14.866068747318506,19,1,1,0,0,1,4,1,1,19,19,3,4,21.458333333333336,31.413888889011105,3.2000000000189175,5,1,0
bot_to_pod,52825835,1,actual_sim,13,16,196,178,32,0,0,1.5707963267948966,11.5,8.5,7.5,7.5,4,1,4.1231056256176606,5,1,1,1,0,0,4,4,1,5,5,1,2,7.416666666666667,192.44444444558212,0.17777777777882875,5,0,0
pod_to_station_queue,43084780,2,actual_sim,7,20,235,20,11,0,1,3.1415926535897931,8.5,11.5,1.5,5.5,7,6,9.2195444572928871,13,1,1,0,0,1,4,1,1,23,23,4,5,26.25,32.574720069086652,4.1777777778024756,5,0,0
bot_to_pod,24721334,1,actual_sim,4,16,154,203,10,0,0,0,11.5,5.5,18.5,8.5,7,3,7.6157731058639087,10,1,1,1,0,0,4,4,1,10,10,1,2,10.291666666666666,104.00000000061482,0.22222222222353594,6,0,0
pod_to_station_queue,35297043,2,actual_sim,12,28,273,28,44,1,1,1.5707963267948966,18.5,13.5,1.5,11.5,17,2,17.11724276862369,19,1,1,0,0,1,4,1,1,25,25,4,5,26.953427124746192,25.333013647177722,0.17777777777882875,4,0,0
pod_to_station_queue,4615638,2,actual_sim,6,20,270,20,86,0,1,1.5707963267948966,15.5,13.5,1.5,5.5,14,8,16.124515496597098,22,1,1,0,0,1,4,1,1,22,22,4,5,25.125000000000004,24.266346980527487,0.17777777777882875,3,0,0
pod_to_station_queue,34977969,2,actual_sim,9,28,263,28,63,1,1,3.1415926535897931,8.5,13.5,1.5,11.5,7,2,7.2801098892805181,9,1,1,0,0,1,4,1,1,15,15,4,5,20.911760458079524,25.199680313866338,2.133333333345945,4,0,0
pod_to_station_queue,45252091,2,actual_sim,10,20,235,20,32,0,1,1.5707963267948966,8.5,11.5,1.5,5.5,7,6,9.2195444572928871,13,1,1,0,0,1,4,1,1,23,23,4,5,25.625,27.11388888903366,0.22222222222353594,5,0,0
bot_to_pod,35661763,1,actual_sim,1,16,182,228,38,0,0,0,11.5,7.5,15.5,10.5,4,3,5,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9166666666666679,165.02222222319779,3.2000000000189175,7,0,0
bot_to_pod,20114008,1,actual_sim,4,16,235,150,73,0,0,3.1415926535897931,8.5,11.5,7.5,5.5,1,6,6.0827625302982193,7,1,1,1,0,0,4,4,1,7,7,1,2,8.75,8.8000000000520231,0.17777777777882875,1,0,0
pod_to_station_queue,20114008,2,actual_sim,4,20,150,20,73,0,1,4.7123889803846897,7.5,5.5,1.5,5.5,6,0,6,6,1,1,0,0,1,4,1,1,18,18,5,6,25.036760458079524,24.355235869416902,0.17777777777882875,4,0,0
bot_to_pod,43084780,1,actual_sim,7,16,181,235,11,0,0,0,10.5,7.5,8.5,11.5,2,4,4.4721359549995796,6,1,1,1,0,0,4,4,1,6,6,1,2,8.2450937914128577,222.6222222235383,4.1777777778024756,7,0,0
pod_to_station_queue,4187856,2,actual_sim,0,28,237,28,75,1,1,0,10.5,11.5,1.5,11.5,9,0,9,9,1,1,0,0,1,4,1,1,17,17,4,5,22.25,21.733013647179177,0.17777777777882875,4,0,0
bot_to_pod,35297043,1,actual_sim,12,24,228,273,44,1,0,0,15.5,10.5,18.5,13.5,3,3,4.2426406871192848,6,1,1,1,0,0,4,4,1,6,6,1,2,8.25,146.62222222308901,0.17777777777882875,6,0,0
bot_to_pod,4615638,1,actual_sim,6,16,242,270,86,0,0,0,15.5,11.5,15.5,13.5,0,2,2,2,1,1,1,0,0,4,4,1,2,2,0,1,3.4534271247461903,138.66666666748642,0.17777777777882875,5,0,0
