decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax
827,9356.17777777733,1,97,1,89,5,1,26.1189170292129,40.6033485524734,0.90650406504065,0.0261189170292129,40,1,23,1,1,1,-1780.90386987066,0.1224811,13
828,9363.46666666611,1,95,1,88,3,0,26.1250182013414,40.5942590513152,0.906598984771574,0.0261250182013414,16,1,6,1,0,1,-606.032697165366,0.0029995,13
829,9366.26666666607,1,96,1,89,5,1,26.1174142265375,40.5639224798848,0.90761421319797,0.0261174142265375,42,2,23,1,1,2,-1820.99307720847,0.2551194,13
830,9373.55555555486,1,94,1,88,2,1,26.1089611657267,40.5657133201507,0.906693711967546,0.0261089611657267,22,1,12,1,1,1,-943.417681738843,0.143043,13
831,9376.35555555482,1,94,1,88,6,1,26.1042043075342,40.5398626283035,0.907707910750507,0.0261042043075342,45,2,25,1,1,3,-1975.87176847233,0.1795201,13
832,9383.6444444436,1,86,1,88,2,1,26.0882016600276,40.5298847218286,0.906976744186046,0.0260882016600276,21,1,11,1,1,1,-882.468647521532,0.1240723,13
833,9393.73333333234,1,87,1,88,2,2,26.1042056011701,40.536339653282,0.90798786653185,0.0261042056011701,28,1,16,1,2,2,-1207.75247473307,0.0965238,13
834,9403.82222222108,1,87,1,89,2,2,26.1258179644807,40.5515240670057,0.906155398587286,0.0261258179644807,28,1,16,1,2,1,-1207.09258142096,0.0955363,13
835,9406.53333333215,1,88,1,88,5,1,26.1220355835632,40.5273258545497,0.90625,0.0261220355835632,39,2,23,1,1,2,-1753.74170597928,0.1335143,13
836,9413.91111110982,1,86,1,89,3,2,26.1109575882949,40.5250014346252,0.908266129032258,0.0261109575882949,33,1,21,1,2,2,-1505.74025254865,0.0945149,13
837,9416.6222222209,1,87,1,89,4,1,26.0980037842684,40.4866370493593,0.907444668008048,0.0260980037842684,30,1,23,1,1,1,-1529.66950000077,0.134036,13
838,9426.71111110964,1,87,1,89,3,2,26.1181164556563,40.4996109597203,0.908450704225352,0.0261181164556563,30,1,21,1,2,1,-1426.56546480429,0.1585014,13
839,9434.04444444286,1,84,1,89,3,2,26.1366479398273,40.5101521798082,0.908542713567839,0.0261366479398273,36,1,23,1,2,1,-1641.50655221296,0.2335664,13
840,9436.79999999838,1,86,1,89,3,2,26.1286386581741,40.4795954969439,0.909547738693467,0.0261286386581741,28,1,19,1,2,2,-1311.04832686731,0.1735252,13
841,9456.93333333142,1,86,1,90,3,3,26.2043804257399,40.5787883515871,0.909547738693467,0.0262043804257399,40,1,26,1,3,1,-1821.04926620413,0.133485,13
842,9467.02222222016,1,86,1,90,4,3,26.2140366584546,40.5756310494215,0.910552763819095,0.0262140366584546,45,2,28,1,3,5,-2032.0619389267,0.1095177,13
843,9474.2666666645,1,84,1,90,3,3,26.2026004183337,40.5728315911556,0.908726178535607,0.0262026004183337,41,3,26,1,3,6,-1857.89528349587,0.2130416,13
844,9484.35555555324,1,84,1,89,4,2,26.1784856961056,40.5832303379325,0.908908908908909,0.0261784856961056,38,2,25,1,2,3,-1766.87268709566,0.1005181,13
845,9494.44444444199,1,84,1,88,5,1,26.1577367753407,40.6167872541723,0.910910910910911,0.0261577367753407,38,2,25,1,1,3,-1811.75456824069,0.1145863,13
846,9497.1999999975,1,86,1,88,4,1,26.1201755868686,40.5731209241447,0.910910910910911,0.0261201755868686,33,1,19,1,1,1,-1472.3532843814,0.1770292,12
847,9507.28888888624,1,86,1,87,4,0,26.1532096180957,40.6062991438854,0.910910910910911,0.0261532096180957,26,1,14,1,0,1,-1143.2201341276,0.0069692,12
848,9514.57777777503,1,82,1,89,4,1,26.1618389990294,40.60160245156,0.911911911911912,0.0261618389990294,33,2,22,1,1,4,-1592.13278233253,0.1185136,13
849,9517.37777777499,1,85,1,89,4,1,26.1363037917913,40.576611636756,0.912087912087912,0.0261363037917913,32,1,19,1,1,1,-1434.90572691467,0.1125276,12
850,9524.66666666377,1,82,1,89,5,1,26.1447643408025,40.5717129533302,0.912175648702595,0.0261447643408025,38,1,26,1,1,1,-1843.35467940463,0.1192466,13
851,9554.84444444111,1,79,1,89,4,1,26.2012895726649,40.6414017810413,0.913173652694611,0.0262012895726649,36,2,21,1,1,3,-1622.87085944445,0.1741235,13
852,9557.59999999662,1,83,1,90,3,2,26.1691918057537,40.6062428268607,0.911354581673307,0.0261691918057537,32,1,20,1,2,1,-1443.26042565229,0.158492,13
853,9574.97777777415,1,84,1,92,4,3,26.1918856335452,40.6234843097399,0.912350597609562,0.0261918856335452,48,2,28,1,3,4,-2124.03364364082,0.2515429,13
854,9577.73333332966,1,83,1,91,3,2,26.1543883038531,40.5799142751709,0.909632571996028,0.0261543883038531,32,1,20,1,2,2,-1450.64742398849,0.1285566,13
855,9597.8666666627,1,84,1,92,3,2,26.1494433333335,40.5543476013236,0.910625620655412,0.0261494433333335,32,1,20,1,2,2,-1451.60576598273,0.1485589,13
856,9605.15555555149,1,83,1,91,5,2,26.1407973621105,40.5230947955393,0.910625620655412,0.0261407973621105,45,1,27,1,2,1,-2034.52272221189,0.1420283,13
857,9607.95555555145,1,83,1,91,2,2,26.1241668361487,40.479525840171,0.911618669314796,0.0261241668361487,30,2,17,1,2,2,-1285.03816136828,0.0985014,13
858,9618.04444444019,1,82,1,90,3,1,26.0964044717399,40.4510398115722,0.911618669314796,0.0260964044717399,28,1,16,1,1,1,-1219.04156396673,0.1290435,13
859,9625.28888888453,1,82,1,89,4,1,26.0996302475282,40.4383160007999,0.912611717974181,0.0260996302475282,33,1,21,1,1,2,-1549.88227501628,0.1155161,13
860,9628.13333332893,1,81,1,89,4,1,26.0918874894334,40.4086444965825,0.912611717974181,0.0260918874894334,31,1,19,1,1,1,-1412.67273643174,0.117518,13
861,9648.26666666197,1,82,1,90,4,2,26.1177413429243,40.4310355517929,0.913604766633565,0.0261177413429243,35,2,22,1,2,5,-1614.91749823713,0.1265755,13
862,9655.46666666187,1,82,1,89,4,1,26.0926657268741,40.4067234318998,0.912784935579782,0.0260926657268741,32,1,19,1,1,2,-1447.76600483911,0.1768436,13
863,9668.39999999501,1,83,1,90,5,1,26.1000738536156,40.4006057193559,0.913776015857284,0.0261000738536156,34,1,21,1,1,1,-1566.90637978065,0.2160489,13
864,9685.6444444392,1,83,1,90,3,2,26.1227076938988,40.4180790208667,0.91295746785361,0.0261227076938988,32,1,20,1,2,1,-1464.98321707277,0.1475474,13
865,9688.53333332805,1,83,1,91,4,3,26.1077944927292,40.3774958943924,0.913946587537092,0.0261077944927292,40,3,25,1,3,3,-1813.30999115514,0.1225199,13
866,9725.86666666084,1,85,1,91,3,3,26.1249546156006,40.4505111245223,0.912228796844181,0.0261249546156006,35,1,24,1,3,1,-1662.59019704074,0.1605191,13
867,9728.75555554969,1,84,1,90,4,2,26.1098105728162,40.4095601285883,0.912315270935961,0.0261098105728162,35,1,22,1,2,2,-1600.65590789405,0.1621177,13
868,9735.95555554958,1,84,1,90,3,2,26.1154469269583,40.4502093599709,0.91240157480315,0.0261154469269583,29,1,19,1,2,1,-1358.0924939943,0.2280456,13
869,9748.88888888273,1,84,1,92,3,4,26.1285156250001,40.4529399420026,0.912487708947886,0.0261285156250001,39,2,23,1,4,2,-1689.99618530873,0.3136805,13
870,9756.08888888262,1,81,1,91,3,3,26.104118713295,40.4295497144935,0.912487708947886,0.026104118713295,34,1,23,1,3,2,-1605.24784170656,0.2776587,13
871,9758.97777777147,1,83,1,90,4,2,26.0915973102496,40.3927164206178,0.913470993117011,0.0260915973102496,32,1,18,1,2,1,-1377.62061316367,0.0866067,13
872,9769.06666666021,1,83,1,91,4,2,26.0979783435001,40.3851927651242,0.914454277286136,0.0260979783435001,31,1,17,1,2,1,-1318.35810303849,0.1454856,13
873,9796.31111110426,1,83,1,92,3,4,26.1599199908015,40.5128687935405,0.915437561455261,0.0261599199908015,41,1,27,1,4,2,-1897.89809040789,0.2200996,13
874,9799.24444443755,1,82,1,91,3,3,26.1461536977683,40.5233574342541,0.914538310412574,0.0261461536977683,33,1,20,1,3,1,-1458.01184649833,0.1671002,13
875,9816.4444444373,1,83,1,91,4,3,26.1507791061487,40.5130539007771,0.915520628683694,0.0261507791061487,41,1,27,1,3,3,-1934.75934546296,0.1456371,13
876,9819.37777777059,1,82,1,91,2,3,26.1395594293026,40.4782497958618,0.914622178606477,0.0261395594293026,29,2,17,1,3,2,-1252.67768941696,0.3461178,13
877,9829.46666665933,1,82,1,91,3,3,26.1206424516751,40.463249761504,0.914705882352941,0.0261206424516751,33,3,20,1,3,6,-1466.99053895611,0.2281054,13
878,9836.57777777034,1,81,1,90,3,2,26.0918692265156,40.464509054681,0.917647058823529,0.0260918692265156,29,1,21,1,2,1,-1436.63278210351,0.1115788,13
879,9846.66666665908,1,81,1,91,3,3,26.1163911037924,40.4851431621062,0.917727717923604,0.0261163911037924,34,1,24,1,3,2,-1661.13883032618,0.1320581,13
880,9849.59999999237,1,80,1,91,4,3,26.1058621557548,40.4514748138084,0.918707149853085,0.0261058621557548,36,1,24,1,3,3,-1689.81349217261,0.1244745,13
881,9856.75555554782,1,80,1,91,2,3,26.1112159658523,40.4424623644806,0.918707149853085,0.0261112159658523,30,1,20,1,3,1,-1419.18886002905,0.1264771,13
882,9876.88888888087,1,81,1,91,3,4,26.1522592352405,40.4887386955229,0.919686581782566,0.0261522592352405,40,1,25,1,4,2,-1798.40348922303,0.4630684,13
883,9879.77777776971,1,80,1,90,3,3,26.1395383810458,40.4518006715101,0.917888563049853,0.0261395383810458,34,1,24,1,3,2,-1635.41430719684,0.1045382,13
884,9889.86666665845,1,80,1,91,3,3,26.1347439314803,40.4271820190086,0.918866080156403,0.0261347439314803,33,1,23,1,3,1,-1575.28426950383,0.110497,13
885,9899.9555555472,1,80,1,90,3,2,26.1532105984252,40.4385777320188,0.919843597262952,0.0261532105984252,28,1,21,1,2,1,-1406.09658727983,0.1045194,13
886,9907.0666666582,1,79,1,91,4,3,26.152430824929,40.4202438049561,0.920821114369501,0.026152430824929,40,1,24,1,3,1,-1782.84125709436,0.2775165,13
887,9927.19999999124,1,80,1,90,3,3,26.1825517814979,40.4496907762064,0.92,0.0261825517814979,39,1,22,1,3,3,-1679.54082629052,0.4184132,14
888,9947.33333332428,1,81,1,91,3,4,26.2013942680095,40.4617224880387,0.919103313840156,0.0262013942680095,46,3,24,1,4,5,-1881.04938323474,0.5376462,14
889,9957.42222221303,1,81,1,89,4,2,26.1594819711419,40.4424966196626,0.916585838991271,0.0261594819711419,38,2,21,1,2,3,-1642.40711919202,0.1540337,13
890,9960.26666665743,1,80,1,87,3,0,26.1273237272918,40.4069350245467,0.917635658914729,0.0261273237272918,16,1,11,1,0,1,-796.979289397888,0.0030011,13
891,9967.51111110177,1,80,1,88,6,1,26.1347220764678,40.4013522445516,0.918604651162791,0.0261347220764678,41,2,22,1,1,2,-1799.3849506243,0.123065,13
892,9977.59999999051,1,80,1,88,6,1,26.1265419459627,40.4028309378637,0.920542635658915,0.0261265419459627,39,1,21,1,1,1,-1707.32870879463,0.1105152,13
893,9980.39999999047,1,79,1,88,2,1,26.1175992640077,40.3720321560167,0.921511627906977,0.0261175992640077,15,1,11,1,1,1,-758.496119566495,0.1161044,13
894,9990.48888887921,1,79,1,88,2,2,26.144632286655,40.3968724524206,0.920696324951644,0.026144632286655,23,2,14,1,2,4,-1042.79959577341,0.1710343,14
895,9997.73333332355,1,78,1,87,5,1,26.1357590774614,40.3972646238816,0.920696324951644,0.0261357590774614,36,1,19,1,1,1,-1561.25260148735,0.1275198,14
896,10010.6222222123,1,78,1,87,3,2,26.1631200910499,40.4226405198212,0.921663442940039,0.0261631200910499,26,1,18,1,2,1,-1232.80489784207,0.1730898,14
897,10017.8666666566,1,78,1,87,5,2,26.1809630516531,40.433321635985,0.922630560928433,0.0261809630516531,41,3,20,1,2,4,-1712.77983263386,0.0849781,14
898,10020.711111101,1,72,1,86,3,1,26.1320108419931,40.4026834294645,0.922854387656702,0.0261320108419931,20,1,12,1,1,1,-917.909333130837,0.1205121,14
899,10048.0444444339,1,84,1,88,6,2,26.1799565075419,40.459932784383,0.923818707810993,0.0261799565075419,43,1,25,1,2,3,-1943.57426774968,0.0955241,14
900,10050.8888888783,1,73,1,87,2,1,26.1641633004667,40.4186956646361,0.919385796545106,0.0261641633004667,18,1,10,1,1,1,-794.986717496823,0.1215136,14
901,10060.9777777671,1,73,1,86,3,0,26.1737798695276,40.4167554875745,0.920345489443378,0.0261737798695276,18,1,9,1,0,1,-773.707382182634,0.0029985,14
902,10071.0666666558,1,73,1,87,3,0,26.1791149420827,40.4082338870735,0.920421860019175,0.0261791149420827,17,1,8,1,0,1,-712.495155203469,0.0029984,14
903,10081.1555555446,1,73,1,89,3,1,26.2039664578104,40.4298565911928,0.920498084291188,0.0262039664578104,24,1,12,1,1,2,-1020.83401320652,0.1105141,14
904,10091.2444444333,1,72,1,88,3,0,26.2078040440556,40.4190780679449,0.920498084291188,0.0262078040440556,21,1,11,1,0,2,-921.220805344322,0.0056045,14
905,10098.3111110999,1,82,1,89,5,1,26.2011994613437,40.3922359808523,0.921455938697318,0.0262011994613437,31,1,17,1,1,3,-1351.48421592914,0.1630885,14
906,10111.3777777663,1,72,1,90,3,2,26.2025269446087,40.3776644720199,0.920650095602294,0.0262025269446087,31,2,18,1,2,2,-1350.36544373398,0.1341015,14
907,10118.4444444329,1,82,1,89,5,1,26.1758598623758,40.3506237410659,0.9207258834766,0.0261758598623758,30,1,16,1,1,2,-1293.77974994436,0.1870228,14
908,10121.4666666551,1,71,1,89,4,1,26.1574503780223,40.3056974866956,0.920801526717557,0.0261574503780223,29,1,16,1,1,1,-1262.59548883998,0.1075429,14
909,10131.5555555438,1,71,1,89,5,1,26.1624498164517,40.2968888654799,0.92175572519084,0.0261624498164517,34,2,18,1,1,4,-1470.86494752958,0.101581,14
910,10151.6888888769,1,72,1,89,5,1,26.1789011853749,40.3362556725707,0.920076117982873,0.0261789011853749,35,2,18,1,1,3,-1498.541027409,0.1670848,14
911,10158.6666666545,1,79,1,89,3,1,26.1681183562717,40.3336306213082,0.919201520912547,0.0261681183562717,22,2,12,1,1,6,-960.724440615426,0.2840615,14
912,10178.7999999876,1,80,1,89,4,1,26.1583797721963,40.3325716022469,0.920152091254753,0.0261583797721963,27,1,17,1,1,2,-1257.14875395361,0.1360268,14
913,10208.9777777649,1,82,1,90,3,3,26.2188024772763,40.4092344800762,0.92022792022792,0.0262188024772763,36,1,23,1,3,1,-1659.19437604766,0.1434869,14
914,10222.0444444314,1,75,1,90,4,3,26.2206585340206,40.3956317090247,0.918560606060606,0.0262206585340206,42,3,23,1,3,3,-1810.78995585164,0.1590538,14
915,10229.111111098,1,81,1,89,3,2,26.170877728154,40.3631961253452,0.915958451369216,0.026170877728154,29,1,19,1,2,1,-1359.23866158221,0.1215416,14
916,10239.1999999867,1,76,1,88,3,1,26.1871204798548,40.3718107397761,0.916902738432483,0.0261871204798548,25,1,13,1,1,1,-1066.05442372482,0.1890234,14
917,10242.1777777644,1,74,1,88,5,1,26.18026663784,40.3448502060586,0.916981132075472,0.02618026663784,32,2,16,1,1,4,-1342.94641696692,0.1545286,14
918,10249.2888888754,1,80,1,89,3,1,26.158352189971,40.3249424637544,0.918001885014138,0.026158352189971,22,1,13,1,1,1,-998.011680348072,0.1940963,14
919,10262.3111110975,1,78,1,90,5,2,26.1697867026366,40.3262226467387,0.918944392082941,0.0261697867026366,37,2,21,1,2,3,-1627.5956841481,0.0775355,14
920,10279.4666666528,1,82,1,92,3,3,26.1651687583045,40.3329444684464,0.919096895578551,0.0261651687583045,33,1,20,1,3,3,-1473.45081778985,0.1585583,14
921,10282.4444444305,1,78,1,90,4,2,26.1480579556563,40.2902757222368,0.920037629350894,0.0261480579556563,32,2,18,1,2,3,-1395.54643936044,0.0965339,14
922,10292.5333333193,1,78,1,90,4,2,26.1381988260789,40.2888788801974,0.92018779342723,0.0261381988260789,31,2,18,1,2,2,-1369.37373394527,0.0845708,14
923,10322.7111110966,1,80,1,91,4,2,26.1570795787257,40.3317541609973,0.921200750469043,0.0261570795787257,32,1,17,1,2,2,-1364.9729845904,0.1215591,14
924,10329.7333333187,1,77,1,91,3,2,26.1484354332012,40.3021757135579,0.91955098222638,0.0261484354332012,30,1,16,1,2,1,-1278.67510363334,0.0965128,15
925,10359.9111110961,1,74,1,91,3,3,26.1818541207722,40.3374499340648,0.919626168224299,0.0261818541207722,37,2,19,1,3,4,-1529.23576330382,0.1355186,15
926,10369.9999999848,1,73,1,89,4,2,26.1667039666273,40.3278606899851,0.916201117318436,0.0261667039666273,35,1,18,1,2,2,-1456.7849814254,0.0895231,15
927,10372.9777777625,1,74,1,89,3,2,26.1566427171485,40.2961764373899,0.917132216014898,0.0261566427171485,28,1,15,1,2,2,-1178.60772660587,0.1135458,15
928,10380.0888888735,1,72,1,88,3,3,26.1681066936871,40.2976894175615,0.918063314711359,0.0261681066936871,33,2,20,1,3,2,-1486.35035703307,0.1225788,15
929,10383.0666666513,1,73,1,86,2,1,26.1490284145945,40.2820266683206,0.917209302325581,0.0261490284145945,15,1,9,1,1,2,-678.837599274419,0.266598,14
930,10390.1777777623,1,70,1,86,5,1,26.1603374487501,40.3292773440252,0.918139534883721,0.0261603374487501,31,1,19,1,1,1,-1435.58324782924,0.1135427,15
931,10400.266666651,1,70,1,87,4,2,26.1850117309042,40.351162724275,0.91906976744186,0.0261850117309042,33,1,19,1,2,1,-1474.20925134856,0.1595265,15
932,10413.2444444286,1,72,1,88,3,3,26.2310289329056,40.4059308022232,0.919144981412639,0.0262310289329056,29,3,19,1,3,5,-1329.59360966188,0.311561,14
933,10423.3333333174,1,77,1,88,4,2,26.2064855299909,40.4115918911337,0.921077065923863,0.0262064855299909,28,1,18,1,2,1,-1297.1527278132,0.2540351,14
934,10430.4444444284,1,78,1,89,4,2,26.2074572975192,40.3969659591727,0.921150278293135,0.0262074572975192,35,1,21,1,2,1,-1593.65838324461,0.0925908,14
935,10443.4666666504,1,83,1,90,4,2,26.2150386568966,40.4384080984364,0.921150278293135,0.0262150386568966,28,1,18,1,2,1,-1297.92286081046,0.1525513,14
936,10460.6222222057,1,81,1,89,3,1,26.2522090850809,40.4795967751814,0.921223354958295,0.0262522090850809,28,1,14,1,1,2,-1183.53605907759,0.121054,15
937,10463.5999999834,1,83,1,89,5,0,26.241481008087,40.4469486432689,0.922150139017609,0.026241481008087,21,1,14,1,0,1,-1035.56244941004,0.0070294,15
938,10480.7555555387,1,80,1,91,4,2,26.2700297509791,40.4748648425719,0.922222222222222,0.0262700297509791,37,1,21,1,2,1,-1656.47254834102,0.0935213,15
939,10483.7333333165,1,83,1,90,4,2,26.2538187820986,40.4338474576275,0.922294172062905,0.0262538187820986,29,2,19,1,2,3,-1343.04556957706,0.1850336,15
940,10493.8222222052,1,81,1,88,5,0,26.2436143303715,40.4317534548048,0.922294172062905,0.0262436143303715,26,1,17,1,0,1,-1268.44945441112,0.0110012,15
941,10500.8888888718,1,74,1,89,4,1,26.2391772126875,40.4089245462583,0.923219241443108,0.0262391772126875,31,1,16,1,1,1,-1339.00418941474,0.0835475,15
942,10510.9777777605,1,74,1,89,4,1,26.2504718841159,40.4103548035883,0.923290203327172,0.0262504718841159,30,1,15,1,1,1,-1283.90116517965,0.1224859,15
943,10513.9555555383,1,80,1,89,5,1,26.2425215914013,40.3821929550472,0.923361034164358,0.0262425215914013,32,1,21,1,1,2,-1546.59504671279,0.1970436,15
944,10521.0666666493,1,73,1,89,3,1,26.2483456852124,40.3752643180402,0.923361034164358,0.0262483456852124,23,1,11,1,1,2,-943.692956422301,0.14506,15
945,10534.0888888713,1,80,1,90,5,2,26.255017389272,40.3696675906876,0.923361034164358,0.026255017389272,38,1,23,1,2,2,-1747.7301316705,0.1450594,15
946,10541.1999999823,1,73,1,90,2,2,26.2522250704463,40.3495522102936,0.923361034164358,0.0262522250704463,24,1,13,1,2,1,-1033.24095946314,0.1613838,15
947,10551.2888888711,1,72,1,90,3,2,26.2550283594935,40.3380726867022,0.923431734317343,0.0262550283594935,27,1,16,1,2,2,-1207.75034309093,0.1410673,15
948,10554.2222222043,1,79,1,89,4,1,26.242840503324,40.3036018020848,0.923431734317343,0.026242840503324,28,1,18,1,1,1,-1334.57604506235,0.2775398,15
949,10561.3777777598,1,71,1,90,4,2,26.2422699364971,40.2870155226224,0.923502304147465,0.0262422699364971,32,1,18,1,2,1,-1419.32180531415,0.0985097,15
950,10571.4666666485,1,71,1,90,4,2,26.2506761363638,40.2842407226565,0.924423963133641,0.0262506761363638,31,1,17,1,2,1,-1358.39926897329,0.1395017,15
951,10591.5999999816,1,72,1,91,3,2,26.2783910018306,40.3111103885383,0.925345622119816,0.0262783910018306,28,1,14,1,2,1,-1170.08604343927,0.153019,15
952,10594.444444426,1,76,1,91,3,2,26.2628387973276,40.2716358840981,0.925414364640884,0.0262628387973276,32,1,14,1,2,2,-1257.49461136867,0.1890393,15
953,10604.5333333147,1,76,1,90,4,2,26.2667918452895,40.2621125281523,0.923783287419651,0.0262667918452895,37,1,17,1,2,2,-1494.21054422173,0.1294904,15
954,10611.7333333146,1,70,1,89,4,1,26.2723223350254,40.2550361111111,0.923853211009174,0.0262723223350254,27,1,14,1,1,1,-1159.08631068241,0.1345181,15
955,10614.6222222035,1,75,1,89,4,1,26.2649452495976,40.2282180293504,0.924770642201835,0.0262649452495976,33,1,13,1,1,1,-1260.19153763158,0.1700231,16
956,10621.8222222034,1,69,1,91,3,2,26.2663508757522,40.2148897554477,0.924839596700275,0.0262663508757522,28,2,12,1,2,3,-1085.53813232878,0.2260326,16
957,10631.9111110921,1,68,1,90,4,1,26.2767398631308,40.2444421159578,0.924908424908425,0.0262767398631308,28,2,11,1,1,7,-1068.0991247511,0.1515785,16
958,10644.7999999808,1,75,1,89,4,1,26.2784634420824,40.2606989682346,0.924977127172919,0.0262784634420824,34,1,12,1,1,1,-1235.33818473829,0.1719462,15
959,10652.0444444251,1,68,1,89,5,1,26.2846544089485,40.2547303986769,0.924200913242009,0.0262846544089485,33,1,14,1,1,4,-1293.64313667127,0.1114864,15
960,10654.8888888695,1,73,1,89,4,1,26.2708356976602,40.2181557534819,0.925114155251142,0.0262708356976602,33,1,11,1,1,2,-1185.31808815279,0.1385295,15
