decision,time,pendingOrders,stationsWithCap,podsInModel,dispatched,children,fastPath,units,decisionSec,lambda,mu,delta,rho,closedLines,valuedNotBoundLines,completedOrders
915,10133.5555555438,100,1,95,0,0,1,1,0,14.7567567567569,21.2267818574516,1,9.77424167081063,1,0,1
916,10136.3111110993,100,1,95,1,0,1,1,0.0020002,14.7456864216055,21.2038834951458,1,9.76938369781321,1,0,1
917,10146.3999999881,100,1,95,0,0,1,2,0.0009715,14.7536512733218,21.2083737054,1,9.77227944320319,1,0,1
918,10153.6888888768,100,1,94,1,0,1,2,0.0029967,14.7504151061173,21.196775206315,1,9.77260752688171,2,0,1
919,10156.4888888768,100,1,94,1,0,1,3,0.002005,14.7353808277237,21.184090501792,1,9.77242270171951,2,0,1
920,10193.9111110985,100,1,93,0,0,1,2,0.00197,14.7781926811054,21.2545649838885,1,9.78151260504211,2,0,1
921,10203.9999999872,100,1,93,0,0,1,1,0.0010006,14.7645072085509,21.2437812947068,1,9.7773847736626,1,0,1
922,10216.799999987,100,1,94,0,0,1,3,0,14.7722369154892,21.2479549202427,1,9.77531653875071,1,0,1
923,10224.1333333203,100,1,93,0,0,1,1,0.0010023,14.7691170265575,21.2365355103498,1,9.77571422704127,1,0,1
924,10226.8888888758,100,1,94,0,0,1,2,0.0009995,14.7631531802295,21.2210458547897,1,9.7742255538071,2,0,1
925,10234.222222209,100,1,93,1,0,1,2,0.0029975,14.7531637206951,21.2155538120253,1,9.77733056034251,1,0,1
926,10244.3111110977,100,1,94,0,0,1,1,0.0009701,14.7528116207027,21.2081507503591,1,9.7747354909427,1,0,1
927,10247.0222222088,100,1,93,0,0,1,1,0.0009992,14.7484730464886,21.1950337597725,1,9.77430760406423,1,0,1
928,10264.4444444308,100,1,93,1,0,1,1,0.0040006,14.7738600352112,21.2246402422789,1,9.78396523686788,1,0,1
929,10274.5333333195,100,1,95,0,0,1,2,0.0010004,14.7842550468679,21.2327067162464,1,9.78849647536617,1,0,1
930,10284.6222222083,100,1,96,0,0,1,2,0.0009972,14.7876280030339,21.2306965272038,1,9.78838090744674,1,0,1
931,10294.711111097,100,1,95,1,0,1,2,0.0039842,14.7863506082668,21.2220233783192,1,9.78519139617067,1,0,1
932,10297.2888888747,99,1,94,0,0,1,2,0.0009959,14.7790099476016,21.2046664465589,1,9.78277908958171,1,0,1
933,10314.84444443,100,1,95,0,0,1,2,0,14.7945418011562,21.2201372868279,1,9.7859353193774,1,0,1
934,10317.4222222078,100,1,93,1,0,1,6,0.0030021,14.7870991526583,21.2026659807957,1,9.78345671477145,2,0,1
935,10324.9333333188,100,1,94,1,0,1,1,0.0019976,14.7782908753761,21.1988802514644,1,9.78728195113975,1,0,1
936,10335.0222222075,100,1,95,0,0,1,4,0,14.7800431882854,21.1946131464536,1,9.78610368098075,2,0,1
937,10337.5555555408,100,1,94,1,0,1,2,0.0030034,14.762314216167,21.178003516864,1,9.78398992884359,1,0,1
938,10347.6444444296,100,1,94,0,0,1,1,0.001,14.7651267450405,21.1752766069548,1,9.78351387536518,1,0,1
939,10355.1555555406,100,1,94,1,0,1,3,0.0025377,14.7597881627192,21.1608752396038,1,9.78239974580224,2,0,1
940,10357.7333333183,100,1,93,0,0,1,4,0.0010011,14.7389187602957,21.1397320599825,1,9.77815427482653,2,0,1
941,10367.8222222071,100,1,93,0,0,1,1,0.0009974,14.7308554515161,21.1369207424065,1,9.77762320056898,1,0,1
942,10375.2888888736,100,1,93,1,0,1,5,0.0019998,14.7337346836139,21.1343287644283,1,9.78194041403602,3,0,1
943,10387.9555555401,100,1,92,1,0,1,2,0.0019998,14.720513964923,21.1395221508853,1,9.78036087873159,2,0,1
944,10395.4222222067,100,1,93,0,0,1,2,0.0010001,14.7127275419097,21.1370284685865,1,9.78471264541934,1,0,1
945,10415.5555555397,100,1,94,0,0,1,1,0.0009996,14.7350820019916,21.1624137957474,1,9.78774435836212,1,0,1
946,10448.2666666503,100,1,93,0,0,1,4,0.000996,14.7299854439594,21.1483803552771,1,9.75843780135013,2,0,1
947,10465.8222222056,100,1,94,1,0,1,2,0.0029778,14.7209302325583,21.1440501043843,1,9.75252768415993,2,0,1
948,10475.9111110944,100,1,93,0,0,1,6,0,14.7166198524207,21.1465090267317,1,9.75445029179206,3,0,1
949,10498.5333333163,100,1,94,0,0,1,1,0.0010029,14.7190441708908,21.1739583333335,1,9.75383877159317,1,0,1
950,10506.0888888717,100,1,95,0,0,1,2,0.0009993,14.7160348774366,21.1629138403926,1,9.75422551588361,1,0,1
951,10508.622222205,100,1,94,0,0,1,2,0.001036,14.7115563349713,21.1497738162842,1,9.75363490472932,1,0,1
952,10538.7999999823,100,1,94,1,0,1,3,0.0030119,14.7284230491329,21.1673286604361,1,9.74385157743784,2,0,1
953,10548.8888888711,100,1,95,0,0,1,1,0.0010428,14.7184132968798,21.1615361301612,1,9.74198702458234,1,0,1
954,10556.3555555376,100,1,94,1,0,1,5,0.0020008,14.7125720980534,21.1464637305701,1,9.74049522673036,2,0,1
955,10576.4888888707,100,1,94,1,0,1,4,0.0019986,14.729878273627,21.1799181387867,1,9.74740396477747,2,0,1
956,10579.0666666484,100,1,92,0,0,1,2,0.0010028,14.7108085571044,21.1610493308503,1,9.74415938234868,1,0,1
957,10586.5777777594,100,1,95,0,0,1,3,0.0010002,14.7132811335879,21.1579414648289,1,9.74816151259131,1,0,1
958,10599.1999999815,100,1,93,1,0,1,5,0.0029998,14.7123743718593,21.1499871001032,1,9.74065470532321,3,0,1
959,10609.2888888702,100,1,93,0,0,1,4,0.001002,14.6918553561322,21.1441547187222,1,9.73876072039912,2,0,1
960,10619.3777777589,100,1,93,0,0,1,2,0.0010007,14.6812619217931,21.1373884311707,1,9.7364346141683,2,0,1
961,10667.2444444249,100,1,91,0,0,1,1,0.0010008,14.7854107418431,21.2958590931896,1,9.77778698090709,1,0,1
962,10669.6444444249,100,1,90,0,0,1,3,0.0009989,14.7810918540328,21.2829493191161,1,9.77729447001885,1,0,1
963,10679.7333333136,100,1,90,1,0,1,4,0.0020075,14.7806844746703,21.2756875087144,1,9.77477341202255,3,0,1
964,10687.377777758,100,1,89,1,0,1,4,0.0040001,14.753893504789,21.2607388453626,1,9.77332408025863,3,0,1
965,10699.8666666467,100,1,88,0,0,1,1,0.0009979,14.7338872667649,21.2554439258248,1,9.76709664388181,1,0,1
966,10707.511111091,100,1,89,0,0,1,4,0.0010001,14.7388274452594,21.2558934190077,1,9.77270958605672,2,0,1
967,10750.1333333126,100,1,88,0,0,1,1,0.0009995,14.7883956796687,21.3358142167817,1,9.77808167948101,1,0,1
968,10790.3555555342,100,1,89,0,0,1,1,0.001,14.8891767407013,21.4744816730033,1,9.8149008206677,1,0,1
969,10797.9555555341,100,1,90,1,0,1,4,0.0019995,14.8984129511678,21.4810790816328,1,9.82335860942609,3,0,1
970,10808.0444444229,100,1,90,0,0,1,4,0.0009971,14.8802818973635,21.4785720353382,1,9.82306721056724,2,0,1
971,10810.4888888673,100,1,89,1,0,1,1,0.0020062,14.8656803427928,21.465921309654,1,9.82270956480906,1,0,1
972,10830.6222222003,100,1,89,0,0,1,3,0,14.9152068298184,21.5307003982831,1,9.84403650768015,2,0,1
973,10838.2222222002,100,1,89,0,0,1,2,0.0010039,14.9148751558414,21.5386560939538,1,9.85310906390078,1,0,1
974,10848.311111089,100,1,89,0,0,1,2,0,14.9304255005121,21.5543807733281,1,9.86115423210783,1,0,1
975,10860.7999999777,100,1,89,0,0,1,5,0.0009838,14.9587696425781,21.5885691697654,1,9.8730654922953,2,0,1
976,10870.8888888664,100,1,90,1,0,1,4,0.0019694,14.9667397660819,21.6085148598447,1,9.88304178251468,2,0,1
977,10880.9777777551,100,1,89,0,0,1,1,0.0009987,14.9733043940928,21.6264224396461,1,9.89208581961592,1,0,1
978,10891.0666666439,100,1,89,1,0,1,3,0.0030001,14.9783565355154,21.6269900229687,1,9.89319756369845,2,0,1
979,10938.7555555321,100,1,90,0,0,1,1,0.0010285,15.1101179530346,21.825725932161,1,9.95277230439402,1,0,1
980,10948.8444444208,100,1,88,1,0,1,4,0.0019738,15.1343782271526,21.8539810727098,1,9.96654175934442,2,0,1
981,10958.9333333096,100,1,90,0,0,1,3,0.0009996,15.1504616181147,21.8856970753612,1,9.9818903442567,2,0,1
982,10961.4222221984,100,1,91,0,0,1,4,0.000999,15.1367184861195,21.8743112060236,1,9.98216499429293,2,0,1
983,10969.0222221983,100,1,90,0,0,1,1,0.0009995,15.1405293950874,21.8882703629181,1,9.99400125895294,1,0,1
984,10989.1555555313,100,1,90,0,0,1,1,0.000985,15.1915900470349,21.955282902147,1,10.0162799118002,1,0,1
985,10991.5999999758,100,1,90,0,0,1,2,0.0009988,15.1869558978715,21.9417967239328,1,10.015595571511,2,0,1
986,11009.2888888644,100,1,88,1,0,1,2,0.0040012,15.1999438029576,21.9690260983569,1,10.0243107643304,2,0,1
987,11011.7333333088,99,1,88,0,0,1,2,0.0010013,15.1845342163745,21.9551932607499,1,10.0234596862893,1,0,1
988,11019.3777777531,100,1,88,0,0,1,2,0.0009993,15.2023949436363,21.9742325311419,1,10.0376123907685,2,0,1
989,11061.9999999747,99,1,88,1,0,1,1,0.0020001,15.2816245637001,22.0972291191103,1,10.0624904913981,1,0,1
990,11072.0888888635,99,1,90,0,0,1,1,0.0009976,15.2938301437514,22.1080641538544,1,10.0683222101948,1,0,1
991,11082.1777777522,99,1,90,1,0,1,3,0.0030003,15.3024219469384,22.1136796199269,1,10.0717758996212,2,0,1
992,11099.777777752,100,1,90,0,0,1,2,0.0010005,15.3311301378246,22.1636477565759,1,10.0908482523131,1,0,1
993,11109.8666666407,100,1,90,1,0,1,2,0.0035083,15.3416966403435,22.1721133716519,1,10.0956017347567,1,0,1
994,11112.3555555296,100,1,90,0,0,1,1,0.001,15.3343901743658,22.1547607295315,1,10.0931706859379,1,0,1
995,11119.9555555294,100,1,90,0,0,1,2,0.0010018,15.3362584801947,22.1506794947544,1,10.0967755195845,2,0,1
996,11130.0444444182,99,1,89,0,0,1,2,0,15.3303805096004,22.1506490977842,1,10.0976476421316,1,0,1
997,11132.4888888626,99,1,90,0,0,1,1,0,15.3260288843101,22.1375972773368,1,10.0971484414278,1,0,1
998,11140.1333333069,99,1,91,0,0,1,1,0.0009997,15.327368516282,22.1327809001218,1,10.1003961683505,1,0,1
999,11142.5777777513,99,1,91,0,0,1,2,0,15.3202374881455,22.115748770016,1,10.0980588868518,1,0,1
1000,11150.2222221957,99,1,90,1,0,1,3,0.0029999,15.3283095320446,22.1206761693898,1,10.1057404461153,1,0,1
1001,11152.6666666401,99,1,89,1,0,1,4,0.0020027,15.3236613817014,22.1072585151027,1,10.1050341541481,2,0,1
1002,11162.7555555288,99,1,90,0,0,1,2,0.0010021,15.324373804593,22.1167171789881,1,10.1102141255934,2,0,1
1003,11170.3555555287,99,1,90,0,0,1,1,0.0010006,15.3189836924669,22.1173492364611,1,10.1159188659321,1,0,1
1004,11172.8444444176,99,1,90,0,0,1,1,0.0010005,15.3143998967682,22.1040353189807,1,10.115237082401,1,0,1
1005,11200.533333306,100,1,90,0,0,1,2,0.0010022,15.3694534710643,22.1767901462404,1,10.1356809665228,2,0,1
1006,11210.6222221948,100,1,91,1,0,1,2,0.0030005,15.3634239706328,22.1765057904513,1,10.1364073657928,2,0,1
1007,11223.1111110835,100,1,90,1,0,1,2,0.0029936,15.3704314662594,22.1950238265239,1,10.1411733641837,2,0,1
1008,11230.7555555278,99,1,90,0,0,1,3,0.0010028,15.3573983101223,22.184583231109,1,10.1418081258412,1,0,1
1009,11233.1999999722,100,1,90,0,0,1,1,0.0009988,15.3532834327583,22.1719475455421,1,10.1414289221762,1,0,1
1010,11240.8444444166,99,1,90,0,0,1,2,0.0009994,15.3601556707034,22.1751904589783,1,10.1483054498507,2,0,1
1011,11253.3333333053,100,1,91,0,0,1,4,0.0009998,15.3530294616122,22.173259770391,1,10.1437204500177,2,0,1
1012,11291.1111110825,99,1,92,0,0,1,2,0.0009988,15.406563523238,22.2589451489206,1,10.1610445726666,1,0,1
1013,11301.1999999712,99,1,92,1,0,1,3,0.002001,15.4150583451238,22.2645227465216,1,10.1644544326519,2,0,1
1014,11303.5999999712,100,1,91,0,0,1,1,0.000999,15.3973469502588,22.2472886178861,1,10.1619745246583,1,0,1
1015,11311.28888886,100,1,92,0,0,1,1,0.0009994,15.3928269897203,22.234083429596,1,10.1613227611428,1,0,1
1016,11313.68888886,100,1,91,0,0,1,1,0.0009997,15.387742366158,22.2200797750851,1,10.1602947146092,1,0,1
1017,11323.7777777487,100,1,92,1,0,1,2,0.0029997,15.392818379576,22.2207611627342,1,10.161451279044,2,0,1
1018,11331.422222193,100,1,91,0,0,1,3,0.0009998,15.3909940333026,22.2264500811348,1,10.1694162443253,2,0,1
1019,11333.8666666374,100,1,92,0,0,1,1,0,15.3767182081135,22.2141327123038,1,10.1691363082991,1,0,1
1020,11353.9999999705,100,1,93,0,0,1,1,0.0020033,15.4314996445123,22.2866178183112,1,10.1941006968407,1,0,1
1021,11361.5999999704,100,1,93,0,0,1,1,0,15.4322253707848,22.2810230644083,1,10.1969027948866,1,0,1
1022,11364.0888888592,100,1,93,1,0,1,2,0.0020001,15.4225352112677,22.2604065827688,1,10.1928191489363,2,0,1
1023,11371.6888888591,99,1,92,0,0,1,1,0.0010003,15.4111456602003,22.252263511295,1,10.1944352993704,1,0,1
1024,11384.2222221923,100,1,94,0,0,1,1,0.0010023,15.4144348639415,22.2504016296895,1,10.1898963215613,1,0,1
1025,11391.8222221922,100,1,93,0,0,1,1,0.001,15.411257576696,22.2392182211975,1,10.190106181849,1,0,1
1026,11394.311111081,100,1,94,0,0,1,1,0.0010026,15.4040085314955,22.2221762421575,1,10.1876201428459,1,0,1
1027,11414.444444414,100,1,95,0,0,1,3,0.001,15.426400024844,22.2479006138646,1,10.1912272008789,2,0,1
1028,11424.5333333028,100,1,96,1,0,1,4,0.0030004,15.4207247449947,22.2479946032214,1,10.1920927657615,3,0,1
1029,11434.6222221915,100,1,97,0,0,1,2,0.001997,15.3973572684981,22.237337132004,1,10.1880311089357,2,0,1
1030,11442.0888888581,100,1,95,0,0,1,1,0,15.3947921976581,22.2418515516597,1,10.1954061934292,1,0,1
1031,11452.1777777468,100,1,96,1,0,1,5,0.0029971,15.3933554817277,22.2332053742804,1,10.1922569291686,2,0,1
1032,11462.2666666356,100,1,96,0,0,1,1,0.0009985,15.3795620437958,22.2214765100673,1,10.1876923076924,1,0,1
1033,11472.3555555243,100,1,96,0,0,1,1,0.0009996,15.3746684350134,22.2078544061305,1,10.1822573561705,1,0,1
1034,11482.4444444131,100,1,96,0,0,1,1,0.0009965,15.371583319016,22.1968605056413,1,10.178025111187,1,0,1
1035,11492.5333333018,100,1,96,0,0,1,2,0.0010287,15.369960998181,22.187993410376,1,10.1747659391729,1,0,1
1036,11494.9333333018,100,1,97,0,0,1,1,0.0009985,15.3600264725349,22.1671442215857,1,10.1704645048204,1,0,1
1037,11502.6222221905,100,1,97,0,0,1,1,0,15.3547178130512,22.152989821883,1,10.1692217842021,1,0,1
1038,11505.0222221905,100,1,97,1,0,1,3,0.0029994,15.3456708526108,22.1334604385131,1,10.1654991243434,2,0,1
1039,11515.1111110792,100,1,97,0,0,1,3,0.0010013,15.3331026132707,22.1234766277191,1,10.1617018631256,2,0,1
1040,11525.199999968,100,1,97,1,0,1,3,0.0029761,15.3172956493079,22.108789248335,1,10.1557419143357,2,0,1
1041,11532.7999999679,100,1,94,1,0,1,3,0.0030003,15.3106484529295,22.1072956273763,1,10.1602774137177,2,0,1
1042,11562.9777777452,100,1,95,0,0,1,2,0.0010418,15.330355577471,22.1438469452359,1,10.1601180101671,2,0,1
1043,11573.066666634,100,1,95,1,0,1,1,0.0020158,15.3160818098823,22.1313022736725,1,10.1551556797783,1,0,1
1044,11583.1555555227,100,1,95,1,0,1,3,0.0025747,15.3136952383267,22.1213948276871,1,10.1514012802131,2,0,1
1045,11593.2444444114,100,1,95,0,0,1,6,0.0010038,15.3091930559602,22.1229437532152,1,10.1529024786594,3,0,1
1046,11595.5555555225,100,1,95,0,0,1,2,0.0010294,15.2807526705909,22.1043243456324,1,10.1495529249928,1,0,1
1047,11605.6444444113,100,1,95,0,0,1,3,0.0010005,15.286199469963,22.1057515964493,1,10.1509918355223,3,0,1
1048,11613.3777777445,100,1,95,0,0,1,1,0,15.26316566655,22.0948375512948,1,10.1511639769289,1,0,1
1049,11615.7333333,100,1,94,0,0,1,1,0.0009999,15.2536931632987,22.0746842570757,1,10.1470794937121,1,0,1
1050,11645.9111110773,100,1,94,1,0,1,7,0.0030331,15.2649366605342,22.0845219358341,1,10.1348087257439,2,0,1
1051,11653.5999999661,100,1,95,1,0,1,2,0.0019999,15.2515750354427,22.0731363742707,1,10.1347474403266,2,0,1
1052,11655.9999999661,100,1,94,0,0,1,5,0.0009978,15.2348209741175,22.0568104225464,1,10.1324068622156,3,0,1
1053,11663.6888888549,100,1,95,0,0,1,3,0.0010059,15.215866661963,22.0515661585968,1,10.1351474698691,2,0,1
1054,11713.9555555208,100,1,95,0,0,1,1,0.0010007,15.2202072538861,22.0657276995307,1,10.1075268817205,1,0,1
1055,11734.0888888538,100,1,94,0,0,1,2,0.0010004,15.2229819409485,22.0633274847706,1,10.098543193974,2,0,1
1056,11746.4444444092,100,1,93,1,0,1,2,0.0019996,15.2186114128701,22.0648471000094,1,10.0957083429288,1,0,1
1057,11766.5777777423,100,1,94,0,0,1,1,0.0010003,15.2254521963826,22.0683520599253,1,10.0894691780823,1,0,1
1058,11774.3111110755,100,1,93,1,0,1,1,0.001504,15.2238772527375,22.0596687226289,1,10.0906229629826,1,0,1
1059,11776.666666631,100,1,93,0,0,1,1,0.0009998,15.2151720430109,22.0406697819316,1,10.0870473339037,1,0,1
1060,11784.3999999642,100,1,94,0,0,1,1,0,15.2114764667957,22.028944911298,1,10.0867892261651,1,0,1
1061,11786.7555555197,100,1,94,1,0,1,4,0.0029989,15.2029183992977,22.0101952945056,1,10.0833031434658,2,0,1
1062,11804.5333332973,100,1,93,0,0,1,1,0.0009996,15.2144421827582,22.0347093681326,1,10.0910128689741,1,0,1
1063,11834.7111110746,100,1,92,1,0,1,2,0.0019998,15.243563772776,22.0705229671012,1,10.0909926209735,1,0,1
1064,11837.0222221857,100,1,91,0,0,1,3,0,15.23646511463,22.053897412432,1,10.088484986538,1,0,1
1065,11844.7999999633,100,1,91,0,0,1,3,0.0010003,15.2444960481749,22.0591824786323,1,10.0959933419857,3,0,1
1066,11847.1111110744,100,1,91,0,0,1,1,0.0020326,15.2188409875554,22.0440036588547,1,10.0941292264398,1,0,1
1067,11854.8888888521,100,1,91,1,0,1,5,0.0030002,15.2241405082211,22.0453463203461,1,10.0998229210936,3,0,1
1068,11864.9777777408,100,1,91,0,0,1,1,0.001,15.2248946687245,22.0683366653245,1,10.1111402385924,1,0,1
1069,11887.3333332961,100,1,91,1,0,1,2,0.0020004,15.2645404661184,22.1194498421068,1,10.1224600972353,1,0,1
1070,11897.4222221848,100,1,92,0,0,1,5,0.0010006,15.274244184385,22.1271659507372,1,10.1267850943044,2,0,1
1071,11905.1999999625,100,1,92,0,0,1,1,0,15.2666199201034,22.1239002169336,1,10.1303681907415,1,0,1
1072,11907.5111110735,100,1,91,1,0,1,4,0.0020259,15.2665051779657,22.1174022384378,1,10.132464731061,2,0,1
1073,11915.2888888512,100,1,92,0,0,1,2,0.0010002,15.261590064425,22.118042427317,1,10.1378257890958,1,0,1
1074,11927.6444444066,100,1,92,0,0,1,2,0.0009999,15.285702162948,22.1466578803266,1,10.1474340372273,2,0,1
1075,11945.4666666285,100,1,92,0,0,1,1,0.001009,15.3038988109245,22.1807888843417,1,10.1595684219296,1,0,1
1076,11955.5555555173,100,1,92,1,0,1,2,0.0059687,15.3059854007448,22.1774857462493,1,10.1588398677509,2,0,1
1077,11957.8222221839,100,1,92,1,0,1,4,0.0030308,15.2879240964835,22.1590590994067,1,10.1554575822049,2,0,1
1078,11967.9111110727,100,1,93,0,0,1,2,0,15.2794056882775,22.1544367142242,1,10.1541168273528,1,0,1
1079,11985.7333332946,100,1,93,0,0,1,1,0.0009914,15.3113867791844,22.1944872579003,1,10.1689748260241,1,0,1
1080,11995.8222221834,100,1,93,0,0,1,1,0.0009996,15.304870335231,22.1787351054081,1,10.1625367492651,1,0,1
1081,12005.9111110721,100,1,93,1,0,1,6,0.0039995,15.2951959544881,22.1584249084251,1,10.1540075535041,3,0,1
1082,12026.0444444051,100,1,93,0,0,1,4,0.0010013,15.2758624060443,22.1520969017203,1,10.1433774250441,2,0,1
1083,12036.1333332939,100,1,94,0,0,1,2,0.0010002,15.2683916194077,22.1489373857405,1,10.142711385517,2,0,1
1084,12048.3111110715,100,1,94,1,0,1,4,0.0030005,15.2592825676527,22.143378995434,1,10.1367056856188,2,0,1
1085,12068.4444444045,100,1,93,0,0,1,4,0.0019999,15.2542289406655,22.1436845297434,1,10.1291645428209,3,0,1
1086,12088.5777777376,100,1,93,1,0,1,5,0.0020001,15.2402911404845,22.1449626963831,1,10.1220933658051,3,0,1
1087,12098.6666666263,100,1,93,0,0,1,3,0,15.2134935102083,22.1274582293285,1,10.1148830706922,2,0,1
1088,12116.5333332927,98,1,91,0,0,1,2,0.0009925,15.2157578207639,22.1383046000013,1,10.1164227673187,1,0,1
1089,12126.6222221815,98,1,93,1,0,1,1,0.0030018,15.2090442708334,22.1222462121213,1,10.1098757097356,1,0,1
1090,12136.7111110702,98,1,93,0,0,1,3,0.0009927,15.2073696970837,22.1135321389928,1,10.1066828082321,2,0,1
1091,12158.9777777365,100,1,94,0,0,1,2,0.0010027,15.2113525589559,22.1268585771383,1,10.1009934349653,1,0,1
1092,12176.9333332918,99,1,93,0,0,1,1,0.0009989,15.2103101620948,22.1190729827743,1,10.0940577161771,1,0,1
1093,12179.1111110696,100,1,94,0,0,1,1,0,15.2028686396677,22.1019965277778,1,10.0912341466777,1,0,1
1094,12187.0222221806,99,1,93,0,0,1,1,0.0010014,15.1973901135596,22.087790517988,1,10.0897100133843,1,0,1
1095,12207.1555555136,99,1,94,1,0,1,5,0.0030023,15.193528313628,22.0759493670888,1,10.0767643417252,3,0,1
1096,12217.2444444024,99,1,94,0,0,1,1,0.0009993,15.168944099379,22.0614272809397,1,10.0709278350516,1,0,1
1097,12239.4222221798,100,1,93,0,0,1,2,0.001005,15.1895745683609,22.0852027343226,1,10.0701253619874,1,0,1
1098,12247.4222221797,100,1,95,0,0,1,2,0.0015355,15.1905353057126,22.0803813460854,1,10.0728683310608,1,0,1
1099,12249.5111110686,100,1,95,1,0,1,1,0.0030363,15.1849253676724,22.0660221784284,1,10.0712518988715,1,0,1
1100,12267.5555555127,100,1,94,0,0,1,1,0.000998,15.1851372801835,22.0601364268373,1,10.0652203573783,1,0,1
1101,12277.6444444015,100,1,94,0,0,1,1,0.0010046,15.1814241486069,22.0485611510793,1,10.0607304062373,1,0,1
1102,12287.7333332902,100,1,94,0,0,1,1,0,15.1844757240481,22.0468218958327,1,10.0607268429938,1,0,1
1103,12299.7777777345,100,1,95,0,0,1,2,0.0009997,15.1808490827589,22.0353976362847,1,10.0521838520971,1,0,1
1104,12319.9111110675,100,1,95,0,0,1,3,0.0010002,15.1730531520397,22.0179372197311,1,10.0367947669666,2,0,1
1105,12327.9555555119,100,1,94,1,0,1,1,0.0029992,15.1581095679013,22.0037074372761,1,10.0352012668574,1,0,1
1106,12338.0444444006,100,1,94,0,0,1,1,0.0009975,15.1590086685365,21.9988836631134,1,10.0337905478553,1,0,1
1107,12340.0444444006,100,1,94,1,0,1,5,0.0020301,15.1499509088955,21.9796246638896,1,10.0298858670321,3,0,1
1108,12348.1333332893,100,1,94,0,0,1,2,0.0009997,15.1277446367522,21.9683512374641,1,10.0296144572511,2,0,1
1109,12350.1333332893,100,1,95,0,0,1,2,0.0009996,15.1124149219005,21.9534813195823,1,10.0276913042138,1,0,1
1110,12368.2666666224,100,1,94,1,0,1,1,0.0019995,15.1265381859132,21.967889533155,1,10.0309589273592,1,0,1
1111,12370.2666666224,100,1,94,1,0,1,1,0.0020288,15.1190940249642,21.9509841057635,1,10.0280961590662,1,0,1
1112,12378.3555555111,100,1,93,0,0,1,3,0.0009999,15.1198980582066,21.9460675288306,1,10.0307016014964,2,0,1
1113,12388.4444443999,100,1,92,1,0,1,3,0.00303,15.1179281272694,21.9505860353235,1,10.033533429729,1,0,1
1114,12398.5333332886,100,1,93,0,0,1,2,0.0010026,15.1296567279414,21.9615372770918,1,10.0393049316247,2,0,1
1115,12408.6222221774,100,1,93,0,0,1,1,0,15.129421036735,21.9685642940157,1,10.0432819305975,1,0,1
1116,12420.5333332883,99,1,94,0,0,1,2,0.0009959,15.1288481414509,21.961664205336,1,10.0368189616438,1,0,1
1117,12428.7555555104,100,1,94,0,0,1,2,0,15.1263806897027,21.9520258768115,1,10.0372457191096,1,0,1
1118,12440.6666666213,100,1,95,0,0,1,1,0.0009703,15.1214896214897,21.9388839681135,1,10.0279352226721,1,0,1
1119,12458.9333332877,100,1,94,1,0,1,5,0.0020045,15.1286981508787,21.9433064330002,1,10.026662462309,3,0,1
1120,12460.7999999544,100,1,93,0,0,1,2,0.0009985,15.1037371407009,21.9277952122289,1,10.0243881912009,1,0,1
1121,12469.0222221765,100,1,96,0,0,1,4,0.0010031,15.1011907691874,21.9180710545715,1,10.0247500742525,2,0,1
1122,12480.9333332874,100,1,95,1,0,1,2,0.0029992,15.0931737588653,21.9137430126508,1,10.0194797551789,1,0,1
1123,12501.0666666205,100,1,94,0,0,1,4,0.0010001,15.120643640869,21.9476009108204,1,10.027630714291,2,0,1
1124,12511.1555555092,100,1,96,0,0,1,1,0.0019956,15.1114658293256,21.9415821028445,1,10.0256423859616,1,0,1
1125,12519.2888888424,100,1,96,0,0,1,2,0.0010006,15.1089978775016,21.9319872359156,1,10.0260513078471,1,0,1
1126,12529.3777777312,100,1,96,0,0,1,1,0,15.1030303030304,21.9173262972737,1,10.0201045436269,1,0,1
1127,12531.2888888422,100,1,96,1,0,1,2,0.0020022,15.0938824954574,21.8980667838314,1,10.0160771704181,2,0,1
1128,12539.4666666199,100,1,95,1,0,1,5,0.0020002,15.0768300060497,21.8805970149255,1,10.0128565689032,3,0,1
1129,12541.377777731,100,1,95,0,0,1,3,0.0010003,15.0495169082127,21.8614035087721,1,10.0088353413655,1,0,1
1130,12559.5999999529,100,1,95,0,0,1,1,0.0009935,15.0568054763928,21.8660181195293,1,10.0076721517781,1,0,1
1131,12561.511111064,100,1,95,0,0,1,1,0.0009928,15.0494011044428,21.849305631494,1,10.0047742707162,1,0,1
1132,12591.6888888414,100,1,95,1,0,1,2,0.0030041,15.0759891100917,21.8819474485058,1,10.0044263734569,1,0,1
1133,12621.8666666187,100,1,96,0,0,1,3,0.0009997,15.0904041164658,21.8969150641025,1,9.99603784251127,2,0,1
1134,12629.9555555075,100,1,95,1,0,1,5,0.0020003,15.0784226041249,21.8867584000486,1,9.99614613803575,2,0,1
1135,12631.9555555074,100,1,94,0,0,1,3,0,15.0627028245193,21.8711496509599,1,9.99375498405105,1,0,1
1136,12652.0888888405,100,1,95,0,0,1,4,0,15.0706404761243,21.8767361750191,1,9.98909888246295,2,0,1
1137,12660.1333332848,100,1,96,0,0,1,1,0.000996,15.0578999732462,21.8654348914646,1,9.98866663565515,1,0,1
1138,12680.2666666178,100,1,96,0,0,1,4,0.0010007,15.0497601918466,21.8476936466494,1,9.97338100913794,2,0,1
1139,12682.2666666178,100,1,95,0,0,1,2,0.0010297,15.0317365269462,21.8286956521741,1,9.96942017474193,2,0,1
