decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits,splitsDeferred,splitsCommitted
501,5023.86666666443,1,118,1,91,3,3,12.177811550152,17.9261744966443,0.0867601616353696,0.012177811550152,16,1,5,1,1,1,-51.3275072798278,0.0795157,0,8.04518072289158,1,0,12,0,0
502,5027.64444444223,1,118,1,91,4,3,12.152348204265,17.9030129794975,0.0867141162514828,0.012152348204265,31,2,9,1,1,3,-60.4133654474007,0.1115565,0,8.04468386641414,1,2,33,0,0
503,5053.91111110905,1,116,1,90,3,2,12.1941632989205,17.9517637874977,0.0866327857227278,0.0121941632989205,11,1,2,1,0,1,-42.3555190306398,0.1484871,0,8.04425343371902,1,0,12,0,0
504,5073.95555555362,1,116,1,91,3,3,12.2148569150722,17.9694117283952,0.0866383380547686,0.0122148569150722,10,1,1,1,0,1,-39.793885614791,0.1700498,0,8.0380072343716,1,0,11,0,0
505,5077.68888888697,1,118,1,91,3,3,12.1890489330006,17.9457394490297,0.0866540910162698,0.0121890489330006,20,2,6,1,0,3,-85.4108124521443,0.0755405,0,8.03726761818512,3,0,25,0,0
506,5083.99999999812,1,116,1,92,3,4,12.1871741854637,17.9302452064898,0.0866854857680546,0.0121871741854637,14,1,3,1,1,1,-32.0176108003121,0.2305982,0,8.04014963624342,0,1,10,0,0
507,5094.04444444262,1,116,1,91,3,3,12.1840270200549,17.9398366939881,0.0866604039455143,0.0121840270200549,17,2,6,1,1,4,-53.1460397940861,0.1535767,0,8.04628319047187,2,2,15,0,0
508,5097.73333333154,1,118,1,91,3,3,12.1356425281003,17.9094284005004,0.0867221375834994,0.0121356425281003,25,3,7,1,1,3,-60.1532193782408,0.1195479,0,8.04241394048188,2,1,21,0,0
509,5104.08888888713,1,116,1,90,4,2,12.1101786747686,17.8858023504275,0.0868193503154943,0.0121101786747686,16,2,5,1,0,2,-71.2722146972405,0.0725354,0,8.04154157059734,2,0,19,0,0
510,5114.13333333163,1,116,1,90,4,2,12.1318342993581,17.9050975514649,0.0868905994868206,0.0121318342993581,14,1,4,1,0,2,-48.5204919666028,0.1056108,0,8.0519965320197,2,0,17,0,0
511,5117.7777777761,1,118,1,90,4,2,12.1047803186677,17.8790518929993,0.0868653935724266,0.0121047803186677,21,2,6,1,0,3,-78.1061635132441,0.0795746,0,8.04997705921248,3,0,29,0,0
512,5124.17777777614,1,116,1,90,4,2,12.1075326181267,17.8705066590691,0.0868858171680799,0.0121075326181267,12,1,4,1,0,2,-46.3164494959958,0.1045398,0,8.05579926166698,2,0,15,0,0
513,5137.82222222066,1,118,1,90,4,2,12.1166912850813,17.8714596949891,0.0868808722885976,0.0121166912850813,20,1,6,1,0,1,-65.9187236168913,0.0666109,0,8.05004906771346,1,0,27,0,0
514,5164.22222222082,1,116,1,91,2,3,12.1314122931007,17.8806468146136,0.0867955097789608,0.0121314122931007,4,1,3,1,0,2,-52.4320807875938,0.1014788,0,8.03232181125219,2,0,6,0,0
515,5174.26666666532,1,116,1,92,2,4,12.1266568483064,17.8611713665944,0.086871023713129,0.0121266568483064,3,1,2,1,0,2,-33.7338409092849,0.0895792,0,8.02534113060431,2,0,4,0,0
516,5187.8666666654,1,118,1,92,3,4,12.1123695636411,17.8926760799123,0.0869565217391304,0.0121123695636411,16,2,5,0,0,3,-62.9330041493313,0.0914131,0,8.01605799109775,3,0,23,0,1
517,5194.31111110988,1,117,1,93,2,5,12.1026392961877,17.8658008658009,0.0870267774699908,0.0121026392961877,2,1,1,1,0,1,-31.0918872106237,0.1105764,0,8.01359223300972,1,0,2,0,0
518,5207.91111110996,1,119,1,93,3,5,12.0824443575826,17.8496586189772,0.0871220863143319,0.0120824443575826,17,2,8,1,1,3,-61.9060599477448,0.0965677,0,8.0003794197352,2,1,21,0,0
519,5214.35555555445,1,116,1,92,2,4,12.0671532846716,17.8146551724138,0.0871818495911551,0.0120671532846716,12,1,2,1,1,1,-18.1016065100418,0.200125,0,7.99419729206965,0,1,1,0,0
520,5234.39999999901,1,116,1,91,2,3,12.0917956708477,17.8386490972075,0.087176538240368,0.0120917956708477,12,1,1,1,0,2,-41.6230185381428,0.0750361,0,7.99130234123459,2,0,19,0,0
521,5254.44444444357,1,116,1,91,2,4,12.1306423976136,17.9220458648614,0.0871712415298036,0.0121306423976136,11,1,0,0,0,1,-30.7481620468321,0.1195158,0,7.99784196464544,1,0,17,0,1
522,5264.48888888808,1,117,1,90,2,4,12.1545346559563,17.9573447497677,0.0871759577884836,0.0121545346559563,14,2,4,1,1,2,-29.7038250831662,0.1937303,0,7.99824263279885,1,1,16,1,0
523,5277.95555555482,1,120,2,91,5,5,12.1721051356591,17.9708333333337,0.0872652313330279,0.0121721051356591,26,3,9,2,1,4,-94.1030760513677,0.2481285,0,7.99847978350859,3,1,33,1,0
524,5277.99999999927,1,118,1,91,2,5,12.1722989341088,17.9711194563666,0.0873487097510847,0.0121722989341088,14,2,4,1,1,2,-29.8171646207542,0.2250247,0,7.99097487277369,1,1,16,1,0
525,5284.53333333264,1,118,1,91,2,5,12.1514777296923,17.9540034978323,0.087437300501596,0.0121514777296923,14,4,4,2,1,5,-52.5939637398081,0.1810329,0,8.00049583348061,2,3,16,1,0
526,5284.57777777708,1,118,1,90,3,4,12.1515448257739,17.9541026333704,0.0877532437969497,0.0121515448257739,12,2,3,1,0,2,-56.0959316217099,0.0735782,0,7.99291318377882,2,0,22,1,0
527,5287.02222222154,1,118,1,90,3,4,12.1550724637681,17.9593147751606,0.0878608774721528,0.0121550724637681,12,2,3,1,0,2,-56.1291654815556,0.0759717,0,7.99523355576742,2,0,22,1,0
528,5287.99999999933,1,120,2,90,6,4,12.1374872757768,17.9209480930807,0.0879682179341657,0.0121374872757768,23,3,7,2,0,3,-109.700040059236,0.0919754,0,7.99523709014466,3,0,37,1,0
529,5288.04444444377,1,119,1,90,3,4,12.1374942436709,17.9209583811465,0.0880787954262425,0.0121374942436709,13,2,3,1,0,2,-57.1367493083963,0.0789733,0,7.98762716416815,2,0,23,1,0
530,5294.57777777714,1,119,1,90,3,4,12.127101391342,17.8932924580142,0.0881754465295049,0.012127101391342,13,3,3,2,0,5,-84.6474506026597,0.1755443,0,7.99233729791302,5,0,23,1,0
531,5294.62222222159,1,119,1,90,3,4,12.1271194103244,17.8933190446577,0.0883846935320014,0.0121271194103244,12,2,2,1,0,2,-54.4718249492346,0.0765581,0,7.98474465456182,2,0,20,1,0
532,5304.62222222165,1,119,1,90,2,4,12.1181858278188,17.8936616266091,0.0884905873069552,0.0121181858278188,22,4,3,2,1,6,-96.488502956425,0.1802416,0,7.99431650618467,4,2,20,1,0
533,5304.66666666609,1,119,1,89,3,3,12.1183982304232,17.8939752593908,0.0887214663218262,0.0121183982304232,20,2,2,1,0,2,-71.0823698793123,0.1235587,0,7.98686455072524,2,0,32,1,0
534,5308.04444444389,1,120,2,89,6,3,12.1160212864955,17.8782055076738,0.0887467743745091,0.0121160212864955,25,3,6,2,0,3,-118.312729148983,0.1435277,0,7.9968041729481,3,0,39,1,0
535,5308.08888888833,1,119,1,89,3,3,12.1162826300899,17.8785911420647,0.0888341910942045,0.0121162826300899,20,2,2,1,0,2,-71.0871315470409,0.1025202,0,7.98938940029647,2,0,32,1,0
536,5314.66666666615,1,119,1,90,3,4,12.0834377376721,17.8691515696931,0.0888591203393615,0.0120834377376721,23,5,3,2,1,5,-112.556625701838,0.0875506,0,8.00212480160829,4,1,32,1,0
537,5314.7111111106,1,119,1,89,4,3,12.0837120664421,17.8695572507979,0.0891882863823628,0.0120837120664422,20,2,2,1,0,2,-71.048685647839,0.1131089,0,7.99472134822429,2,0,33,1,0
538,5318.08888888839,1,120,2,89,7,3,12.0855540156574,17.860047054851,0.0892123097433618,0.0120855540156574,24,3,5,2,0,3,-115.61983490321,0.1782257,0,8.00739550421283,3,0,39,1,0
539,5318.13333333284,1,119,1,89,4,3,12.0857813245113,17.8603829721637,0.0893074792243767,0.0120857813245113,21,2,2,1,0,2,-72.158808797777,0.0934926,0,7.99996320628166,2,0,34,1,0
540,5328.1333333329,1,120,2,89,7,3,12.0647796474359,17.8304743421053,0.0893212469599823,0.0120647796474359,24,3,4,2,0,3,-106.136852396404,0.1555734,0,8.01274864001895,3,0,39,0,1
541,5334.71111111071,1,119,1,89,4,3,12.0452395044193,17.8523128654972,0.0894156560088203,0.0120452395044193,19,2,1,0,0,2,-52.1562528710989,0.1371079,0,8.01497978365894,2,0,32,0,1
542,5338.1777777774,1,120,1,89,2,3,12.0425650118205,17.8737017543862,0.0894487842446914,0.0120425650118205,7,1,1,0,0,5,-60.2761127729618,0.0834882,0,8.01700503619777,5,0,12,0,1
543,5348.22222222191,1,121,1,89,2,4,12.028577322018,17.8659751400561,0.0894898856640281,0.012028577322018,11,2,6,1,1,4,-44.8341431432796,0.1253449,0,8.01527254162743,3,1,7,0,0
544,5368.26666666647,1,121,1,88,3,3,12.033950399624,17.8869409503845,0.0896014055122433,0.012033950399624,9,2,5,1,0,2,-64.08938601485,0.0905487,0,8.01133411580601,2,0,9,0,0
545,5378.31111111097,1,121,1,88,3,3,12.0323833626761,17.8723685930963,0.0897323387450636,0.0120323833626761,7,1,4,1,0,1,-49.2863687261726,0.1862089,0,8.00655312792879,1,0,7,0,0
546,5414.75555555563,1,121,1,89,3,4,12.0492264416315,17.8851774530272,0.0897731009536337,0.0120492264416315,12,1,2,1,0,3,-67.4795436842492,0.059577,0,7.97672253258847,3,0,19,0,0
547,5428.35555555571,1,121,1,89,3,4,12.0323033707865,17.8479166666667,0.0897646414887794,0.0120323033707865,6,1,4,1,0,1,-48.1252984557217,0.2051125,0,7.95450324976789,1,0,6,0,0
548,5444.80000000025,1,121,1,89,3,4,11.9650837988827,17.8108108108108,0.0898151186959851,0.0119650837988827,24,4,4,1,2,5,-33.595170222196,0.1246064,0,7.93240740740742,3,2,15,0,0
549,5454.84444444476,1,121,1,87,5,2,11.9641258641546,17.7972577688772,0.0900163666121113,0.0119641258641546,20,1,3,1,0,1,-53.5287793416991,0.1155834,0,7.92816843308579,1,0,26,0,0
550,5478.40000000045,1,121,1,85,3,2,11.9990747887223,17.8371339509372,0.0899292324442025,0.0119990747887223,6,1,4,1,0,2,-55.9906515963499,0.0749998,0,7.925791810766,2,0,7,0,0
551,5484.88888888938,1,121,1,86,4,2,12.0217486939595,17.8587547747043,0.08997932760309,0.0120217486939595,19,1,2,1,0,1,-51.0543832945142,0.111613,0,7.94451958727656,1,0,25,0,0
552,5488.44444444496,1,121,1,86,3,2,12.026439345219,17.8536831516653,0.0899022801302932,0.012026439345219,5,1,3,1,0,1,-37.4934186164754,0.1184973,0,7.95136485634312,1,0,5,0,0
553,5504.93333333394,1,121,1,86,4,3,12.0966155438264,17.9458020722198,0.0899620184481823,0.0120966155438264,18,1,1,1,0,1,-48.6340391632143,0.1165666,0,7.98686795521871,1,0,24,0,0
554,5508.48888888952,1,121,1,86,2,3,12.0926250384735,17.9278753137122,0.0898949420556699,0.0120926250384735,3,1,2,1,0,1,-33.8783589070891,0.0885362,0,7.98799201992485,1,0,3,0,0
555,5518.53333333402,1,121,1,87,2,4,12.0970984350488,17.947334563474,0.0899740147249892,0.0120970984350488,9,2,3,1,1,2,-32.1475144687893,0.0845475,0,7.99844681915556,1,1,2,0,0
556,5524.97777777851,1,121,1,87,4,3,12.0950796934867,17.9691245446268,0.0901027582477015,0.0120950796934867,18,1,0,0,0,2,-46.6899012599525,0.1240843,0,8.00085107461484,2,0,25,0,1
557,5528.57777777853,1,122,1,87,2,3,12.0929627610279,17.953969252569,0.0900356256072547,0.0120929627610279,7,1,2,1,0,1,-46.2772996994032,0.1205861,0,8.00318228305037,1,0,9,0,0
558,5538.62222222303,1,122,1,87,2,4,12.1011436711437,17.9788420256992,0.0900755124056095,0.0121011436711437,12,2,4,1,1,2,-36.091284327217,0.0895413,0,8.01604421527991,1,1,8,0,0
559,5548.66666666753,1,122,1,86,3,3,12.0987654320988,17.9633401221996,0.0901745313510019,0.0120987654320988,11,1,4,1,0,2,-45.9340313758641,0.0600364,0,8.01089918256132,2,0,16,0,0
560,5558.71111111204,1,122,1,86,3,3,12.1049234684172,17.960557178749,0.0901754008393414,0.0121049234684172,10,1,3,1,0,1,-43.214157651737,0.1074872,0,8.01141807066594,1,0,14,0,0
561,5565.02222222319,1,122,1,87,3,3,12.0885846425319,17.9489735463152,0.09018596151779,0.0120885846425319,22,2,4,1,1,3,-58.0107430414819,0.0735122,0,8.01525720863531,2,1,17,0,0
562,5568.75555555654,1,122,1,84,3,2,12.0889207825705,17.9376091773769,0.0901876675603217,0.0120889207825705,9,1,3,1,0,2,-42.0797935906834,0.1125802,0,8.01916645576849,2,0,14,0,0
563,5575.06666666769,1,122,1,85,4,3,12.0903571428573,17.9523484848487,0.0902078422969788,0.0120903571428573,19,2,2,1,0,3,-62.4860266142025,0.0845865,0,8.03473101265833,3,0,23,0,0
564,5588.80000000111,1,121,1,85,2,3,12.1249969167214,18.0163764669832,0.0902384261734203,0.0121249969167214,9,2,4,1,0,3,-79.1456750783767,0.0795721,0,8.05782031345686,3,0,12,0,0
565,5598.84444444561,1,121,1,85,2,4,12.1371291225452,18.0588735734644,0.0903653065584277,0.0121371291225452,16,1,8,1,1,1,-49.1841348389608,0.1581251,0,8.06228739193369,1,0,9,0,1
566,5618.88888889017,1,120,1,85,2,5,12.201001394945,18.1419316516385,0.0903177649818725,0.012201001394945,15,1,7,1,1,1,-46.7943409112495,0.1365226,0,8.08658298732226,1,0,8,0,0
567,5625.11111111243,1,120,1,85,2,5,12.1924002901069,18.1417040461229,0.0902799957415096,0.0121924002901069,20,2,8,1,1,3,-46.9248432299829,0.131118,0,8.09549159047421,2,1,16,0,0
568,5635.15555555693,1,120,1,84,3,4,12.1968787997416,18.1364410208582,0.0903006480399448,0.0121968787997416,18,1,7,1,0,2,-59.0055820400714,0.1095025,0,8.09488736083026,2,0,25,0,0
569,5638.93333333473,1,120,1,84,2,4,12.1746909846676,18.1159401851854,0.0902343335807444,0.0121746909846676,11,2,2,1,1,3,-37.1556628414471,0.1595467,0,8.09470070830445,2,1,7,0,0
570,5645.20000000144,1,120,1,83,3,4,12.1909196029084,18.128213780772,0.0903410294429146,0.0121909196029084,17,1,6,1,0,2,-56.2463031204754,0.1145127,0,8.1091384858632,2,0,23,0,0
571,5655.24444444594,1,120,1,83,3,4,12.2308415663307,18.211991633698,0.0902843852415689,0.0122308415663307,16,1,5,1,0,2,-53.6468223086283,0.1130983,0,8.13209252092933,2,0,21,0,1
572,5668.97777777936,1,122,1,83,3,4,12.2793105771937,18.2841630550628,0.0902374670184697,0.0122793105771937,18,2,9,1,1,3,-41.6652694772977,0.1225736,0,8.1425472805213,2,1,13,1,0
573,5671.55555555715,1,122,1,83,3,4,12.2929120794444,18.3044159905499,0.0902770462446013,0.0122929120794444,18,2,9,1,1,3,-41.7588252471319,0.1165801,0,8.14432718584859,2,1,13,1,0
574,5679.02222222386,1,122,1,84,3,5,12.3151222947346,18.3254907453521,0.0903164756597624,0.0123151222947346,18,3,9,2,1,4,-69.920647809621,0.1613207,0,8.1627296842651,3,1,13,1,0
575,5679.06666666831,1,122,1,84,3,5,12.315217655602,18.3256326468818,0.0904606989190891,0.012315217655602,17,2,8,1,1,3,-39.152355728153,0.1225609,0,8.15555637299173,2,1,12,1,0
576,5685.28888889056,1,122,2,84,5,5,12.3202164477292,18.3211171031838,0.0905091137649277,0.0123202164477292,31,3,17,2,2,5,-99.1441667310691,0.322576,0,8.16978892101193,4,1,22,1,0
577,5685.33333333501,1,122,1,84,3,5,12.3204559726789,18.3214732953554,0.0905293933382061,0.0123204559726789,14,2,3,1,1,3,-40.5382598831561,0.2226912,0,8.16271130873675,2,1,12,1,0
578,5689.06666666836,1,122,1,84,3,5,12.3179993622948,18.3059157189658,0.0906057762485664,0.0123179993622948,17,3,8,2,1,5,-59.023254742079,0.2500713,0,8.17199426249671,3,2,12,1,0
579,5689.11111111281,1,122,1,83,4,4,12.2853749839508,18.2699338870239,0.0907577019150708,0.0122853749839508,16,2,7,1,0,5,-68.6242726815018,0.0785089,0,8.16488195836022,5,0,24,0,0
580,5695.33333333507,1,120,1,86,2,4,12.288631673562,18.2629466769142,0.0908146300914381,0.012288631673562,7,1,3,1,0,1,-40.6449058515867,0.0686101,0,8.17792125532619,1,0,8,0,0
581,5709.11111111293,1,122,1,86,3,5,12.3570527205232,18.3646317111333,0.090852455612086,0.0123570527205232,21,2,11,1,1,3,-81.5345906393276,0.0775473,0,8.2016801816712,3,0,19,1,0
582,5719.15555555743,1,122,1,86,3,5,12.3977820268997,18.4251622217956,0.0908619975134687,0.0123977820268997,14,2,6,1,0,3,-81.5604666550162,0.1016335,0,8.20698246851105,3,0,19,1,0
583,5729.15555555749,1,122,1,87,3,5,12.3447757395568,18.3713591714665,0.0909373060211049,0.0123447757395568,20,4,11,2,1,8,-110.989481619551,0.1591098,0,8.20813584793753,7,1,19,0,1
584,5735.37777777975,1,116,1,86,2,4,12.3395279908102,18.3517145167845,0.0911625025810448,0.0123395279908102,6,1,2,1,0,1,-38.0642785041327,0.1005446,0,8.20828004309605,1,0,7,0,0
585,5749.20000000205,1,121,1,87,4,4,12.3322750502205,18.3533269865046,0.0912092447379282,0.0123322750502205,26,2,13,1,1,3,-65.1470154014041,0.1106359,0,8.20350285987497,2,1,23,0,0
586,5755.42222222431,1,116,1,86,1,3,12.3244383304133,18.3540069852143,0.0911710228442066,0.0123244383304133,14,2,4,1,1,3,-47.9026021215672,0.063541,0,8.21269489443478,2,1,5,0,0
587,5765.46666666882,1,116,1,85,2,2,12.3289296918036,18.3489148928796,0.0912453760789149,0.0123289296918036,12,1,3,1,0,1,-54.7002574118616,0.0645774,0,8.21210177023984,1,0,15,0,0
588,5779.24444444668,1,121,1,87,4,4,12.3529382392864,18.3969684499315,0.0912356321839081,0.0123529382392864,30,2,14,1,1,3,-76.9710882908292,0.1095925,0,8.22811230585427,2,1,34,0,0
589,5785.51111111338,1,116,1,86,2,3,12.3514651416123,18.3830171854736,0.0911602209944751,0.0123514651416123,11,1,2,1,0,2,-43.7646459928763,0.0885795,0,8.23072372241589,2,0,14,0,0
590,5805.55555555794,1,116,1,86,2,3,12.3731124891211,18.4035032362461,0.0911599386816556,0.0123731124891211,10,1,1,1,0,2,-41.0180321551993,0.0964348,0,8.22726056134267,2,0,12,0,1
591,5815.60000000245,1,115,1,86,2,3,12.3489583333334,18.3798449612404,0.0911689637570189,0.0123489583333334,12,2,2,1,1,2,-31.1694363143265,0.1355882,0,8.21837088388217,1,1,10,0,0
592,5825.64444444695,1,115,1,84,3,2,12.3379334633724,18.3517811089621,0.0912613439380035,0.0123379334633724,10,1,1,1,0,2,-40.9130355934694,0.0756066,0,8.20750072087663,2,0,12,0,0
593,5855.68888889157,1,115,1,84,3,2,12.3610786156347,18.3984394066686,0.091270245492513,0.0123610786156347,19,2,1,1,1,2,-34.2728118636566,0.0845755,0,8.20171395237036,1,1,10,0,0
594,5859.28888889159,1,120,1,85,4,2,12.3521976697931,18.3735965338734,0.0912972753151688,0.0123521976697931,28,1,14,1,0,2,-99.5378675787656,0.1005106,0,8.1993951857956,2,0,41,0,0
595,5875.73333333613,1,115,1,86,3,3,12.345538376145,18.3996004644469,0.091139497161395,0.012345538376145,22,3,3,1,1,5,-58.4991154570622,0.1450699,0,8.20565372342401,3,2,23,0,0
596,5889.33333333622,1,120,1,85,4,2,12.350478235968,18.3953380251654,0.0912401375682784,0.012350478235968,28,1,13,1,0,2,-97.8626423989877,0.086576,0,8.19843550993255,2,0,41,0,0
597,5895.7777777807,1,115,1,84,4,2,12.3079028144266,18.3675407901117,0.09108331652209,0.0123079028144266,27,3,6,1,1,5,-63.9210504795602,0.1314954,0,8.19474896789598,4,1,29,0,0
598,5899.37777778072,1,120,1,83,4,1,12.297873931624,18.3409974506056,0.0911377125037723,0.012297873931624,26,1,12,1,0,2,-93.5759021131042,0.1495525,0,8.19158126957023,2,0,37,0,0
599,5915.82222222526,1,116,1,83,5,1,12.3277054497072,18.3854880511886,0.0910003009932778,0.0123277054497072,26,2,5,0,0,3,-68.1720852015324,0.2166274,0,8.19046869742048,3,0,38,1,0
600,5939.4222222254,1,120,2,83,8,1,12.3094629156011,18.3352380952381,0.0909636745722005,0.0123094629156011,39,2,15,2,0,4,-133.007157448494,0.5677364,0,8.16454622561495,4,0,59,0,0
601,5955.86666666994,1,117,1,84,4,2,12.3298635778789,18.365625367431,0.0908094098883573,0.0123298635778789,27,2,10,1,1,2,-56.8943266428161,0.139143,0,8.15732091193001,1,1,30,1,0
602,5959.46666666996,1,120,2,84,8,2,12.301850075389,18.3010445144307,0.0907644895118799,0.012301850075389,45,2,16,2,1,4,-120.936618083496,0.5632548,0,8.15270537540573,4,0,56,0,1
603,5975.9111111145,1,117,1,84,4,2,12.2866242038217,18.2670454545455,0.0905581947743468,0.0122866242038217,18,1,3,1,0,2,-52.8826005948603,0.2319512,0,8.13237774030356,2,0,28,0,0
604,5979.51111111453,1,119,1,84,4,2,12.2709923664122,18.2325141776938,0.0904959494171112,0.0122709923664122,22,1,8,1,0,2,-65.4995824285353,0.1270327,0,8.12552653748949,2,0,29,0,0
605,5989.55555555903,1,119,1,84,3,2,12.2857954407222,18.2432471921668,0.0903982649842271,0.0122857954407222,21,1,7,1,0,2,-79.021921278236,0.1335667,0,8.13197730180689,2,0,27,0,0
606,5995.95555555907,1,118,1,85,3,3,12.2531463851774,18.2297281436726,0.0903098868666995,0.0122531463851774,31,3,13,1,2,4,-55.1084164747958,0.2251341,0,8.13444171789089,2,2,25,0,0
607,5999.60000000353,1,116,1,83,3,2,12.2414664981037,18.2011278195489,0.0903295409964692,0.0122414664981037,20,1,6,1,0,1,-67.906894713254,0.1036033,0,8.13014273719565,1,0,25,0,0
608,6039.64444444821,1,116,1,84,3,3,12.3354878647588,18.3296555138629,0.0902505873140172,0.0123354878647588,19,1,5,1,0,1,-65.5697067953357,0.1035172,0,8.14821216754708,1,0,24,0,1
609,6046.00000000381,1,118,1,84,4,3,12.3110831234257,18.3052434456929,0.090180752320469,0.0123110831234257,24,2,11,1,0,2,-84.0739720929461,0.2060056,0,8.14583333333335,2,0,37,0,0
610,6059.68888889278,1,115,1,84,3,3,12.2981914793463,18.2748826655706,0.0901647334048153,0.0122981914793463,18,1,4,1,0,1,-62.5892549777103,0.1105155,0,8.12723377064029,1,0,23,0,0
611,6069.73333333728,1,115,1,84,3,3,12.285175879397,18.2444029850747,0.0901041159871558,0.012285175879397,17,1,3,1,0,2,-51.6310686061712,0.1395534,0,8.11535269709545,2,0,22,0,0
612,6079.77777778179,1,115,1,84,3,3,12.2697616060226,18.2104283054004,0.0900524577423742,0.0122697616060226,16,1,2,1,0,1,-48.7794715952549,0.1304352,0,8.10190555095279,1,0,20,0,0
613,6089.82222222629,1,115,1,84,2,3,12.2518598431296,18.1956059752055,0.0900096993210475,0.0122518598431296,20,2,4,1,1,3,-58.7509734099263,0.1555512,0,8.0969694083214,2,1,17,0,0
614,6099.86666667079,1,115,1,83,3,2,12.2336576241504,18.1802592893218,0.0900290416263311,0.0122336576241504,18,2,3,1,0,5,-79.9333657780247,0.1025292,0,8.09179170680799,5,0,26,0,0
615,6106.04444444861,1,118,1,84,3,3,12.2278503787881,18.1832663966052,0.0900657131812911,0.0122278503787881,27,2,13,1,1,4,-89.2759338930021,0.0875149,0,8.10145532522015,3,1,26,0,0
616,6116.08888889311,1,118,1,84,4,3,12.2232452984818,18.1880082537483,0.0900240963855422,0.0122232452984818,24,2,12,1,0,4,-85.0911863403833,0.0975949,0,8.10519972428156,4,0,34,0,0
617,6119.91111111536,1,115,1,84,3,3,12.1945477075589,18.1568265682657,0.0900086546783345,0.0121945477075589,17,2,2,1,0,3,-60.8191719166262,0.1456051,0,8.09958847736628,3,0,22,0,0
618,6129.95555555986,1,115,1,84,3,3,12.1868201483313,18.190290590406,0.0900537634408602,0.0121868201483313,16,2,1,0,0,2,-57.7015908803069,0.1301486,0,8.10118118323751,2,0,20,0,1
