decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits,splitsDeferred,splitsCommitted
1525,12632.8444443963,1,88,1,87,4,2,17.5080119991865,27.1225252047889,0.0840891862927046,0.0175080119991865,25,1,19,1,2,1,-85.131241572669,0.0715227,0,11.4370791816129,1,0,17,0,0
1526,12637.8666666185,1,88,1,87,3,2,17.4949596235735,27.1097532977186,0.084060393918813,0.0174949596235735,15,2,11,1,0,2,-104.15469082297,0.0785238,0,11.4379397379618,2,0,21,0,0
1527,12647.9555555072,1,87,1,87,3,3,17.5019359318844,27.1114894341077,0.0840796929263389,0.0175019359318844,13,1,10,1,0,1,-94.312116021659,0.0560011,0,11.4403578026091,1,0,19,0,0
1528,12658.0444443959,1,87,1,87,3,4,17.5184376268005,27.1279858820294,0.084077264421822,0.0175184376268005,17,1,13,1,1,1,-92.1259891028988,0.0560315,0,11.4490027926942,1,0,19,0,0
1529,12663.0222221737,1,87,1,87,3,4,17.5067612856017,27.1173468124434,0.0840660630886842,0.0175067612856017,17,2,11,1,1,2,-107.605561571074,0.0505191,0,11.4507444591709,2,0,16,0,0
1530,12668.1333332847,1,88,1,88,3,4,17.5037154254421,27.1035894546357,0.08408095138744,0.0175037154254421,11,1,8,1,0,1,-86.8056671024329,0.060007,0,11.4511588196652,1,0,17,0,0
1531,12678.2222221734,1,88,1,88,3,4,17.5228336242662,27.1241606947053,0.0840829096597575,0.0175228336242662,10,1,7,1,0,1,-83.1275467822971,0.0775229,0,11.4615198487555,1,0,16,0,0
1532,12683.1555555067,1,88,1,87,3,4,17.5099709373059,27.1116827001102,0.0840870585168774,0.0175099709373059,17,2,12,1,1,3,-77.0027379425712,0.1390439,0,11.462462118149,1,2,15,0,0
1533,12688.3111110622,1,85,1,86,3,3,17.5038057426061,27.0931327160414,0.0841019227763014,0.0175038057426061,8,1,6,1,0,1,-77.8259278945171,0.0765233,0,11.4608251886112,1,0,14,0,0
1534,12693.2444443954,1,87,1,86,4,3,17.4879783404946,27.0760451907189,0.084110445428497,0.0174879783404946,14,2,10,1,0,4,-100.377919728524,0.1255314,0,11.4597938193166,4,0,18,0,0
1535,12698.3999999509,1,84,1,86,3,3,17.4706595122935,27.056620630462,0.0841318612644516,0.0174706595122935,12,2,7,1,1,2,-64.0297518532584,0.1025232,0,11.4577600449379,1,1,13,0,0
1536,12708.4888888397,1,84,1,85,3,2,17.4770794496661,27.0575925998105,0.0841576426488963,0.0174770794496661,15,1,11,1,1,2,-92.9215936769105,0.1105355,0,11.4598123966709,2,0,17,0,0
1537,12723.4222221728,1,87,1,88,3,4,17.5030990846791,27.0889084899333,0.0841508157477037,0.0175030990846791,17,1,14,1,1,1,-91.3581732123232,0.141531,0,11.4701749442931,1,0,14,0,0
1538,12728.6222221727,1,84,1,88,3,4,17.4962809293905,27.0694094304389,0.0841396171452351,0.0174962809293905,15,1,11,1,1,2,-94.9924070654173,0.0880059,0,11.4680923655064,2,0,17,0,0
1539,12738.7111110614,1,84,1,88,3,4,17.4939686369121,27.0569029850748,0.0841328029534878,0.017493968636912,19,1,14,1,2,1,-82.1977924811167,0.1565315,0,11.4644268774704,1,0,15,0,0
1540,12743.5555555058,1,86,1,85,3,4,17.4834237492466,27.0316868592732,0.0841172496232005,0.0174834237492466,18,1,14,1,1,1,-92.6318992304067,0.1430371,0,11.4598972738049,1,0,15,0,0
1541,12753.6444443946,1,86,1,85,3,4,17.4728915662652,27.0065176908754,0.0841038961038961,0.0174728915662652,17,1,13,1,1,1,-88.7918698984203,0.0850602,0,11.4508487958943,1,0,14,0,0
1542,12763.7333332833,1,83,1,85,3,4,17.4623720650212,26.9813953488374,0.0840927382714126,0.0174623720650212,16,1,12,1,1,1,-84.96041846608,0.0690254,0,11.4418145956608,1,0,13,0,0
1543,12773.822222172,1,83,1,87,3,4,17.430889423077,26.9563197026024,0.0840837723509719,0.017430889423077,20,3,13,1,2,4,-83.1910724396963,0.0665774,0,11.4327946393379,3,1,13,0,0
1544,12783.9111110608,1,83,1,86,4,3,17.411487094838,26.933646703807,0.0841179674733484,0.017411487094838,17,2,12,1,1,2,-90.7988616605077,0.0499971,0,11.4247883024813,2,0,13,0,0
1545,12793.9999999495,1,83,1,85,3,3,17.4088182571819,26.9206864886107,0.0841327456572466,0.0174088182571819,18,1,13,1,2,1,-77.9214617505925,0.040973,0,11.4208972981985,1,0,7,0,0
1546,12799.0222221717,1,83,1,86,3,4,17.3967017778308,26.9092634543091,0.0841194153622888,0.0173967017778308,18,2,12,1,2,2,-76.1693103755413,0.0679754,0,11.4221460531863,1,1,15,0,0
1547,12814.1333332826,1,83,1,84,3,3,17.4074252629001,26.917037212077,0.0841320002072217,0.0174074252629001,12,1,10,1,1,1,-74.3193461064243,0.0345085,0,11.4225541017851,1,0,8,0,0
1548,12819.1555555047,1,82,1,84,4,3,17.4082044092766,26.9343607110196,0.0841317520327308,0.0174082044092766,17,1,12,1,1,2,-76.7615666908092,0.0575166,0,11.4254161696391,2,0,16,0,1
1549,12829.2444443935,1,82,1,84,4,3,17.4112513798438,26.930261153653,0.084120616021742,0.0174112513798438,16,1,11,1,1,2,-73.0694138754291,0.050996,0,11.4252795553763,2,0,14,0,0
1550,12849.3777777265,1,83,1,85,3,4,17.4304155597617,26.9510954080234,0.084111665933611,0.0174304155597617,16,1,11,1,1,1,-84.5557237961906,0.0370057,0,11.4267575358469,1,0,13,0,0
1551,12859.4666666152,1,83,1,87,3,4,17.4305225318782,26.9424697307149,0.0841027232523858,0.0174305225318782,16,1,10,1,1,1,-82.2651802219952,0.0385164,0,11.4247042750056,1,0,14,0,0
1552,12864.3999999485,1,82,1,86,3,4,17.4292355099502,26.9317061615928,0.0840937879688752,0.0174292355099502,11,1,9,1,1,1,-70.6405751006391,0.0405787,0,11.4262111464449,1,0,7,0,1
1553,12874.4888888372,1,82,1,86,3,4,17.4289976133653,26.9225806451614,0.084095725435468,0.0174289976133653,10,1,8,1,1,2,-55.4840500253208,0.0435171,0,11.4239342980055,2,0,6,0,0
1554,12879.5999999483,1,82,1,86,3,4,17.4197287948976,26.8995259567618,0.0840998346424142,0.0174197287948976,14,1,8,1,1,2,-63.2959311288898,0.0574797,0,11.4202053123703,2,0,13,0,0
1555,12884.577777726,1,81,1,86,2,4,17.4139130256847,26.881827099447,0.0840952528539697,0.0174139130256847,8,1,7,1,1,1,-61.6004363038139,0.0499702,0,11.4187362474009,1,0,3,0,0
1556,12899.7333332813,1,81,1,88,3,5,17.4240000891551,26.8886913140546,0.0841037029385942,0.0174240000891551,14,1,8,1,1,2,-86.1267101356226,0.043029,0,11.4187728921512,2,0,13,0,0
1557,12904.711111059,1,81,1,88,2,5,17.4214752144877,26.8761050140858,0.0840991223541559,0.0174214752144877,7,1,6,1,1,2,-46.4752141455933,0.0535479,0,11.4194609287317,2,0,2,0,0
1558,12909.8222221701,1,80,1,88,3,5,17.3978362968832,26.8628976950958,0.0841097375280667,0.0173978362968832,18,3,9,1,2,4,-67.4853995190064,0.0504742,0,11.4198746051694,1,3,11,0,0
1559,12919.9111110588,1,80,1,88,4,4,17.3893024851633,26.8569887144823,0.0841480717141752,0.0173893024851633,17,2,9,1,1,3,-97.2442472781554,0.0369669,0,11.4189301198364,3,0,15,0,0
1560,12924.8444443921,1,79,1,86,2,4,17.3844183604448,26.8407777982692,0.0841627559176938,0.0173844183604448,6,1,5,1,1,1,-31.223664007526,0.060972,0,11.4180480544254,0,1,0,0,0
1561,12940.0444443918,1,77,1,89,4,3,17.390162517289,26.8409919182677,0.0841755182015056,0.017390162517289,10,1,2,1,0,1,-59.7271199259634,0.0540302,0,11.415254539559,1,0,14,0,0
1562,12955.0222221694,1,80,1,86,2,3,17.4039259378107,26.8535895640077,0.0841795968864374,0.0174039259378107,5,1,4,1,0,3,-56.9961166392024,0.0504879,0,11.4177329899046,3,0,9,0,0
1563,12965.1111110581,1,80,1,91,2,5,17.4076849675289,26.8507579088186,0.0841945210421875,0.0174076849675289,9,1,7,1,1,2,-55.6366537014983,0.0606058,0,11.4180892854976,2,0,6,0,0
1564,12970.2222221692,1,77,1,91,3,5,17.4040488599423,26.8365351946191,0.0842007626507266,0.0174040488599423,11,1,3,1,0,2,-86.3327421636416,0.0400123,0,11.4180289492634,2,0,16,0,0
1565,12975.1999999469,1,79,1,87,2,5,17.4005123552613,26.8224853169981,0.084202663369652,0.0174005123552613,8,1,6,1,1,1,-51.8403598500143,0.058964,0,11.4180311962541,1,0,4,0,1
1566,12990.3555555022,1,78,1,87,3,5,17.3991632005972,26.8276714923599,0.0842110684762175,0.0173991632005972,12,2,4,1,1,4,-71.2143790127033,0.0545187,0,11.4173578676787,2,2,14,0,0
1567,12995.3333332799,1,79,1,86,2,4,17.3914789329989,26.8072477820748,0.0842365419766753,0.0173914789329989,7,1,5,1,1,1,-48.0868217171088,0.0555213,0,11.4146320466874,1,0,3,0,0
1568,13000.444444391,1,78,1,86,4,4,17.3833357938199,26.7861401550225,0.0842471042471042,0.0173833357938199,10,1,3,1,0,1,-61.9271626746048,0.054482,0,11.4116011504744,1,0,13,0,0
1569,13015.466666613,1,78,1,86,1,4,17.3820590461927,26.7914207097085,0.084251158003088,0.0173820590461927,9,2,4,1,2,3,-60.1251774228545,0.0569687,0,11.410968743284,2,1,2,0,0
1570,13020.577777724,1,78,1,84,4,4,17.3690839042029,26.7786511372421,0.0842831047878772,0.0173690839042029,13,2,5,1,1,3,-63.3810287773254,0.0549719,0,11.4114746918951,2,1,12,0,0
1571,13025.5555555017,1,75,1,81,2,3,17.3551674396324,26.7644059971122,0.0843063628414176,0.0173551674396324,10,2,6,1,2,2,-34.1745713586931,0.070488,0,11.4113412504116,1,1,3,0,0
1572,13050.7555555013,1,78,1,85,3,3,17.4118904434324,26.8433311002916,0.0843361102540368,0.0174118904434324,9,1,4,1,0,1,-74.2927462103802,0.0361826,0,11.4332706538279,1,0,12,0,0
1573,13055.7333332791,1,76,1,86,3,4,17.398673581695,26.845917155466,0.0843423048250688,0.017398673581695,16,3,8,1,2,6,-57.356684675557,0.0585715,0,11.4403156408754,2,4,7,0,0
1574,13075.8666666121,1,77,1,86,5,2,17.4153168326498,26.8787937010246,0.0843847161908678,0.0174153168326498,15,2,8,1,0,3,-96.8454359330307,0.0379975,0,11.4470334360159,3,0,22,0,0
1575,13080.9333332787,1,75,1,86,3,2,17.4149368101635,26.8696586014085,0.0844035754649132,0.0174149368101635,7,1,4,1,0,1,-59.9708186043971,0.036997,0,11.4490808590297,1,0,9,0,0
1576,13085.9555555008,1,75,1,86,5,2,17.4266686182669,26.8877597109303,0.0844140835666042,0.0174266686182669,13,1,7,1,0,2,-75.6201903697359,0.0419705,0,11.4523855328972,2,0,19,1,0
1577,13086.7555555008,1,76,1,86,5,2,17.4287555295341,26.8909796246109,0.0844115834873691,0.0174287555295341,13,1,7,1,0,2,-75.6283199245904,0.0529738,0,11.4493517094016,2,0,19,1,0
1578,13096.0444443896,1,79,1,87,5,2,17.4192982456141,26.8593327321913,0.0844090850763506,0.0174192982456141,13,2,7,2,0,3,-116.29652337504,0.0339982,0,11.4521337946944,3,0,19,0,1
1579,13101.0666666117,1,78,1,87,3,2,17.4141462107929,26.8428866366367,0.0844322438298527,0.0174141462107929,7,1,3,1,0,1,-57.6727947048974,0.0389669,0,11.4510392646682,1,0,9,0,0
1580,13131.2444443891,1,79,1,90,2,2,17.4116644730205,26.8462477428299,0.0844427343850199,0.0174116644730205,9,2,3,1,1,3,-78.0652590617309,0.0489715,0,11.4364191879924,2,1,11,0,0
1581,13146.3111110555,1,80,1,90,4,3,17.4084482957205,26.8484611755042,0.084474534543776,0.0174084482957205,17,2,7,1,1,3,-90.9215927474545,0.0610071,0,11.4345035722561,2,1,21,0,0
1582,13151.3777777221,1,79,1,88,3,2,17.4019971100788,26.8300332802293,0.0844889902847915,0.0174019971100788,7,1,2,1,0,1,-66.8119574290451,0.0465477,0,11.4325524658864,1,0,11,0,0
1583,13161.4666666108,1,79,1,89,3,2,17.3987639917996,26.8165868706642,0.0844994617868676,0.0173987639917996,7,1,1,1,0,1,-53.0932505434354,0.0675299,0,11.4283388576587,1,0,11,0,0
1584,13171.5555554996,1,79,1,89,3,2,17.3934539201843,26.8240160097636,0.0845099295323511,0.0173934539201843,6,1,0,0,0,2,-47.6377999987232,0.0615429,0,11.4227652273993,2,0,10,0,1
1585,13186.5333332771,1,80,1,89,4,3,17.3915066899361,26.8125560538118,0.0845225589915708,0.0173915066899361,12,1,5,1,0,1,-80.9230340167543,0.0380002,0,11.4150439098893,1,0,17,0,0
1586,13196.6222221659,1,80,1,90,4,3,17.3813953488373,26.78853046595,0.0845221934789847,0.0173813953488373,11,1,4,1,0,1,-65.7199053351554,0.0469694,0,11.4063334605113,1,0,16,0,0
1587,13201.7333332769,1,79,1,90,3,3,17.3718101040345,26.7653403661981,0.0845239924207508,0.0173718101040345,6,1,1,1,0,2,-51.551939602512,0.0440013,0,11.4023208196199,2,0,10,0,0
1588,13206.7111110546,1,79,1,89,3,3,17.3559126725028,26.7479763280164,0.084536610343062,0.0173559126725028,12,2,4,1,1,5,-80.4905179786164,0.0460092,0,11.400776795548,3,2,14,0,0
1589,13221.86666661,1,79,1,90,2,3,17.3470350442835,26.7414079100885,0.0845618345618346,0.0173470350442835,7,2,3,1,1,2,-33.4040524577293,0.0602622,0,11.3951391665609,1,1,5,0,0
1590,13231.9555554987,1,79,1,89,3,3,17.3579396336554,26.7582179339192,0.0845978658614601,0.0173579396336554,5,1,2,1,0,2,-52.2883401733445,0.0475268,0,11.3936247595341,2,0,9,1,0
1591,13236.488888832,1,80,1,89,3,3,17.3687391304347,26.7748659517425,0.0846126292088834,0.0173687391304347,5,1,2,1,0,2,-52.3222931008076,0.0704289,0,11.3963769494104,2,0,9,1,0
1592,13242.0444443875,1,80,1,89,3,3,17.3636180805903,26.758575720624,0.084627388779452,0.0173636180805903,5,2,2,2,0,4,-92.7927084594479,0.0390004,0,11.3952869988969,4,0,9,1,0
1593,13248.0444443874,1,79,1,91,3,3,17.3664744762386,26.7629776303462,0.0846677239474088,0.0173664744762386,5,1,1,1,0,2,-50.0457045231128,0.0540296,0,11.3885011192963,2,0,8,1,0
1594,13252.1333332762,1,79,1,91,3,3,17.3511262418017,26.7464283192091,0.0846824726975114,0.0173511262418017,8,3,2,2,1,5,-87.7047432308712,0.0429766,0,11.3916208760765,3,2,8,1,0
1595,13256.9777777206,1,79,2,88,8,2,17.3503036437245,26.736786987522,0.084741862070729,0.0173503036437245,15,2,5,2,0,3,-125.615551029228,0.0645735,0,11.393344094189,3,0,20,1,0
1596,13259.5555554983,1,77,1,88,4,2,17.3556385644487,26.7450080908483,0.0847604928173406,0.0173556385644487,6,1,1,1,0,2,-51.4907203218375,0.0490016,0,11.3925205307258,2,0,9,1,0
1597,13265.5111110538,1,77,1,88,4,2,17.3641393860363,26.7581078417619,0.0847730525454917,0.0173641393860363,6,1,1,1,0,2,-51.5170310094688,0.053001,0,11.393774951976,2,0,9,1,0
1598,13271.0666666093,1,78,1,89,4,2,17.3584028892814,26.7409056085991,0.0847856084223437,0.0173584028892814,7,1,2,1,0,2,-55.272746625962,0.0529699,0,11.3922750373508,2,0,11,0,0
1599,13272.2666666092,1,77,1,88,4,2,17.3489430750798,26.7179897357323,0.0847959939705168,0.0173489430750798,6,1,1,1,0,2,-51.4953268211377,0.0459658,0,11.3926481270725,2,0,9,0,1
1600,13297.1999999422,1,79,1,90,3,3,17.3603388468338,26.7272061179699,0.084808542161596,0.0173603388468338,10,1,3,1,0,2,-84.7221614592069,0.0379779,0,11.3851218791049,2,0,14,0,0
1601,13302.4444443866,1,77,1,91,3,4,17.354345066359,26.7334044444446,0.0848124217892075,0.017354345066359,5,1,0,0,0,2,-46.056852845248,0.0571224,0,11.3834519303558,2,0,7,0,1
1602,13322.5777777196,1,79,1,92,3,4,17.3460207612458,26.7122557726467,0.0848271283386957,0.0173460207612458,6,1,1,1,0,1,-62.8380438983006,0.0594821,0,11.3673469387756,1,0,8,0,0
1603,13327.3777777195,1,79,1,92,3,4,17.3360230547551,26.6885536823426,0.0848396650326797,0.0173360230547551,9,1,2,1,0,1,-69.4779786272224,0.0505555,0,11.3630525122781,1,0,12,0,0
1604,13337.4666666083,1,78,1,92,3,4,17.3160621761659,26.6648936170214,0.0848457002833295,0.0173160621761659,13,2,5,1,1,2,-54.6326651231679,0.0580105,0,11.3544733861835,1,1,11,0,0
1605,13342.7111110527,1,78,1,91,3,3,17.2885330659324,26.6448605267691,0.0848685889257464,0.0172885330659324,9,3,1,1,1,3,-56.1426232065221,0.0745532,0,11.3517160508386,1,2,7,0,0
1606,13347.555555497,1,77,1,90,4,2,17.2806892590466,26.6244955752214,0.0849256358580576,0.0172806892590466,11,1,4,1,0,2,-65.4467643322575,0.0579987,0,11.3488042248209,2,0,18,0,0
1607,13352.7999999414,1,77,1,90,4,2,17.2623355525276,26.6032280000492,0.0849273144605968,0.0172623355525276,9,2,2,1,1,3,-54.1238790177078,0.0845244,0,11.3454942941386,2,1,8,0,0
1608,13367.6888888301,1,77,1,87,4,1,17.2752585562315,26.6148859735581,0.0849588209796272,0.0172752585562315,10,1,3,1,0,2,-61.7012442612989,0.0699982,0,11.3476651307223,2,0,16,0,0
1609,13377.7777777188,1,76,1,87,4,1,17.2792082338427,26.6127258323526,0.0849626551785669,0.0172792082338427,9,1,2,1,0,2,-57.9744484853225,0.0550386,0,11.3482191825576,2,0,14,0,0
1610,13393.022222163,1,77,1,89,4,3,17.2903822515839,26.6216996572006,0.084968652836536,0.0172903822515839,8,1,2,1,0,2,-79.2324727208906,0.0465719,0,11.3492509064908,2,0,13,0,0
1611,13397.9111110518,1,77,1,89,2,3,17.2782765819667,26.6100682513461,0.08497681292361,0.0172782765819667,6,2,4,1,1,4,-30.2682422008171,0.0675059,0,11.3500291113408,2,2,3,0,0
1612,13413.1555554961,1,74,1,89,4,3,17.2781983355569,26.625170827215,0.0850147763171303,0.0172781983355569,8,1,2,0,0,3,-66.1862565656076,0.0589829,0,11.3436820153487,3,0,12,0,1
1613,13418.0444443849,1,77,1,89,2,3,17.2764582561728,26.6142622784353,0.0850229240957718,0.0172764582561728,3,1,3,1,0,2,-51.4277216528073,0.0410008,0,11.3447662094944,2,0,4,0,0
1614,13428.1333332736,1,77,1,90,2,4,17.2798742539536,26.6113103066603,0.0850418969513282,0.0172798742539536,2,1,2,1,0,1,-47.6771954331458,0.040032,0,11.3449793095886,1,0,2,0,0
1615,13433.2888888291,1,76,1,90,4,4,17.2770191210046,26.5987148506152,0.0850630332357061,0.0172770191210046,8,1,3,1,0,2,-58.7660078242495,0.0429679,0,11.345328898051,2,0,11,0,0
1616,13448.2666666067,1,77,1,90,2,4,17.2709640616088,26.5812115891134,0.0850711684872559,0.0172709640616088,1,1,1,1,0,1,-43.9026721597614,0.0459727,0,11.335080494197,1,0,1,0,1
1617,13453.4222221622,1,76,1,90,4,4,17.2611174458382,26.5578947368422,0.085094464531242,0.0172611174458382,7,1,2,1,0,2,-54.9666121781782,0.0530306,0,11.3308383233533,2,0,9,0,0
1618,13468.3999999397,1,77,1,90,2,4,17.24145785877,26.5346187554778,0.0851047580255085,0.01724145785877,4,2,3,1,1,2,-43.2549338797363,0.0605489,0,11.3181308411215,1,1,1,0,0
1619,13483.5999999395,1,77,1,89,3,3,17.2298111983575,26.5236498132333,0.0851470026727759,0.0172298111983575,12,2,5,1,1,4,-64.8436951949207,0.0639999,0,11.310682631334,2,2,9,0,0
1620,13488.5333332728,1,76,1,89,3,3,17.22469358423,26.5076430574458,0.0851718960734916,0.01722469358423,2,1,2,1,0,2,-47.5273926248684,0.0409699,0,11.309531920366,2,0,3,0,0
1621,13503.7333332725,1,77,1,88,4,3,17.2322731762976,26.5111895019964,0.0851930074556605,0.0172322731762976,18,1,11,1,1,1,-81.6787774058155,0.0440012,0,11.3082776995838,1,0,13,0,0
1622,13528.7555554944,1,78,1,90,2,4,17.266177994493,26.5552309592159,0.0851794389195513,0.017266177994493,2,1,1,1,0,1,-45.343266877038,0.0594757,0,11.3158687935624,1,0,5,0,0
1623,13533.9111110499,1,77,1,90,3,4,17.2640704176561,26.543884882993,0.0852005391795315,0.0172640704176561,17,1,10,1,1,2,-88.4285410476195,0.0512591,0,11.3167009210975,2,0,12,0,0
1624,13548.8888888274,1,78,1,91,2,5,17.2608667914183,26.5459189364096,0.0851891397193411,0.0172608667914183,13,2,7,1,2,3,-36.6405927370061,0.1024808,0,11.3148156893578,2,1,4,0,0
1625,13554.0444443829,1,77,1,89,3,4,17.2592671261323,26.5353714961877,0.0852118224097182,0.0172592671261323,10,1,4,1,0,2,-86.5270888955892,0.0450249,0,11.3159756603356,2,0,12,0,0
1626,13558.9777777162,1,76,1,90,3,4,17.2436796516381,26.5183480804565,0.0852155796641175,0.0172436796516381,6,2,4,1,1,5,-73.1381816168662,0.0505117,0,11.3143638857945,4,1,9,0,0
1627,13569.0666666049,1,76,1,88,4,3,17.2544918929109,26.5269057971013,0.0852533976883018,0.0172544918929109,4,1,3,1,0,1,-52.773977566658,0.0579869,0,11.3194588744588,1,0,5,0,0
1628,13574.177777716,1,76,1,88,3,3,17.2412429378532,26.5134665508255,0.0852701364017374,0.0172412429378532,17,2,10,1,1,2,-68.2155231448889,0.0480369,0,11.3193620178042,1,1,12,0,0
1629,13594.311111049,1,77,1,87,4,2,17.2460187993793,26.5277303059897,0.0852841111054689,0.0172460187993793,24,2,13,1,1,3,-83.3818146038107,0.0520692,0,11.3184982638889,1,2,20,0,0
1630,13609.2888888266,1,74,1,87,3,2,17.2621160758274,26.5674755229531,0.0852829231159604,0.0172621160758274,10,1,5,1,1,1,-57.1765635391037,0.0534854,0,11.322875250626,1,0,6,0,1
1631,13614.444444382,1,76,1,87,5,2,17.2459269018432,26.5494538168011,0.0852866565195332,0.0172459269018432,24,2,13,1,0,4,-143.404482163738,0.024999,0,11.3208284951079,4,0,33,0,0
1632,13629.4222221596,1,74,1,86,3,2,17.2546407844476,26.5548024550944,0.0852854680052733,0.0172546407844476,9,1,6,1,1,1,-47.9721677683119,0.0469708,0,11.3203701637159,1,0,3,0,0
1633,13639.5111110483,1,73,1,86,3,2,17.2519508556696,26.5426118359522,0.0852913593389603,0.0172519508556696,8,1,5,1,1,1,-32.8970861168956,0.0605438,0,11.316617449437,0,1,2,0,0
1634,13654.6666666037,1,77,1,87,4,2,17.2513499464777,26.5485740093286,0.0852994095436,0.0172513499464777,23,2,13,1,1,2,-104.283003427448,0.04351,0,11.3164275644483,1,1,28,0,0
1635,13669.6888888257,1,74,1,86,3,2,17.2662789481898,26.5635060741382,0.0853003748353763,0.0172662789481898,11,1,7,1,1,2,-62.2405237540613,0.0465137,0,11.3200650194394,2,0,9,0,0
1636,13674.7999999367,1,77,1,87,5,2,17.2513909153262,26.5474772116677,0.0853019369540448,0.0172513909153262,24,2,13,1,1,4,-103.471384281782,0.0405107,0,11.3188433766978,3,1,30,0,0
1637,13699.866666603,1,75,1,87,3,2,17.2603180188784,26.5680822654694,0.0853007414155216,0.0172603180188784,11,2,7,1,1,2,-70.0601027332388,0.0465739,0,11.3165774883054,1,1,8,0,0
1638,13704.977777714,1,77,1,85,5,1,17.2561801059931,26.5536909389635,0.0853275992916772,0.0172561801059931,20,1,13,1,0,1,-110.380201328442,0.0550004,0,11.3160475713437,1,0,27,0,0
1639,13709.9555554918,1,74,1,85,4,1,17.2506182344159,26.5371267585416,0.0853097345132743,0.0172506182344159,9,1,6,1,0,2,-66.9637017836167,0.0730009,0,11.3145810380708,2,0,13,0,0
1640,13720.0444443805,1,73,1,85,4,1,17.2462087491451,26.5223537303978,0.0853156045400541,0.0172462087491451,8,1,5,1,0,2,-63.1998153810197,0.0775488,0,11.3097156090724,2,0,11,0,0
1641,13725.1111110471,1,76,1,86,4,1,17.2455345500352,26.5133411654883,0.0853236282760887,0.0172455345500352,17,1,10,1,0,2,-110.382607520498,0.0676345,0,11.3114511281962,2,0,25,0,0
1642,13735.1999999358,1,76,1,87,4,3,17.247865406048,26.5089615218383,0.0853122473726758,0.017247865406048,16,1,9,1,0,2,-106.637825098926,0.0469639,0,11.311008508585,2,0,23,0,0
1643,13740.1777777135,1,74,1,87,2,3,17.2471574957756,26.4999243926509,0.0853030303030303,0.0172471574957756,8,1,5,1,0,1,-74.4637290361965,0.0550018,0,11.3127196472841,1,0,11,0,0
