kind,visit_id,leg_index,source_scope,bot_id,station_queue_wp_id,from_id,to_id,pod_id,station_id,loaded,orientation_bucket,from_x,from_y,to_x,to_y,abs_dx,abs_dy,euclid,manhattan,same_tier,from_storage,to_storage,from_queue,to_queue,from_degree,to_degree,path_found,path_hops,path_distance,path_turns,path_segments,eta_sec
pod_to_station_queue,1730,2,initial_bots,8,16,243,16,65,0,1,-1,16.5,11.5,1.5,3.5,15,8,17,23,1,1,0,0,1,4,1,1,33,33,3,4,29.708333333333336
bot_to_pod,1731,1,initial_bots,8,24,308,243,65,1,0,0,20.5,10.5,16.5,11.5,4,1,4.1231056256176606,5,1,0,1,0,0,2,4,1,7,7,2,3,10.870093791412858
pod_to_station_queue,1731,2,initial_bots,8,24,243,24,65,1,1,-1,16.5,11.5,1.5,9.5,15,2,15.132745950421556,17,1,1,0,0,1,4,1,1,27,27,3,4,25.708333333333336
bot_to_pod,1732,1,initial_bots,8,16,308,111,66,0,0,0,20.5,10.5,10.5,2.5,10,8,12.806248474865697,18,1,0,1,0,0,2,4,1,18,18,2,3,18.208333333333336
pod_to_station_queue,1732,2,initial_bots,8,16,111,16,66,0,1,-1,10.5,2.5,1.5,3.5,9,1,9.0553851381374173,10,1,1,0,0,1,4,1,1,10,10,1,2,10.125
bot_to_pod,1733,1,initial_bots,8,24,308,111,66,1,0,0,20.5,10.5,10.5,2.5,10,8,12.806248474865697,18,1,0,1,0,0,2,4,1,18,18,2,3,18.208333333333336
pod_to_station_queue,1733,2,initial_bots,8,24,111,24,66,1,1,-1,10.5,2.5,1.5,9.5,9,7,11.401754250991379,16,1,1,0,0,1,4,1,1,16,16,2,3,16.25
bot_to_pod,1734,1,initial_bots,8,16,308,200,67,0,0,0,20.5,10.5,15.5,8.5,5,2,5.3851648071345037,7,1,0,1,0,0,2,4,1,7,7,2,3,10.708333333333332
pod_to_station_queue,1734,2,initial_bots,8,16,200,16,67,0,1,-1,15.5,8.5,1.5,3.5,14,5,14.866068747318506,19,1,1,0,0,1,4,1,1,19,19,2,3,18.25
bot_to_pod,1735,1,initial_bots,8,24,308,200,67,1,0,0,20.5,10.5,15.5,8.5,5,2,5.3851648071345037,7,1,0,1,0,0,2,4,1,7,7,2,3,10.708333333333332
pod_to_station_queue,1735,2,initial_bots,8,24,200,24,67,1,1,-1,15.5,8.5,1.5,9.5,14,1,14.035668847618199,15,1,1,0,0,1,4,1,1,15,15,1,2,13.458333333333332
bot_to_pod,1736,1,initial_bots,8,16,308,238,68,0,0,0,20.5,10.5,11.5,11.5,9,1,9.0553851381374173,10,1,0,1,0,0,2,4,1,12,12,2,3,13.416666666666668
pod_to_station_queue,1736,2,initial_bots,8,16,238,16,68,0,1,-1,11.5,11.5,1.5,3.5,10,8,12.806248474865697,18,1,1,0,0,1,4,1,1,26,26,3,4,25.041666666666668
bot_to_pod,1737,1,initial_bots,8,24,308,238,68,1,0,0,20.5,10.5,11.5,11.5,9,1,9.0553851381374173,10,1,0,1,0,0,2,4,1,12,12,2,3,13.416666666666668
pod_to_station_queue,1737,2,initial_bots,8,24,238,24,68,1,1,-1,11.5,11.5,1.5,9.5,10,2,10.198039027185569,12,1,1,0,0,1,4,1,1,20,20,3,4,21.041666666666668
bot_to_pod,1738,1,initial_bots,8,16,308,134,69,0,0,0,20.5,10.5,5.5,4.5,15,6,16.15549442140351,21,1,0,1,0,0,2,4,1,21,21,2,3,20.208333333333332
pod_to_station_queue,1738,2,initial_bots,8,16,134,16,69,0,1,-1,5.5,4.5,1.5,3.5,4,1,4.1231056256176606,5,1,1,0,0,1,4,1,1,5,5,1,2,6.791666666666667
bot_to_pod,1739,1,initial_bots,8,24,308,134,69,1,0,0,20.5,10.5,5.5,4.5,15,6,16.15549442140351,21,1,0,1,0,0,2,4,1,21,21,2,3,20.208333333333332
pod_to_station_queue,1739,2,initial_bots,8,24,134,24,69,1,1,-1,5.5,4.5,1.5,9.5,4,5,6.4031242374328485,9,1,1,0,0,1,4,1,1,11,11,3,4,15.03185424949238
bot_to_pod,1740,1,initial_bots,8,16,308,281,70,0,0,0,20.5,10.5,12.5,14.5,8,4,8.9442719099991592,12,1,0,1,0,0,2,4,1,14,14,2,3,15.541666666666668
pod_to_station_queue,1740,2,initial_bots,8,16,281,16,70,0,1,-1,12.5,14.5,1.5,3.5,11,11,15.556349186104045,22,1,1,0,0,1,4,1,1,24,24,3,4,23.541666666666668
bot_to_pod,1741,1,initial_bots,8,24,308,281,70,1,0,0,20.5,10.5,12.5,14.5,8,4,8.9442719099991592,12,1,0,1,0,0,2,4,1,14,14,2,3,15.541666666666668
pod_to_station_queue,1741,2,initial_bots,8,24,281,24,70,1,1,-1,12.5,14.5,1.5,9.5,11,5,12.083045973594572,16,1,1,0,0,1,4,1,1,18,18,3,4,19.541666666666668
bot_to_pod,1742,1,initial_bots,8,16,308,160,71,0,0,0,20.5,10.5,17.5,5.5,3,5,5.8309518948453007,8,1,0,1,0,0,2,4,1,8,8,1,2,9.5833333333333321
pod_to_station_queue,1742,2,initial_bots,8,16,160,16,71,0,1,-1,17.5,5.5,1.5,3.5,16,2,16.124515496597098,18,1,1,0,0,1,4,1,1,26,26,3,4,25.041666666666664
bot_to_pod,1743,1,initial_bots,8,24,308,160,71,1,0,0,20.5,10.5,17.5,5.5,3,5,5.8309518948453007,8,1,0,1,0,0,2,4,1,8,8,1,2,9.5833333333333321
pod_to_station_queue,1743,2,initial_bots,8,24,160,24,71,1,1,-1,17.5,5.5,1.5,9.5,16,4,16.492422502470642,20,1,1,0,0,1,4,1,1,24,24,3,4,23.703427124746192
bot_to_pod,1744,1,initial_bots,8,16,308,195,72,0,0,0,20.5,10.5,10.5,8.5,10,2,10.198039027185569,12,1,0,1,0,0,2,4,1,12,12,2,3,14.041666666666668
pod_to_station_queue,1744,2,initial_bots,8,16,195,16,72,0,1,-1,10.5,8.5,1.5,3.5,9,5,10.295630140987001,14,1,1,0,0,1,4,1,1,16,16,3,4,18.208333333333336
bot_to_pod,1745,1,initial_bots,8,24,308,195,72,1,0,0,20.5,10.5,10.5,8.5,10,2,10.198039027185569,12,1,0,1,0,0,2,4,1,12,12,2,3,14.041666666666668
pod_to_station_queue,1745,2,initial_bots,8,24,195,24,72,1,1,-1,10.5,8.5,1.5,9.5,9,1,9.0553851381374173,10,1,1,0,0,1,4,1,1,10,10,1,2,10.125
bot_to_pod,1746,1,initial_bots,8,16,308,220,73,0,0,0,20.5,10.5,7.5,10.5,13,0,13,13,1,0,1,0,0,2,4,1,15,15,2,3,16.041666666666668
pod_to_station_queue,1746,2,initial_bots,8,16,220,16,73,0,1,-1,7.5,10.5,1.5,3.5,6,7,9.2195444572928871,13,1,1,0,0,1,4,1,1,13,13,3,4,16.208333333333332
bot_to_pod,1747,1,initial_bots,8,24,308,220,73,1,0,0,20.5,10.5,7.5,10.5,13,0,13,13,1,0,1,0,0,2,4,1,15,15,2,3,16.041666666666668
pod_to_station_queue,1747,2,initial_bots,8,24,220,24,73,1,1,-1,7.5,10.5,1.5,9.5,6,1,6.0827625302982193,7,1,1,0,0,1,4,1,1,7,7,1,2,8.125
bot_to_pod,1748,1,initial_bots,8,16,308,237,74,0,0,0,20.5,10.5,10.5,11.5,10,1,10.04987562112089,11,1,0,1,0,0,2,4,1,13,13,2,3,14.083333333333332
pod_to_station_queue,1748,2,initial_bots,8,16,237,16,74,0,1,-1,10.5,11.5,1.5,3.5,9,8,12.041594578792296,17,1,1,0,0,1,4,1,1,25,25,4,5,26.5
bot_to_pod,1749,1,initial_bots,8,24,308,237,74,1,0,0,20.5,10.5,10.5,11.5,10,1,10.04987562112089,11,1,0,1,0,0,2,4,1,13,13,2,3,14.083333333333332
pod_to_station_queue,1749,2,initial_bots,8,24,237,24,74,1,1,-1,10.5,11.5,1.5,9.5,9,2,9.2195444572928871,11,1,1,0,0,1,4,1,1,19,19,4,5,22.333333333333332
bot_to_pod,1750,1,initial_bots,8,16,308,102,75,0,0,0,20.5,10.5,15.5,1.5,5,9,10.295630140987001,14,1,0,1,0,0,2,4,1,14,14,1,2,13.583333333333332
pod_to_station_queue,1750,2,initial_bots,8,16,102,16,75,0,1,-1,15.5,1.5,1.5,3.5,14,2,14.142135623730951,16,1,1,0,0,1,4,1,1,26,26,3,4,25.041666666666668
bot_to_pod,1751,1,initial_bots,8,24,308,102,75,1,0,0,20.5,10.5,15.5,1.5,5,9,10.295630140987001,14,1,0,1,0,0,2,4,1,14,14,1,2,13.583333333333332
pod_to_station_queue,1751,2,initial_bots,8,24,102,24,75,1,1,-1,15.5,1.5,1.5,9.5,14,8,16.124515496597098,22,1,1,0,0,1,4,1,1,32,32,3,4,29.041666666666668
bot_to_pod,1752,1,initial_bots,8,16,308,224,76,0,0,0,20.5,10.5,11.5,10.5,9,0,9,9,1,0,1,0,0,2,4,1,11,11,2,3,13.375
pod_to_station_queue,1752,2,initial_bots,8,16,224,16,76,0,1,-1,11.5,10.5,1.5,3.5,10,7,12.206555615733702,17,1,1,0,0,1,4,1,1,17,17,3,4,19.041666666666664
bot_to_pod,1753,1,initial_bots,8,24,308,224,76,1,0,0,20.5,10.5,11.5,10.5,9,0,9,9,1,0,1,0,0,2,4,1,11,11,2,3,13.375
pod_to_station_queue,1753,2,initial_bots,8,24,224,24,76,1,1,-1,11.5,10.5,1.5,9.5,10,1,10.04987562112089,11,1,1,0,0,1,4,1,1,11,11,1,2,10.791666666666668
bot_to_pod,1754,1,initial_bots,8,16,308,201,77,0,0,0,20.5,10.5,16.5,8.5,4,2,4.4721359549995796,6,1,0,1,0,0,2,4,1,6,6,2,3,10.041666666666668
pod_to_station_queue,1754,2,initial_bots,8,16,201,16,77,0,1,-1,16.5,8.5,1.5,3.5,15,5,15.811388300841896,20,1,1,0,0,1,4,1,1,22,22,3,4,22.370093791412856
bot_to_pod,1755,1,initial_bots,8,24,308,201,77,1,0,0,20.5,10.5,16.5,8.5,4,2,4.4721359549995796,6,1,0,1,0,0,2,4,1,6,6,2,3,10.041666666666668
pod_to_station_queue,1755,2,initial_bots,8,24,201,24,77,1,1,-1,16.5,8.5,1.5,9.5,15,1,15.033296378372908,16,1,1,0,0,1,4,1,1,16,16,1,2,14.125
bot_to_pod,1756,1,initial_bots,8,16,308,105,78,0,0,0,20.5,10.5,18.5,1.5,2,9,9.2195444572928871,11,1,0,1,0,0,2,4,1,11,11,1,2,11.57842712474619
pod_to_station_queue,1756,2,initial_bots,8,16,105,16,78,0,1,-1,18.5,1.5,1.5,3.5,17,2,17.11724276862369,19,1,1,0,0,1,4,1,1,21,21,2,3,19.578427124746192
bot_to_pod,1757,1,initial_bots,8,24,308,105,78,1,0,0,20.5,10.5,18.5,1.5,2,9,9.2195444572928871,11,1,0,1,0,0,2,4,1,11,11,1,2,11.57842712474619
pod_to_station_queue,1757,2,initial_bots,8,24,105,24,78,1,1,-1,18.5,1.5,1.5,9.5,17,8,18.788294228055936,25,1,1,0,0,1,4,1,1,27,27,2,3,23.583333333333336
bot_to_pod,1758,1,initial_bots,8,16,308,273,79,0,0,0,20.5,10.5,18.5,13.5,2,3,3.6055512754639891,5,1,0,1,0,0,2,4,1,7,7,2,3,10.25
pod_to_station_queue,1758,2,initial_bots,8,16,273,16,79,0,1,-1,18.5,13.5,1.5,3.5,17,10,19.723082923316021,27,1,1,0,0,1,4,1,1,31,31,3,4,28.370093791412856
bot_to_pod,1759,1,initial_bots,8,24,308,273,79,1,0,0,20.5,10.5,18.5,13.5,2,3,3.6055512754639891,5,1,0,1,0,0,2,4,1,7,7,2,3,10.25
pod_to_station_queue,1759,2,initial_bots,8,24,273,24,79,1,1,-1,18.5,13.5,1.5,9.5,17,4,17.464249196572979,21,1,1,0,0,1,4,1,1,25,25,3,4,24.370093791412856
bot_to_pod,1760,1,initial_bots,8,16,308,112,80,0,0,0,20.5,10.5,11.5,2.5,9,8,12.041594578792296,17,1,0,1,0,0,2,4,1,17,17,2,3,17.541666666666664
pod_to_station_queue,1760,2,initial_bots,8,16,112,16,80,0,1,-1,11.5,2.5,1.5,3.5,10,1,10.04987562112089,11,1,1,0,0,1,4,1,1,11,11,1,2,10.791666666666668
bot_to_pod,1761,1,initial_bots,8,24,308,112,80,1,0,0,20.5,10.5,11.5,2.5,9,8,12.041594578792296,17,1,0,1,0,0,2,4,1,17,17,2,3,17.541666666666664
pod_to_station_queue,1761,2,initial_bots,8,24,112,24,80,1,1,-1,11.5,2.5,1.5,9.5,10,7,12.206555615733702,17,1,1,0,0,1,4,1,1,17,17,3,4,19.036760458079527
bot_to_pod,1762,1,initial_bots,8,16,308,156,81,0,0,0,20.5,10.5,13.5,5.5,7,5,8.6023252670426267,12,1,0,1,0,0,2,4,1,12,12,1,2,12.25
pod_to_station_queue,1762,2,initial_bots,8,16,156,16,81,0,1,-1,13.5,5.5,1.5,3.5,12,2,12.165525060596439,14,1,1,0,0,1,4,1,1,16,16,2,3,16.245093791412856
bot_to_pod,1763,1,initial_bots,8,24,308,156,81,1,0,0,20.5,10.5,13.5,5.5,7,5,8.6023252670426267,12,1,0,1,0,0,2,4,1,12,12,1,2,12.25
pod_to_station_queue,1763,2,initial_bots,8,24,156,24,81,1,1,-1,13.5,5.5,1.5,9.5,12,4,12.649110640673518,16,1,1,0,0,1,4,1,1,22,22,4,5,24.490187582825712
bot_to_pod,1764,1,initial_bots,8,16,308,179,82,0,0,0,20.5,10.5,8.5,7.5,12,3,12.369316876852981,15,1,0,1,0,0,2,4,1,15,15,1,2,14.25
pod_to_station_queue,1764,2,initial_bots,8,16,179,16,82,0,1,-1,8.5,7.5,1.5,3.5,7,4,8.0622577482985491,11,1,1,0,0,1,4,1,1,17,17,4,5,21.161760458079524
bot_to_pod,1765,1,initial_bots,8,24,308,179,82,1,0,0,20.5,10.5,8.5,7.5,12,3,12.369316876852981,15,1,0,1,0,0,2,4,1,15,15,1,2,14.25
pod_to_station_queue,1765,2,initial_bots,8,24,179,24,82,1,1,-1,8.5,7.5,1.5,9.5,7,2,7.2801098892805181,9,1,1,0,0,1,4,1,1,11,11,2,3,12.911760458079524
bot_to_pod,1766,1,initial_bots,8,16,308,141,83,0,0,0,20.5,10.5,12.5,4.5,8,6,10,14,1,0,1,0,0,2,4,1,14,14,2,3,15.541666666666668
pod_to_station_queue,1766,2,initial_bots,8,16,141,16,83,0,1,-1,12.5,4.5,1.5,3.5,11,1,11.045361017187261,12,1,1,0,0,1,4,1,1,12,12,1,2,11.458333333333332
bot_to_pod,1767,1,initial_bots,8,24,308,141,83,1,0,0,20.5,10.5,12.5,4.5,8,6,10,14,1,0,1,0,0,2,4,1,14,14,2,3,15.541666666666668
pod_to_station_queue,1767,2,initial_bots,8,24,141,24,83,1,1,-1,12.5,4.5,1.5,9.5,11,5,12.083045973594572,16,1,1,0,0,1,4,1,1,18,18,3,4,19.703427124746192
bot_to_pod,1768,1,initial_bots,8,16,308,193,84,0,0,0,20.5,10.5,8.5,8.5,12,2,12.165525060596439,14,1,0,1,0,0,2,4,1,14,14,2,3,15.375
pod_to_station_queue,1768,2,initial_bots,8,16,193,16,84,0,1,-1,8.5,8.5,1.5,3.5,7,5,8.6023252670426267,12,1,1,0,0,1,4,1,1,14,14,3,4,16.875
bot_to_pod,1769,1,initial_bots,8,24,308,193,84,1,0,0,20.5,10.5,8.5,8.5,12,2,12.165525060596439,14,1,0,1,0,0,2,4,1,14,14,2,3,15.375
pod_to_station_queue,1769,2,initial_bots,8,24,193,24,84,1,1,-1,8.5,8.5,1.5,9.5,7,1,7.0710678118654755,8,1,1,0,0,1,4,1,1,8,8,1,2,8.7916666666666661
bot_to_pod,1770,1,initial_bots,8,16,308,155,85,0,0,0,20.5,10.5,12.5,5.5,8,5,9.4339811320566032,13,1,0,1,0,0,2,4,1,13,13,1,2,12.916666666666668
pod_to_station_queue,1770,2,initial_bots,8,16,155,16,85,0,1,-1,12.5,5.5,1.5,3.5,11,2,11.180339887498949,13,1,1,0,0,1,4,1,1,19,19,3,4,20.370093791412856
bot_to_pod,1771,1,initial_bots,8,24,308,155,85,1,0,0,20.5,10.5,12.5,5.5,8,5,9.4339811320566032,13,1,0,1,0,0,2,4,1,13,13,1,2,12.916666666666668
pod_to_station_queue,1771,2,initial_bots,8,24,155,24,85,1,1,-1,12.5,5.5,1.5,9.5,11,4,11.704699910719626,15,1,1,0,0,1,4,1,1,25,25,5,6,28.615187582825712
bot_to_pod,1772,1,initial_bots,8,16,308,260,86,0,0,0,20.5,10.5,5.5,13.5,15,3,15.297058540778355,18,1,0,1,0,0,2,4,1,20,20,2,3,18.916666666666664
pod_to_station_queue,1772,2,initial_bots,8,16,260,16,86,0,1,-1,5.5,13.5,1.5,3.5,4,10,10.770329614269007,14,1,1,0,0,1,4,1,1,14,14,2,3,14.916666666666668
bot_to_pod,1773,1,initial_bots,8,24,308,260,86,1,0,0,20.5,10.5,5.5,13.5,15,3,15.297058540778355,18,1,0,1,0,0,2,4,1,20,20,2,3,18.916666666666664
pod_to_station_queue,1773,2,initial_bots,8,24,260,24,86,1,1,-1,5.5,13.5,1.5,9.5,4,4,5.6568542494923806,8,1,1,0,0,1,4,1,1,8,8,2,3,10.916666666666668
bot_to_pod,1774,1,initial_bots,8,16,308,233,87,0,0,0,20.5,10.5,6.5,11.5,14,1,14.035668847618199,15,1,0,1,0,0,2,4,1,17,17,2,3,16.75
pod_to_station_queue,1774,2,initial_bots,8,16,233,16,87,0,1,-1,6.5,11.5,1.5,3.5,5,8,9.4339811320566032,13,1,1,0,0,1,4,1,1,27,27,5,6,29.791666666666664
bot_to_pod,1775,1,initial_bots,8,24,308,233,87,1,0,0,20.5,10.5,6.5,11.5,14,1,14.035668847618199,15,1,0,1,0,0,2,4,1,17,17,2,3,16.75
pod_to_station_queue,1775,2,initial_bots,8,24,233,24,87,1,1,-1,6.5,11.5,1.5,9.5,5,2,5.3851648071345037,7,1,1,0,0,1,4,1,1,21,21,5,6,25.958333333333332
bot_to_pod,1776,1,initial_bots,8,16,308,229,88,0,0,0,20.5,10.5,16.5,10.5,4,0,4,4,1,0,1,0,0,2,4,1,6,6,2,3,10.041666666666668
pod_to_station_queue,1776,2,initial_bots,8,16,229,16,88,0,1,-1,16.5,10.5,1.5,3.5,15,7,16.552945357246848,22,1,1,0,0,1,4,1,1,22,22,3,4,22.370093791412856
bot_to_pod,1777,1,initial_bots,8,24,308,229,88,1,0,0,20.5,10.5,16.5,10.5,4,0,4,4,1,0,1,0,0,2,4,1,6,6,2,3,10.041666666666668
pod_to_station_queue,1777,2,initial_bots,8,24,229,24,88,1,1,-1,16.5,10.5,1.5,9.5,15,1,15.033296378372908,16,1,1,0,0,1,4,1,1,16,16,1,2,14.125
bot_to_pod,1778,1,initial_bots,8,16,308,203,89,0,0,0,20.5,10.5,18.5,8.5,2,2,2.8284271247461903,4,1,0,1,0,0,2,4,1,4,4,2,3,8.7034271247461898
pod_to_station_queue,1778,2,initial_bots,8,16,203,16,89,0,1,-1,18.5,8.5,1.5,3.5,17,5,17.720045146669349,22,1,1,0,0,1,4,1,1,24,24,3,4,23.541666666666664
bot_to_pod,1779,1,initial_bots,8,24,308,203,89,1,0,0,20.5,10.5,18.5,8.5,2,2,2.8284271247461903,4,1,0,1,0,0,2,4,1,4,4,2,3,8.7034271247461898
pod_to_station_queue,1779,2,initial_bots,8,24,203,24,89,1,1,-1,18.5,8.5,1.5,9.5,17,1,17.029386365926403,18,1,1,0,0,1,4,1,1,18,18,1,2,15.458333333333334
bot_to_pod,1780,1,initial_bots,8,16,308,279,90,0,0,0,20.5,10.5,10.5,14.5,10,4,10.770329614269007,14,1,0,1,0,0,2,4,1,16,16,2,3,16.875
pod_to_station_queue,1780,2,initial_bots,8,16,279,16,90,0,1,-1,10.5,14.5,1.5,3.5,9,11,14.212670403551895,20,1,1,0,0,1,4,1,1,22,22,3,4,22.208333333333336
bot_to_pod,1781,1,initial_bots,8,24,308,279,90,1,0,0,20.5,10.5,10.5,14.5,10,4,10.770329614269007,14,1,0,1,0,0,2,4,1,16,16,2,3,16.875
pod_to_station_queue,1781,2,initial_bots,8,24,279,24,90,1,1,-1,10.5,14.5,1.5,9.5,9,5,10.295630140987001,14,1,1,0,0,1,4,1,1,16,16,3,4,18.375
bot_to_pod,1782,1,initial_bots,8,16,308,135,91,0,0,0,20.5,10.5,6.5,4.5,14,6,15.231546211727817,20,1,0,1,0,0,2,4,1,20,20,2,3,19.541666666666664
pod_to_station_queue,1782,2,initial_bots,8,16,135,16,91,0,1,-1,6.5,4.5,1.5,3.5,5,1,5.0990195135927845,6,1,1,0,0,1,4,1,1,6,6,1,2,7.458333333333333
bot_to_pod,1783,1,initial_bots,8,24,308,135,91,1,0,0,20.5,10.5,6.5,4.5,14,6,15.231546211727817,20,1,0,1,0,0,2,4,1,20,20,2,3,19.541666666666664
pod_to_station_queue,1783,2,initial_bots,8,24,135,24,91,1,1,-1,6.5,4.5,1.5,9.5,5,5,7.0710678118654755,10,1,1,0,0,1,4,1,1,12,12,3,4,15.70342712474619
bot_to_pod,1784,1,initial_bots,8,16,308,153,92,0,0,0,20.5,10.5,10.5,5.5,10,5,11.180339887498949,15,1,0,1,0,0,2,4,1,15,15,1,2,14.25
pod_to_station_queue,1784,2,initial_bots,8,16,153,16,92,0,1,-1,10.5,5.5,1.5,3.5,9,2,9.2195444572928871,11,1,1,0,0,1,4,1,1,19,19,4,5,22.333333333333332
bot_to_pod,1785,1,initial_bots,8,24,308,153,92,1,0,0,20.5,10.5,10.5,5.5,10,5,11.180339887498949,15,1,0,1,0,0,2,4,1,15,15,1,2,14.25
pod_to_station_queue,1785,2,initial_bots,8,24,153,24,92,1,1,-1,10.5,5.5,1.5,9.5,9,4,9.8488578017961039,13,1,1,0,0,1,4,1,1,13,13,2,3,14.25
bot_to_pod,1786,1,initial_bots,8,16,308,187,93,0,0,0,20.5,10.5,16.5,7.5,4,3,5,7,1,0,1,0,0,2,4,1,7,7,1,2,8.9166666666666679
pod_to_station_queue,1786,2,initial_bots,8,16,187,16,93,0,1,-1,16.5,7.5,1.5,3.5,15,4,15.524174696260024,19,1,1,0,0,1,4,1,1,27,27,3,4,25.708333333333336
bot_to_pod,1787,1,initial_bots,8,24,308,187,93,1,0,0,20.5,10.5,16.5,7.5,4,3,5,7,1,0,1,0,0,2,4,1,7,7,1,2,8.9166666666666679
pod_to_station_queue,1787,2,initial_bots,8,24,187,24,93,1,1,-1,16.5,7.5,1.5,9.5,15,2,15.132745950421556,17,1,1,0,0,1,4,1,1,25,25,3,4,24.375
bot_to_pod,1788,1,initial_bots,8,16,308,136,94,0,0,0,20.5,10.5,7.5,4.5,13,6,14.317821063276353,19,1,0,1,0,0,2,4,1,19,19,2,3,18.875
pod_to_station_queue,1788,2,initial_bots,8,16,136,16,94,0,1,-1,7.5,4.5,1.5,3.5,6,1,6.0827625302982193,7,1,1,0,0,1,4,1,1,7,7,1,2,8.125
bot_to_pod,1789,1,initial_bots,8,24,308,136,94,1,0,0,20.5,10.5,7.5,4.5,13,6,14.317821063276353,19,1,0,1,0,0,2,4,1,19,19,2,3,18.875
pod_to_station_queue,1789,2,initial_bots,8,24,136,24,94,1,1,-1,7.5,4.5,1.5,9.5,6,5,7.810249675906654,11,1,1,0,0,1,4,1,1,13,13,3,4,16.370093791412859
bot_to_pod,1790,1,initial_bots,8,16,308,117,95,0,0,0,20.5,10.5,16.5,2.5,4,8,8.9442719099991592,12,1,0,1,0,0,2,4,1,12,12,2,3,14.208333333333332
pod_to_station_queue,1790,2,initial_bots,8,16,117,16,95,0,1,-1,16.5,2.5,1.5,3.5,15,1,15.033296378372908,16,1,1,0,0,1,4,1,1,16,16,1,2,14.125
bot_to_pod,1791,1,initial_bots,8,24,308,117,95,1,0,0,20.5,10.5,16.5,2.5,4,8,8.9442719099991592,12,1,0,1,0,0,2,4,1,12,12,2,3,14.208333333333332
pod_to_station_queue,1791,2,initial_bots,8,24,117,24,95,1,1,-1,16.5,2.5,1.5,9.5,15,7,16.552945357246848,22,1,1,0,0,1,4,1,1,22,22,3,4,22.370093791412859
bot_to_pod,1792,1,initial_bots,8,16,308,242,96,0,0,0,20.5,10.5,15.5,11.5,5,1,5.0990195135927845,6,1,0,1,0,0,2,4,1,8,8,2,3,11.536760458079522
pod_to_station_queue,1792,2,initial_bots,8,16,242,16,96,0,1,-1,15.5,11.5,1.5,3.5,14,8,16.124515496597098,22,1,1,0,0,1,4,1,1,22,22,2,3,20.25
bot_to_pod,1793,1,initial_bots,8,24,308,242,96,1,0,0,20.5,10.5,15.5,11.5,5,1,5.0990195135927845,6,1,0,1,0,0,2,4,1,8,8,2,3,11.536760458079522
pod_to_station_queue,1793,2,initial_bots,8,24,242,24,96,1,1,-1,15.5,11.5,1.5,9.5,14,2,14.142135623730951,16,1,1,0,0,1,4,1,1,16,16,2,3,16.245093791412856
bot_to_pod,1794,1,initial_bots,8,16,308,106,97,0,0,0,20.5,10.5,5.5,2.5,15,8,17,23,1,0,1,0,0,2,4,1,23,23,2,3,21.541666666666664
pod_to_station_queue,1794,2,initial_bots,8,16,106,16,97,0,1,-1,5.5,2.5,1.5,3.5,4,1,4.1231056256176606,5,1,1,0,0,1,4,1,1,5,5,1,2,6.791666666666667
bot_to_pod,1795,1,initial_bots,8,24,308,106,97,1,0,0,20.5,10.5,5.5,2.5,15,8,17,23,1,0,1,0,0,2,4,1,23,23,2,3,21.541666666666664
pod_to_station_queue,1795,2,initial_bots,8,24,106,24,97,1,1,-1,5.5,2.5,1.5,9.5,4,7,8.0622577482985491,11,1,1,0,0,1,4,1,1,11,11,3,4,15.03185424949238
bot_to_pod,1796,1,initial_bots,8,16,308,104,98,0,0,0,20.5,10.5,17.5,1.5,3,9,9.4868329805051381,12,1,0,1,0,0,2,4,1,12,12,1,2,12.25
pod_to_station_queue,1796,2,initial_bots,8,16,104,16,98,0,1,-1,17.5,1.5,1.5,3.5,16,2,16.124515496597098,18,1,1,0,0,1,4,1,1,24,24,3,4,23.703427124746192
bot_to_pod,1797,1,initial_bots,8,24,308,104,98,1,0,0,20.5,10.5,17.5,1.5,3,9,9.4868329805051381,12,1,0,1,0,0,2,4,1,12,12,1,2,12.25
pod_to_station_queue,1797,2,initial_bots,8,24,104,24,98,1,1,-1,17.5,1.5,1.5,9.5,16,8,17.888543819998318,24,1,1,0,0,1,4,1,1,30,30,3,4,27.703427124746192
bot_to_pod,1798,1,initial_bots,8,16,308,93,99,0,0,0,20.5,10.5,6.5,1.5,14,9,16.643316977093239,23,1,0,1,0,0,2,4,1,23,23,1,2,19.583333333333332
pod_to_station_queue,1798,2,initial_bots,8,16,93,16,99,0,1,-1,6.5,1.5,1.5,3.5,5,2,5.3851648071345037,7,1,1,0,0,1,4,1,1,15,15,3,4,17.708333333333336
bot_to_pod,1799,1,initial_bots,8,24,308,93,99,1,0,0,20.5,10.5,6.5,1.5,14,9,16.643316977093239,23,1,0,1,0,0,2,4,1,23,23,1,2,19.583333333333332
pod_to_station_queue,1799,2,initial_bots,8,24,93,24,99,1,1,-1,6.5,1.5,1.5,9.5,5,8,9.4339811320566032,13,1,1,0,0,1,4,1,1,21,21,3,4,21.708333333333336
bot_to_pod,1800,1,initial_bots,9,16,288,235,0,0,0,0,20.5,0.5,8.5,11.5,12,11,16.278820596099706,23,1,0,1,0,0,1,4,1,25,25,2,3,22.25
pod_to_station_queue,1800,2,initial_bots,9,16,235,16,0,0,1,-1,8.5,11.5,1.5,3.5,7,8,10.63014581273465,15,1,1,0,0,1,4,1,1,25,25,4,5,26.5
bot_to_pod,1801,1,initial_bots,9,24,288,235,0,1,0,0,20.5,0.5,8.5,11.5,12,11,16.278820596099706,23,1,0,1,0,0,1,4,1,25,25,2,3,22.25
