parent,units,children,firstChildDone,lastChildDone,consolidated,consolidationWait,placed,submitted
1649,4,2,12148.4888888478,12173.9111110697,12173.9111110697,25.4222222218523,11801.199999964,12042.9333332938
812,2,2,11992.577777739,12178.755555514,12178.755555514,186.177777775069,5589.82222222333,11901.9111110736
1458,5,2,10774.1777777567,12234.3999999577,12234.3999999577,1460.22222220097,10235.822222209,10673.4666666471
1464,3,2,11599.7333333002,12244.4888888464,12244.4888888464,644.755555546173,10286.1777777638,11539.3777777456
1635,4,2,12208.9777777358,12365.422222178,12365.422222178,156.444444442168,11665.2888888548,12098.1777777374
1331,4,2,12345.2888888449,12420.4888888439,12420.4888888439,75.1999999989057,9198.7555555574,12259.3777777351
1158,6,3,9913.59999999144,12445.9999999546,12445.9999999546,2532.39999996315,7855.95555557006,9833.11111110372
1661,4,2,12319.7777777342,12466.1333332876,12466.1333332876,146.355555553426,11891.8222221849,12269.4666666238
687,3,2,6041.37777778156,12596.9777777302,12596.9777777302,6555.59999994861,4552.44444443942,5990.44444444792
1105,3,2,8589.60000001071,12611.7333332855,12611.7333332855,4022.1333332748,7424.97777778974,8569.24444445545
1108,3,2,11438.6666666359,12621.8222221743,12621.8222221743,1183.15555553834,7454.80000001214,11337.9555555263
791,5,3,6983.73333334269,12768.1777777277,12768.1777777277,5784.444444385,5514.44444444511,6853.46666667525
509,4,2,12732.5777777282,12782.933333283,12782.933333283,50.3555555548228,3174.93333332959,12621.8222221743
1364,4,3,12339.9555555117,12933.9999999475,12933.9999999475,594.0444444358,9475.46666666448,12319.7777777342
1396,4,2,12747.9999999502,12979.5111110579,12979.5111110579,231.511111107742,9702.22222221674,12651.9999999516
1452,4,2,11307.7777777489,12989.5999999467,12989.5999999467,1681.82222219775,10190.2222222096,11186.9777777507
1522,2,2,12833.2888888378,12999.6888888354,12999.6888888354,166.399999997579,10794.3111110897,12732.5777777282
690,5,4,6702.88888889658,13095.0222221674,13095.0222221674,6392.13333327079,4567.3333333284,6632.80000000728
1477,5,2,12299.6444444012,13160.7111110553,13160.7111110553,861.066666654136,10401.6444444288,12249.2888888463
1543,6,2,12752.7111110612,13200.9333332769,13200.9333332769,448.2222222157,11000.6666666423,12651.9999999516
700,3,2,6126.84444444873,13205.7777777213,13205.7777777213,7078.93333327258,4647.51111110665,6081.51111111513
1651,4,2,11891.8222221849,13225.9555554988,13225.9555554988,1334.13333331392,11826.2666666303,11841.5111110745
1274,3,2,11483.9999999686,13316.6666666086,13316.6666666086,1832.66666664,8735.5111111197,11333.0666666375
