decision,time,solved,pendingOrders,stationsWithCap,podsInModel,xps,children,fastPath,units,sumUs,objective,solveSec,partialOrders,partialOnlyNewTrips,odCount,odFired,sunkOrdersStar,sunkItemsStar,sunkUnitsFinal,newTripsFinal,solve1Sec,solve2Sec,icWhole,icPackOcc,icPackBudget,icProcUnits,icEpSum,icShortfall,icSgOpen,icGateForegone
1238,9038.08888889307,1,100,1,80,2,0,1,2,0,-68.5652173913043,0.0049995,0,0,0,0,0,0,2,0,0,0.0049995,0,32,-1,0,0,0,0,0
1239,9043.91111111521,1,100,1,80,2,1,0,1,0,-29.1666666666667,0.001001,1,0,0,0,0,0,1,0,0,0.001001,0,31,-1,0,0,0,0,0
1240,9048.17777778181,1,100,1,80,2,0,1,2,0,-68.0194174757281,0.0030012,0,0,0,0,0,0,2,0,0,0.0030012,0,32,-1,0,0,0,0,0
1241,9068.31111111485,1,100,1,80,2,1,0,1,0,-29.2619047619048,0.0020349,1,0,0,0,0,0,1,0,0,0.0020349,0,32,-1,0,0,0,0,0
1242,9078.4000000036,1,100,1,80,2,0,0,0,1,0,0.0019978,0,0,0,0,0,0,0,0,0,0.0019978,0,33,-1,0,0,0,0,0
1243,9078.44444444804,1,100,1,80,2,0,0,0,1,0,0.001032,0,0,0,0,0,0,0,0,0,0.001032,0,33,-1,0,0,0,0,0
1244,9098.53333333664,1,100,1,79,2,0,2,4,0,-128.132075471698,0.277644,0,0,0,0,0,0,0,1,0,0.277644,0,32,-1,0,0,0,1,0
1245,9104.22222222544,1,100,1,79,2,1,0,1,0,-0.5,0.0010061,1,0,0,0,0,0,1,0,0,0.0010061,0,31,-1,1,0,0,0,0
1246,9108.62222222538,1,100,1,79,2,0,1,1,0,-67.0147058823529,0.0019983,0,0,0,0,0,0,1,0,0,0.0019983,0,31,-1,0,0,0,1,0
1247,9114.31111111418,1,100,1,83,2,1,0,1,0,-0.2,0.002,1,0,0,0,0,0,1,0,0,0.002,0,31,-1,1,0,0,0,0
1248,9128.75555555842,1,100,1,83,2,0,1,1,0,-70.0049504950495,0.0020007,0,0,0,0,0,0,1,0,0,0.0020007,0,32,-1,1,0,0,0,0
1249,9134.44444444722,1,100,1,80,2,0,0,0,1,0,0.000998,0,0,0,0,0,0,0,0,0,0.000998,0,32,-1,0,0,0,0,0
1250,9144.53333333597,1,100,1,80,2,0,0,0,2,0,0.0019697,0,0,0,0,0,0,0,0,0,0.0019697,0,32,-1,0,0,0,0,0
1251,9148.88888889146,1,100,2,82,4,0,0,0,3,0,0.0020112,0,0,0,0,0,0,0,0,0,0.0020112,0,32,-1,0,0,0,0,0
1252,9154.62222222471,1,100,2,82,4,0,0,0,4,0,0.003003,0,0,0,0,0,0,0,0,0,0.003003,0,32,-1,0,0,0,0,0
1253,9154.66666666915,1,100,2,82,4,0,0,0,4,0,0.0019976,0,0,0,0,0,0,0,0,0,0.0019976,0,32,-1,0,0,0,0,0
1254,9158.9777777802,1,100,2,82,3,0,0,0,5,0,0.0020002,0,0,0,0,0,0,0,0,0,0.0020002,0,32,-1,0,0,0,0,0
1255,9159.02222222464,1,100,2,82,3,0,0,0,5,0,0.0029977,0,0,0,0,0,0,0,0,0,0.0029977,0,32,-1,0,0,0,0,0
1256,9164.71111111345,1,100,2,81,3,1,3,8,2,-276.760984040835,0.1911574,0,0,0,0,0,0,0,1,0,0.1911574,0,32,-1,0,0,0,1,0
1257,9164.75555555789,1,100,1,82,1,1,0,1,1,-29.0050505050505,0.0019988,1,0,0,0,0,0,1,0,0,0.0019988,0,32,-1,0,0,0,0,0
1258,9169.06666666894,1,100,1,79,2,0,2,2,0,-128.048540540541,0.31065,0,0,0,0,0,0,0,1,0,0.31065,0,33,-1,0,0,0,1,0
1259,9174.80000000219,1,100,1,84,2,1,0,1,0,-67.04,0.0029999,0,0,0,0,0,0,1,0,0,0.0029999,0,33,-1,0,0,0,1,0
1260,9184.88888889094,1,100,1,83,1,0,1,1,0,-67.015503875969,0.0030019,0,0,0,0,0,0,1,0,0,0.0030019,0,33,-1,0,0,0,0,0
1261,9189.20000000198,1,100,1,84,2,0,0,0,1,0,0.0010005,0,0,0,0,0,0,0,0,0,0.0010005,0,33,-1,0,0,0,1,0
1262,9209.33333333502,1,100,1,84,2,0,0,0,2,0,0.0010007,0,0,0,0,0,0,0,0,0,0.0010007,0,33,-1,0,0,0,0,0
1263,9219.42222222377,1,100,1,84,2,0,0,0,3,0,0.0019656,0,0,0,0,0,0,0,0,0,0.0019656,0,33,-1,0,0,0,0,0
1264,9219.46666666821,1,100,2,85,4,0,1,3,3,-86.7222222222222,0.0489696,0,0,0,0,0,0,1,1,0,0.0489696,0,33,-1,1,0,0,1,0
1265,9219.51111111265,1,100,1,83,2,0,0,0,3,0,0.002002,0,0,0,0,0,0,0,0,0,0.002002,0,33,-1,0,0,0,0,0
1266,9229.51111111251,1,100,1,82,2,1,3,8,0,-265.5,0.252417,0,0,0,0,0,0,0,1,0,0.252417,0,33,-1,0,0,0,1,0
1267,9229.55555555695,1,99,1,87,2,1,0,1,0,-70.01171875,0.0019999,0,0,0,0,0,0,1,0,0,0.0019999,0,32,-1,1,0,0,1,0
1268,9239.60000000125,1,100,1,88,2,1,0,1,0,-67.125,0.0020026,0,0,0,0,0,0,1,0,0,0.0020026,0,32,-1,0,0,0,1,0
1269,9249.68888888999,1,100,1,87,1,1,0,1,0,-27.1666666666667,0.0020359,1,0,0,0,0,0,1,0,0,0.0020359,0,32,-1,0,0,0,0,0
1270,9259.73333333429,1,100,1,88,2,0,1,1,0,-69.0357142857143,0.0019992,0,0,0,0,0,0,1,0,0,0.0019992,0,33,-1,0,0,0,0,0
1271,9289.42222222275,1,100,1,88,2,0,1,3,0,-70.0767090620032,0.1200461,0,0,0,0,0,0,0,1,0,0.1200461,0,33,-1,0,0,0,1,0
1272,9289.91111111163,1,100,1,88,2,1,0,2,0,-30.0157480314961,0.0020367,1,0,0,0,0,0,2,0,0,0.0020367,0,33,-1,2,0,0,0,0
1273,9300.00000000037,1,100,1,86,2,1,0,1,0,-29.125,0.0009978,1,0,0,0,0,0,1,0,0,0.0009978,0,33,-1,0,0,0,0,0
1274,9309.55555555579,1,100,1,86,2,0,1,1,0,-67.041095890411,0.0039999,0,0,0,0,0,0,1,0,0,0.0039999,0,32,-1,0,0,0,1,0
1275,9310.08888888911,1,100,1,86,2,1,0,1,0,-30.25,0.0020009,1,0,0,0,0,0,1,0,0,0.0020009,0,32,-1,1,0,0,0,0
1276,9319.64444444453,1,100,1,86,2,0,1,1,0,-69.0074626865672,0.0030004,0,0,0,0,0,0,1,0,0,0.0030004,0,33,-1,0,0,0,0,0
1277,9330.22222222215,1,100,1,86,2,1,0,1,0,-29.0384615384615,0.0009681,1,0,0,0,0,0,1,0,0,0.0009681,0,32,-1,0,0,0,0,0
1278,9339.77777777757,1,100,1,85,2,1,0,2,0,-68.0694444444444,0.0029701,0,0,0,0,0,0,2,0,0,0.0029701,0,33,-1,0,0,0,0,0
1279,9349.86666666631,1,100,1,85,2,1,0,1,0,-29.0214285714286,0.0030005,1,0,0,0,0,0,1,0,0,0.0030005,0,32,-1,0,0,0,0,0
1280,9350.35555555519,1,100,1,85,2,1,0,1,0,-0.214285714285714,0.0020171,1,0,0,0,0,0,1,0,0,0.0020171,0,33,-1,1,0,0,0,0
1281,9359.95555555505,1,100,1,84,2,1,0,2,0,-81.1323308270677,0.0685106,0,0,0,0,0,0,1,1,0,0.0685106,0,33,-1,1,0,0,1,0
1282,9360.44444444394,1,100,1,79,2,0,0,0,1,0,0.0019993,0,0,0,0,0,0,0,0,0,0.0019993,0,33,-1,0,0,0,0,0
1283,9360.48888888838,1,100,1,79,2,0,0,0,1,0,0.0020008,0,0,0,0,0,0,0,0,0,0.0020008,0,33,-1,0,0,0,0,0
1284,9370.53333333268,1,100,1,78,2,0,2,3,0,-126.045454545455,0.1045882,0,0,0,0,0,0,0,1,0,0.1045882,0,33,-1,0,0,0,1,0
1285,9390.13333333239,1,100,1,80,2,0,1,1,0,-69.1176470588235,0.0029986,0,0,0,0,0,0,1,0,0,0.0029986,0,33,-1,0,0,0,0,0
1286,9390.66666666572,1,100,1,82,2,1,0,1,0,-30.0416666666667,0.0019974,1,0,0,0,0,0,1,0,0,0.0019974,0,33,-1,1,0,0,1,0
1287,9400.22222222113,1,100,1,80,2,0,1,1,0,-69.1060606060606,0.0030318,0,0,0,0,0,0,1,0,0,0.0030318,0,34,-1,0,0,0,0,0
1288,9400.75555555446,1,100,1,83,2,1,0,3,0,-59.2675438596491,0.0029967,1,0,0,0,0,0,3,0,0,0.0029967,0,34,-1,2,0,0,0,0
1289,9410.31111110988,1,100,1,80,2,1,0,2,0,-30.030303030303,0.0030014,1,0,0,0,0,0,2,0,0,0.0030014,0,35,-1,2,0,0,0,0
1290,9410.8444444432,1,100,1,80,2,0,0,0,1,0,0.0020035,0,0,0,0,0,0,0,0,0,0.0020035,0,36,-1,0,0,0,0,0
1291,9420.93333333194,1,100,1,80,2,0,0,0,2,0,0.0020008,0,0,0,0,0,0,0,0,0,0.0020008,0,36,-1,0,0,0,0,0
1292,9430.44444444292,1,100,2,82,4,1,0,2,2,-30.0153846153846,0.0030014,1,0,0,0,0,0,2,0,0,0.0030014,0,35,-1,2,0,0,0,0
1293,9431.02222222069,1,100,1,75,2,0,0,0,3,0,0.0009999,0,0,0,0,0,0,0,0,0,0.0009999,0,35,-1,0,0,0,0,0
1294,9440.53333333166,1,100,2,77,4,1,0,1,3,-29.09375,0.0040063,1,0,0,0,0,0,1,0,0,0.0040063,0,35,-1,0,0,0,0,0
1295,9441.11111110943,1,100,1,75,2,0,0,0,3,0,0.0020003,0,0,0,0,0,0,0,0,0,0.0020003,0,36,-1,0,0,0,0,0
1296,9461.19999999803,1,100,1,74,2,1,3,10,0,-264.5,0.1165837,0,0,0,0,0,0,0,1,0,0.1165837,0,36,-1,0,0,0,1,0
1297,9470.711111109,1,100,1,74,2,0,1,2,0,-69.0579710144928,0.0029981,0,0,0,0,0,0,2,0,0,0.0029981,0,36,-1,1,0,0,0,0
1298,9481.33333333107,1,100,1,77,2,1,0,1,0,-67.0714285714286,0.0020005,0,0,0,0,0,0,1,0,0,0.0020005,0,36,-1,0,0,0,1,0
1299,9490.84444444204,1,100,1,77,2,0,1,1,0,-69.0223880597015,0.0030174,0,0,0,0,0,0,1,0,0,0.0030174,0,36,-1,0,0,0,0,0
1300,9491.42222221981,1,100,1,76,1,0,1,1,0,-67.1071428571429,0.0030304,0,0,0,0,0,0,1,0,0,0.0030304,0,36,-1,0,0,0,0,0
1301,9510.97777777508,1,100,1,77,2,0,1,3,0,-74.6673076923077,0.0875121,0,0,0,0,0,0,2,1,0,0.0875121,0,35,-1,2,0,0,1,0
1302,9521.06666666382,1,100,1,77,2,0,1,1,0,-70.0227272727273,0.0040003,0,0,0,0,0,0,1,0,0,0.0040003,0,35,-1,1,0,0,1,0
1303,9531.15555555256,1,100,1,77,2,0,1,1,0,-67.4736842105263,0.004001,0,0,0,0,0,0,1,0,0,0.004001,0,35,-1,0,0,0,1,0
1304,9532.48888888588,1,100,1,81,2,0,1,3,0,-79.55,0.0754952,0,0,0,0,0,0,1,1,0,0.0754952,0,35,-1,1,0,0,1,0
1305,9541.2444444413,1,100,1,81,2,0,1,2,0,-64.9444444444444,0.0040054,0,0,0,0,0,0,2,0,0,0.0040054,0,35,-1,0,0,0,1,0
1306,9551.33333333005,1,100,1,81,2,1,0,2,0,-68.2222222222222,0.0030029,0,0,0,0,0,0,2,0,0,0.0030029,0,35,-1,0,0,0,0,0
1307,9561.42222221879,1,100,1,81,2,1,0,1,0,-29.46875,0.0020001,1,0,0,0,0,0,1,0,0,0.0020001,0,35,-1,0,0,0,0,0
1308,9562.66666666322,1,100,1,81,2,0,1,1,0,-70.0526315789474,0.0019973,0,0,0,0,0,0,1,0,0,0.0019973,0,35,-1,1,0,0,0,0
1309,9591.59999999613,1,100,1,80,2,0,1,4,0,-79.484962406015,0.0650365,0,0,0,0,0,0,2,1,0,0.0650365,0,35,-1,2,0,0,1,0
1310,9592.84444444055,1,100,1,81,2,1,0,1,0,-70.0384615384615,0.0020303,0,0,0,0,0,0,1,0,0,0.0020303,0,35,-1,1,0,0,0,0
1311,9601.68888888487,1,100,1,80,2,0,1,1,0,-67.4117647058823,0.0030003,0,0,0,0,0,0,1,0,0,0.0030003,0,35,-1,0,0,0,1,0
1312,9611.77777777361,1,100,1,80,2,1,0,1,0,-67.175,0.0030007,0,0,0,0,0,0,1,0,0,0.0030007,0,35,-1,0,0,0,1,0
1313,9612.97777777359,1,100,1,80,2,0,1,1,0,-69.1875,0.0020001,0,0,0,0,0,0,1,0,0,0.0020001,0,35,-1,0,0,0,0,0
1314,9623.06666666234,1,100,1,80,2,1,0,3,0,-30.1607142857143,0.0020003,1,0,0,0,0,0,3,0,0,0.0020003,0,34,-1,3,0,0,0,0
1315,9631.91111110665,1,100,1,80,2,1,0,1,0,-69.09375,0.0030007,0,0,0,0,0,0,1,0,0,0.0030007,0,35,-1,0,0,0,0,0
1316,9633.15555555108,1,100,1,80,2,1,0,1,0,-30.0277777777778,0.0020004,1,0,0,0,0,0,1,0,0,0.0020004,0,35,-1,1,0,0,0,0
1317,9652.04444443969,1,100,1,79,2,0,1,2,0,-68.8125,0.0040332,0,0,0,0,0,0,2,0,0,0.0040332,0,35,-1,0,0,0,0,0
1318,9653.28888888412,1,100,1,80,2,1,0,1,0,-29.0052083333333,0.001973,1,0,0,0,0,0,1,0,0,0.001973,0,35,-1,0,0,0,0,0
1319,9662.13333332843,1,100,1,77,2,0,1,2,0,-68.3157894736842,0.0039696,0,0,0,0,0,0,2,0,0,0.0039696,0,35,-1,0,0,0,0,0
1320,9663.37777777286,1,100,1,77,2,0,0,0,1,0,0.0020001,0,0,0,0,0,0,0,0,0,0.0020001,0,34,-1,0,0,0,0,0
1321,9667.0666666617,1,100,1,78,2,0,0,0,1,0,0.0020035,0,0,0,0,0,0,0,0,0,0.0020035,0,34,-1,0,0,0,0,0
1322,9672.22222221718,1,100,1,78,2,0,0,0,1,0,0.0020399,0,0,0,0,0,0,0,0,0,0.0020399,0,34,-1,0,0,0,0,0
1323,9693.5555555502,1,100,1,80,2,0,0,0,2,0,0.0019996,0,0,0,0,0,0,0,0,0,0.0019996,0,34,-1,0,0,0,0,0
1324,9693.59999999464,1,100,1,80,2,0,0,0,2,0,0.0020086,0,0,0,0,0,0,0,0,0,0.0020086,0,34,-1,0,0,0,0,0
1325,9702.13333332785,1,100,1,79,2,0,2,3,0,-127.25,0.2111148,0,0,0,0,0,0,0,1,0,0.2111148,0,34,-1,0,0,0,1,0
1326,9702.35555555007,1,100,1,78,2,1,0,3,0,-83.3424369747899,0.0804864,0,0,0,0,0,0,2,1,0,0.0804864,0,34,-1,2,0,0,1,0
1327,9703.64444443894,1,100,1,78,2,1,0,2,0,-24.6666666666667,0.0020012,1,0,0,0,0,0,2,0,0,0.0020012,0,34,-1,0,0,0,1,0
1328,9712.44444443881,1,100,1,78,2,0,1,3,0,-70.4583333333333,0.0049696,0,0,0,0,0,0,3,0,0,0.0039957,0,34,-1,3,0,0,1,0
1329,9722.53333332756,1,100,1,81,2,0,1,1,0,-67.0925925925926,0.0029997,0,0,0,0,0,0,1,0,0,0.0029997,0,33,-1,0,0,0,1,0
1330,9723.77777777198,1,100,1,81,2,0,0,0,1,0,0.0009712,0,0,0,0,0,0,0,0,0,0.0009712,0,33,-1,0,0,0,1,0
1331,9728.6666666608,1,100,1,81,2,0,0,0,1,0,0.0020017,0,0,0,0,0,0,0,0,0,0.0020017,0,33,-1,0,0,0,1,0
1332,9732.6222222163,1,100,2,83,4,0,1,2,1,-68.1538461538462,0.0040002,0,0,0,0,0,0,2,0,0,0.0040002,0,32,-1,0,0,0,0,0
1333,9732.66666666074,1,100,1,81,2,0,0,0,1,0,0.0010005,0,0,0,0,0,0,0,0,0,0.0010005,0,32,-1,0,0,0,0,0
1334,9733.86666666072,1,100,1,81,2,0,0,0,2,0,0.0019999,0,0,0,0,0,0,0,0,0,0.0019999,0,32,-1,0,0,0,0,0
1335,9733.91111110517,1,100,1,81,2,0,0,0,2,0,0.0019988,0,0,0,0,0,0,0,0,0,0.0019988,0,32,-1,0,0,0,0,0
1336,9738.7111111051,1,100,1,81,1,0,0,0,2,0,0.0020045,0,0,0,0,0,0,0,0,0,0.0020045,0,32,-1,0,0,0,0,0
1337,9743.95555554947,1,100,1,81,2,2,1,6,0,-198,0.2350115,0,0,0,0,0,0,0,1,0,0.2350115,0,32,-1,0,0,0,1,0
1338,9752.75555554934,1,100,1,81,2,1,0,2,0,-68.1333333333333,0.0049723,0,0,0,0,0,0,2,0,0,0.0049723,0,32,-1,0,0,0,0,0
1339,9764.08888888251,1,100,1,83,2,0,0,0,1,0,0.002001,0,0,0,0,0,0,0,0,0,0.002001,0,32,-1,0,0,0,1,0
1340,9767.59999999357,1,100,1,82,2,0,0,0,1,0,0.0010045,0,0,0,0,0,0,0,0,0,0.0010045,0,32,-1,0,0,0,1,0
1341,9772.88888888238,1,100,2,84,4,0,1,2,1,-68.0833333333333,0.0050026,0,0,0,0,0,0,2,0,0,0.0050026,0,32,-1,0,0,0,0,0
1342,9772.93333332682,1,100,1,82,2,0,0,0,1,0,0.0020357,0,0,0,0,0,0,0,0,0,0.0020357,0,32,-1,0,0,0,0,0
1343,9774.17777777125,1,100,1,82,2,0,0,0,2,0,0.0019971,0,0,0,0,0,0,0,0,0,0.0019971,0,32,-1,0,0,0,0,0
1344,9784.26666665999,1,100,1,82,2,0,0,0,2,0,0.0010033,0,0,0,0,0,0,0,0,0,0.0010033,0,32,-1,0,0,0,0,0
1345,9794.31111110429,1,100,1,82,2,0,3,3,0,-198.115384615385,0.2926168,0,0,0,0,0,0,0,1,0,0.2926168,0,32,-1,0,0,0,1,0
1346,9823.15555554831,1,100,1,82,2,0,1,3,0,-72.1649831649832,0.1110546,0,0,0,0,0,0,0,1,0,0.1110546,0,32,-1,0,0,0,1,0
1347,9824.48888888163,1,100,1,81,2,1,0,1,0,-29.0102040816327,0.0010024,1,0,0,0,0,0,1,0,0,0.0010024,0,31,-1,0,0,0,0,0
1348,9833.24444443706,1,100,1,79,2,0,0,0,1,0,0.0010012,0,0,0,0,0,0,0,0,0,0.0010012,0,31,-1,0,0,0,1,0
1349,9834.57777777037,1,100,2,81,4,0,0,0,2,0,0.0030001,0,0,0,0,0,0,0,0,0,0.0030001,0,31,-1,0,0,0,1,0
1350,9843.3333333258,1,100,2,81,4,0,0,0,3,0,0.0020359,0,0,0,0,0,0,0,0,0,0.0020359,0,31,-1,0,0,0,1,0
1351,9844.66666665911,1,100,2,81,4,0,0,0,3,0,0.0029949,0,0,0,0,0,0,0,0,0,0.0029949,0,31,-1,0,0,0,1,0
1352,9854.71111110341,1,100,2,80,4,1,1,2,2,-127.212765957447,0.1115179,0,0,0,0,0,0,0,1,0,0.1115179,0,30,-1,0,0,0,2,0
1353,9854.75555554785,1,100,1,83,2,0,0,0,2,0,0.0019978,0,0,0,0,0,0,0,0,0,0.0019978,0,30,-1,0,0,0,1,0
1354,9863.46666665884,1,100,1,83,2,0,0,0,3,0,0.0010001,0,0,0,0,0,0,0,0,0,0.0010001,0,30,-1,0,0,0,0,0
1355,9864.79999999215,1,100,2,85,4,0,1,1,3,-70.0104166666667,0.002992,0,0,0,0,0,0,1,0,0,0.002992,0,30,-1,1,0,0,1,0
1356,9864.8444444366,1,100,1,79,2,0,0,0,3,0,0.0010019,0,0,0,0,0,0,0,0,0,0.0010019,0,30,-1,0,0,0,0,0
1357,9874.88888888089,1,100,2,81,4,0,1,2,3,-64.25,0.0029978,0,0,0,0,0,0,2,0,0,0.0029978,0,30,-1,0,0,0,1,0
1358,9874.93333332534,1,100,1,79,2,0,0,0,3,0,0.0020025,0,0,0,0,0,0,0,0,0,0.0020025,0,30,-1,0,0,0,0,0
1359,9883.59999999188,1,100,1,79,2,0,0,0,4,0,0.0020039,0,0,0,0,0,0,0,0,0,0.0020039,0,29,-1,0,0,0,0,0
1360,9884.97777776964,1,100,2,81,4,0,0,0,5,0,0.0020001,0,0,0,0,0,0,0,0,0,0.0020001,0,29,-1,0,0,0,0,0
1361,9893.68888888062,1,100,2,81,4,0,0,0,5,0,0.0019982,0,0,0,0,0,0,0,0,0,0.0019982,0,29,-1,0,0,0,0,0
1362,9895.06666665838,1,100,2,81,4,0,0,0,6,0,0.0030001,0,0,0,0,0,0,0,0,0,0.0030001,0,29,-1,0,0,0,0,0
1363,9895.11111110282,1,100,2,81,4,0,0,0,6,0,0.0030005,0,0,0,0,0,0,0,0,0,0.0030005,0,29,-1,0,0,0,0,0
1364,9903.73333332492,1,100,2,79,4,3,4,14,0,-463.242017250484,1.750917,0,0,0,0,0,0,0,2,0,1.750917,0,29,-1,0,0,0,2,0
1365,9905.15555554712,1,100,1,88,2,0,0,0,1,0,0.0019979,0,0,0,0,0,0,0,0,0,0.0019979,0,29,-1,0,0,0,1,0
1366,9915.24444443586,1,100,1,88,2,0,0,0,2,0,0.0020036,0,0,0,0,0,0,0,0,0,0.0020036,0,28,-1,0,0,0,1,0
1367,9923.86666665796,1,100,1,88,2,0,0,0,2,0,0.0010006,0,0,0,0,0,0,0,0,0,0.0010006,0,28,-1,0,0,0,1,0
1368,9925.3333333246,1,100,1,88,2,0,0,0,3,0,0.0015148,0,0,0,0,0,0,0,0,0,0.0015148,0,28,-1,0,0,0,1,0
1369,9933.91111110226,1,100,2,89,4,0,1,2,3,-82.3988970588235,0.0890034,0,0,0,0,0,0,1,1,0,0.0890034,0,28,-1,1,0,0,1,0
1370,9933.9555555467,1,100,1,87,2,0,0,0,3,0,0.0010007,0,0,0,0,0,0,0,0,0,0.0010007,0,28,-1,0,0,0,0,0
1371,9935.42222221335,1,100,1,87,2,0,0,0,3,0,0.0010027,0,0,0,0,0,0,0,0,0,0.0010027,0,28,-1,0,0,0,0,0
1372,9945.46666665764,1,100,1,87,2,2,2,6,0,-261.65625,0.2691625,0,0,0,0,0,0,0,1,0,0.2691625,0,28,-1,0,0,0,1,0
1373,9954.0444444353,1,100,1,89,2,0,1,2,0,-70.2857142857143,0.005003,0,0,0,0,0,0,2,0,0,0.005003,0,27,-1,2,0,0,1,0
1374,9965.59999999069,1,100,1,90,2,0,1,1,0,-67.05,0.0040003,0,0,0,0,0,0,1,0,0,0.0040003,0,26,-1,0,0,0,1,0
1375,9974.17777776834,1,100,1,90,2,0,1,1,0,-70.0294117647059,0.0040017,0,0,0,0,0,0,1,0,0,0.0040017,0,25,-1,1,0,0,0,0
1376,9975.68888887943,1,100,1,89,1,1,0,1,0,-29.1451612903226,0.0030004,1,0,0,0,0,0,1,0,0,0.0030004,0,25,-1,0,0,0,0,0
1377,9994.31111110138,1,100,1,90,2,1,0,1,0,-69.125,0.0049995,0,0,0,0,0,0,1,0,0,0.0049995,0,26,-1,0,0,0,0,0
1378,9996.53333332357,1,100,1,89,2,0,1,4,0,-88.8380952380952,0.0915165,0,0,0,0,0,0,2,1,0,0.0915165,0,25,-1,2,0,0,1,0
1379,10014.4444444344,1,100,1,89,2,0,1,1,0,-69.0714285714286,0.0029997,0,0,0,0,0,0,1,0,0,0.0029997,0,25,-1,0,0,0,0,0
1380,10016.6666666566,1,100,1,89,2,0,1,1,0,-70.051282051282,0.0029979,0,0,0,0,0,0,1,0,0,0.0029979,0,24,-1,1,0,0,0,0
1381,10026.7555555454,1,100,1,89,2,1,0,2,0,-59.1738095238095,0.0029962,1,0,0,0,0,0,2,0,0,0.0029962,0,24,-1,1,0,0,0,0
1382,10036.8444444341,1,100,1,89,2,1,0,2,0,-30.1851851851852,0.0035187,1,0,0,0,0,0,2,0,0,0.0035187,0,24,-1,2,0,0,0,0
1383,10044.6222222118,1,100,1,89,2,0,1,2,0,-68.1219512195122,0.0039997,0,0,0,0,0,0,2,0,0,0.0039997,0,25,-1,0,0,0,0,0
1384,10046.9333333228,1,100,1,89,2,1,0,1,0,-30.0833333333333,0.0020001,1,0,0,0,0,0,1,0,0,0.0020001,0,25,-1,1,0,0,0,0
1385,10057.0222222116,1,100,1,88,2,1,0,1,0,-30.06,0.0020174,1,0,0,0,0,0,1,0,0,0.0020174,0,26,-1,1,0,0,0,0
1386,10074.7999999891,1,100,1,88,2,1,0,1,0,-30.2307692307692,0.002001,1,0,0,0,0,0,1,0,0,0.002001,0,27,-1,1,0,0,0,0
1387,10084.8888888778,1,100,1,88,2,1,0,1,0,-30.0151515151515,0.0020056,1,0,0,0,0,0,1,0,0,0.0020056,0,28,-1,1,0,0,0,0
1388,10087.1999999889,1,100,1,87,2,1,0,1,0,-29.1363636363636,0.0020008,1,0,0,0,0,0,1,0,0,0.0020008,0,29,-1,0,0,0,0,0
1389,10094.9777777666,1,100,1,87,2,1,0,1,0,-29.1,0.0020004,1,0,0,0,0,0,1,0,0,0.0020004,0,30,-1,0,0,0,0,0
1390,10105.0666666553,1,100,1,86,2,0,1,4,0,-83.3653846153846,0.0635888,0,0,0,0,0,0,3,1,0,0.0635888,0,31,-1,3,0,0,1,0
1391,10115.1555555441,1,100,1,86,2,0,1,1,0,-67.2222222222222,0.0010306,0,0,0,0,0,0,1,0,0,0.0010306,0,31,-1,0,0,0,1,0
1392,10117.3777777663,1,100,1,86,2,1,0,1,0,-29.0357142857143,0.0019979,1,0,0,0,0,0,1,0,0,0.0019979,0,31,-1,0,0,0,0,0
1393,10125.2444444328,1,100,1,86,2,0,0,0,1,0,0.0020009,0,0,0,0,0,0,0,0,0,0.0020009,0,31,-1,0,0,0,1,0
1394,10127.466666655,1,100,2,88,4,1,0,1,1,-0.0769230769230769,0.0029992,1,0,0,0,0,0,1,0,0,0.0029992,0,31,-1,1,0,0,1,0
1395,10135.3333333215,1,100,1,86,2,0,0,0,2,0,0.0020006,0,0,0,0,0,0,0,0,0,0.0020006,0,31,-1,0,0,0,0,0
1396,10137.5555555437,1,100,2,88,4,0,0,0,3,0,0.0020006,0,0,0,0,0,0,0,0,0,0.0020006,0,31,-1,0,0,0,0,0
1397,10137.5999999882,1,100,2,88,4,0,0,0,3,0,0.003,0,0,0,0,0,0,0,0,0,0.003,0,31,-1,0,0,0,0,0
1398,10147.6444444325,1,100,2,87,4,1,1,4,2,-146.313541666667,0.1879714,0,0,0,0,0,0,0,1,0,0.1879714,0,31,-1,0,0,0,1,0
1399,10147.6888888769,1,100,1,89,2,0,0,0,2,0,0.0020256,0,0,0,0,0,0,0,0,0,0.0020256,0,31,-1,0,0,0,0,0
1400,10155.4666666546,1,100,1,89,2,0,0,0,3,0,0.0020007,0,0,0,0,0,0,0,0,0,0.0020007,0,31,-1,0,0,0,0,0
1401,10165.5555555433,1,100,1,89,2,0,0,0,4,0,0.0020002,0,0,0,0,0,0,0,0,0,0.0020002,0,31,-1,0,0,0,0,0
1402,10167.7777777655,1,100,2,91,4,0,1,1,4,-67.0595238095238,0.003969,0,0,0,0,0,0,1,0,0,0.003969,0,31,-1,0,0,0,1,0
1403,10167.82222221,1,100,1,89,2,0,0,0,4,0,0.0020031,0,0,0,0,0,0,0,0,0,0.0020031,0,31,-1,0,0,0,0,0
1404,10177.8666666543,1,100,2,91,4,0,1,1,4,-69.0433070866142,0.0039989,0,0,0,0,0,0,1,0,0,0.0039989,0,31,-1,0,0,0,0,0
1405,10177.9111110987,1,100,1,89,2,0,0,0,4,0,0.0020032,0,0,0,0,0,0,0,0,0,0.0020032,0,31,-1,0,0,0,0,0
1406,10185.6888888764,1,100,1,89,2,0,0,0,4,0,0.0020015,0,0,0,0,0,0,0,0,0,0.0020015,0,31,-1,0,0,0,0,0
