decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec
1110,12408.8444443996,1,86,1,90,3,1,27.7992373451999,42.2233699299735,0.929967426710098,0.0277992373451999,24,1,10,1,1,1,-987.052494663406,0.1940255
1111,12409.8222221773,1,89,1,89,4,0,27.7844075477429,42.1872578316813,0.930781758957655,0.0277844075477429,24,1,12,1,0,1,-1096.74593410321,0.0140054
1112,12419.9111110661,1,89,1,90,3,2,27.8007437850384,42.1984924496063,0.930781758957655,0.0278007437850384,30,1,13,1,2,1,-1226.7744121262,0.1610272
1113,12428.9777777326,1,85,1,91,4,3,27.8007703970635,42.1849883823739,0.930838079739626,0.0278007703970635,40,2,18,1,3,4,-1661.8080209168,0.222055
1114,12440.0444443991,1,88,1,90,3,2,27.7884252928757,42.1788598195434,0.928629359286294,0.0277884252928757,30,1,14,1,2,1,-1268.5352116268,0.087518
1115,12449.1111110657,1,85,1,89,4,1,27.79781558451,42.1795962296414,0.929440389294404,0.02779781558451,31,2,12,1,1,3,-1248.35220819859,0.139995
1116,12450.1333332879,1,83,1,89,3,1,27.7672594552604,42.1458028129563,0.93030794165316,0.0277672594552604,24,1,12,1,1,1,-1057.3735009853,0.1534839
1117,12469.2444443987,1,84,1,89,4,2,27.7998406247382,42.1817637970489,0.931118314424635,0.0277998406247382,32,1,14,1,2,3,-1327.08893348099,0.0895227
1118,12470.2666666209,1,82,1,89,4,2,27.7862187190408,42.1476351356237,0.93192868719611,0.0277862187190408,37,3,15,1,2,4,-1501.94002741401,0.1599969
1119,12500.4444443982,1,84,1,87,6,0,27.8291328677087,42.2513401723959,0.932847896440129,0.0278291328677087,35,1,15,1,0,2,-1504.58499841161,0.0080006
1120,12510.533333287,1,83,1,88,6,1,27.8414407869232,42.2565419046386,0.932902182700081,0.0278414407869232,40,1,18,1,1,3,-1727.30254431503,0.1115138
1121,12529.5555555089,1,85,1,89,3,0,27.872027917854,42.2894914720007,0.932148626817447,0.027872027917854,13,1,5,1,0,1,-539.640227638449,0.0070069
1122,12540.7111110643,1,84,1,90,5,1,27.8724396759373,42.2766668965244,0.932956381260097,0.0278724396759373,42,2,18,1,1,3,-1778.77484655738,0.108234
1123,12549.688888842,1,85,1,89,3,1,27.8553536514738,42.2632951953395,0.932312651087832,0.0278553536514738,22,1,9,1,1,2,-909.763068658,0.1090194
1124,12550.7999999531,1,83,1,88,5,0,27.8403172840457,42.2270734224492,0.932312651087832,0.0278403172840457,33,1,13,1,0,2,-1373.13724903791,0.0100025
1125,12559.7777777307,1,82,1,89,3,1,27.8555814613059,42.2368351459802,0.933118452860596,0.0278555814613059,21,1,10,1,1,2,-917.707001690637,0.1025112
1126,12560.8888888418,1,81,1,89,4,1,27.8419573053155,42.2028181830572,0.93392425463336,0.0278419573053155,33,1,12,1,1,2,-1326.72998523323,0.104245
1127,12569.8666666195,1,82,1,92,3,3,27.84904764235,42.2002281822796,0.934730056406124,0.02784904764235,32,1,14,1,3,1,-1325.84440465284,0.1740477
1128,12581.0222221748,1,82,1,91,3,2,27.8759621946549,42.2276867011795,0.934730056406124,0.0278759621946549,32,2,14,1,2,4,-1351.91545001403,0.2160549
1129,12601.1555555079,1,82,1,91,3,3,27.8783924094842,42.2439032340192,0.934730056406124,0.0278783924094842,34,2,16,1,3,2,-1455.23681753079,0.3968822
1130,12610.0888888411,1,81,1,92,3,3,27.8590272050842,42.2270625321508,0.935535858178888,0.0278590272050842,30,1,16,1,3,1,-1357.51836533606,0.3200854
1131,12621.2888888409,1,82,1,92,4,3,27.8635626714681,42.2206435299396,0.934835076427997,0.0278635626714681,40,1,17,1,3,2,-1647.51494350714,0.24303
1132,12640.2666666184,1,82,1,91,3,3,27.8826240593862,42.2362484596432,0.934887459807074,0.0278826240593862,32,1,15,1,3,1,-1352.03328459081,0.2393045
1133,12661.5111110626,1,78,1,90,4,2,27.9004631299874,42.2500088025663,0.935691318327974,0.0279004631299874,35,2,15,1,2,2,-1452.07356331653,0.1655162
1134,12670.4444443958,1,82,1,91,3,2,27.8805268586778,42.2323109796577,0.933440256615878,0.0278805268586778,34,2,16,1,2,2,-1445.16301038333,0.1015228
1135,12690.5777777288,1,83,1,90,4,2,27.8878362395244,42.2558550947264,0.932746196957566,0.0278878362395244,38,1,17,1,2,2,-1592.27738539776,0.134051
1136,12691.6888888399,1,77,1,89,3,1,27.8734152454129,42.2207809196172,0.9328,0.0278734152454129,25,1,9,1,1,1,-969.198146896934,0.1225332
1137,12710.7111110618,1,83,1,90,5,2,27.8946616165454,42.2397543889915,0.9336,0.0278946616165454,40,2,18,1,2,4,-1693.14957736497,0.1640522
1138,12711.8222221729,1,75,1,89,3,1,27.8629500404533,42.2041743259807,0.9344,0.0278629500404533,24,1,8,1,1,1,-907.952282657239,0.1095251
1139,12730.8444443949,1,83,1,90,5,2,27.8779487568227,42.2137167125809,0.9352,0.0278779487568227,40,1,19,1,2,2,-1736.54309243766,0.1869962
1140,12740.9333332836,1,82,1,89,4,2,27.8866612210066,42.2137532244595,0.93370607028754,0.0278866612210066,36,1,17,1,2,1,-1560.10017344517,0.2330286
1141,12751.0222221724,1,76,1,90,3,3,27.8944946945736,42.2512025144413,0.934504792332268,0.0278944946945736,39,1,15,1,3,1,-1534.51538987247,0.3115484
1142,12752.0444443946,1,75,1,90,3,3,27.8804776827753,42.216818636063,0.933067729083665,0.0278804776827753,35,2,13,1,3,2,-1346.20168999239,0.1810096
1143,12761.1111110611,1,80,1,89,3,2,27.8623893232086,42.2018241214167,0.931637519872814,0.0278623893232086,31,2,14,1,2,2,-1305.87253472543,0.082519
1144,12772.1777777276,1,75,1,88,4,1,27.8536735104672,42.2009911558405,0.931637519872814,0.0278536735104672,30,2,11,1,1,2,-1181.7110775317,0.0945237
1145,12781.2444443942,1,80,1,89,4,2,27.8483213729917,42.2052256274408,0.932486100079428,0.0278483213729917,37,2,16,1,2,3,-1543.2082477422,0.1390333
1146,12782.2666666164,1,72,1,89,4,1,27.8156626506028,42.168036529681,0.932539682539683,0.0278156626506028,28,1,11,1,1,1,-1127.60383771129,0.0815128
1147,12791.3333332829,1,79,1,88,5,0,27.8242625133791,42.167974484236,0.933333333333333,0.0278242625133791,24,1,11,1,0,1,-1060.88199173353,0.0069966
1148,12792.3555555051,1,71,1,88,4,0,27.8109562587187,42.1347395642576,0.934126984126984,0.0278109562587187,23,1,9,1,0,1,-956.384307652498,0.0039994
1149,12812.4888888381,1,72,1,88,4,2,27.8605347203666,42.1967843715571,0.934920634920635,0.0278605347203666,31,2,14,1,2,2,-1294.20622804299,0.0885098
1150,12821.5111110602,1,78,1,87,4,1,27.8506067966117,42.1940494234381,0.934972244250595,0.0278506067966117,26,1,10,1,1,1,-1041.11350108714,0.1105314
1151,12822.5777777269,1,72,1,87,5,1,27.8367952018773,42.1600916421159,0.935765265662173,0.0278367952018773,29,1,13,1,1,1,-1235.81188551262,0.091522
1152,12832.6666666156,1,71,1,88,4,1,27.8597805948072,42.181883970521,0.936558287073751,0.0278597805948072,25,1,11,1,1,2,-1072.37071550722,0.0875092
1153,12851.6888888376,1,77,1,88,3,1,27.8868554762672,42.209868361537,0.936558287073751,0.0278868554762672,24,1,10,1,1,1,-991.618937510588,0.1065822
1154,12871.8222221706,1,79,1,91,3,3,27.9182389446444,42.2443706243079,0.936608557844691,0.0279182389446444,33,1,15,1,3,2,-1392.89936120792,0.1340182
1155,12872.8888888373,1,71,1,90,4,2,27.903131625638,42.208541498927,0.935866983372922,0.027903131625638,29,1,14,1,2,1,-1269.84147091543,0.1245041
1156,12881.9111110594,1,78,1,90,4,2,27.9076371226481,42.2024087166922,0.936658749010293,0.0279076371226481,32,1,14,1,2,1,-1325.35617980495,0.0875152
1157,12882.977777726,1,70,1,90,3,2,27.8928862108847,42.16718421754,0.936708860759494,0.0278928862108847,27,1,12,1,2,1,-1122.88544461615,0.1015176
1158,12891.9999999481,1,78,1,89,4,1,27.8904386133622,42.1887014467947,0.936758893280632,0.0278904386133622,27,1,9,1,1,2,-1050.59207777003,0.1120306
1159,12893.0666666148,1,68,1,88,4,0,27.8752409974818,42.1528034596066,0.936018957345972,0.0278752409974818,20,1,8,1,0,1,-841.990007972761,0.0079995
1160,12902.0888888368,1,76,1,88,4,1,27.8812766399487,42.149041851908,0.936808846761453,0.0278812766399487,32,1,11,1,1,1,-1236.61637773689,0.0974403
1161,12903.1555555035,1,68,1,88,4,1,27.8675734390867,42.1154671631283,0.937598736176935,0.0278675734390867,27,1,9,1,1,1,-1037.2538210178,0.109518
1162,12912.1777777256,1,75,1,89,4,2,27.8748220585003,42.1515568909873,0.936908517350158,0.0278748220585003,36,1,12,1,2,1,-1365.53347036765,0.1315358
1163,12913.2444443922,1,67,1,89,3,2,27.8606183484715,42.1172230529145,0.936958234830575,0.0278606183484715,27,1,8,1,2,2,-965.97824592733,0.2040333
1164,12923.333333281,1,66,1,89,4,2,27.8782152189541,42.1309841157731,0.936958234830575,0.0278782152189541,31,1,9,1,2,1,-1092.45855727361,0.139552
1165,12933.4222221697,1,74,1,90,3,3,27.8947425657532,42.1431362504185,0.937746256895193,0.0278947425657532,35,2,11,1,3,3,-1267.43227246314,0.1365027
1166,12942.3555555029,1,74,1,89,2,3,27.880680679875,42.1341463643753,0.937007874015748,0.027880680679875,30,3,11,1,3,4,-1145.0472481192,0.1085182
1167,12953.5555555028,1,74,1,88,3,2,27.8733570172549,42.1603290611081,0.936370777690495,0.0278733570172549,29,1,9,1,2,1,-1053.67747595905,0.1780363
1168,12963.1555555026,1,74,1,89,4,2,27.8849190112294,42.1649986124958,0.936420722135008,0.0278849190112294,35,2,13,1,2,3,-1372.52516069307,0.1195134
1169,12963.6444443915,1,73,1,89,3,2,27.8522974857019,42.1278478099148,0.937254901960784,0.0278522974857019,30,1,8,1,2,2,-1030.46394110387,0.1345157
1170,12973.2444443914,1,73,1,89,3,2,27.8758399895111,42.1506658391085,0.938039215686274,0.0278758399895111,29,2,11,1,2,2,-1131.36091191147,0.1535237
1171,12973.7333332802,1,72,1,89,4,2,27.844717570234,42.1157579707206,0.938871473354232,0.027844717570234,36,1,9,1,2,1,-1225.30997551816,0.1035163
1172,12983.822222169,1,72,1,91,3,3,27.8568985152536,42.1214229560403,0.939655172413793,0.0278568985152536,36,1,11,1,3,1,-1310.95806507478,0.1064941
1173,12993.3777777244,1,71,1,92,3,4,27.8633708493764,42.1184703999949,0.939702427564605,0.0278633708493764,34,3,14,1,4,4,-1342.02640591995,0.0985118
1174,13003.4666666131,1,71,1,89,5,2,27.8401483678919,42.1203315182379,0.942051683633516,0.0278401483678919,31,1,13,1,2,1,-1278.94842997538,0.0705274
1175,13003.955555502,1,70,1,89,3,2,27.8251104868251,42.0848596222302,0.94283476898982,0.0278251104868251,30,1,7,1,2,1,-1002.81217553981,0.0925147
1176,13013.5555555019,1,69,1,88,5,1,27.835236659596,42.0874727052485,0.943617854346124,0.027835236659596,26,2,9,1,1,3,-1010.93720825291,0.0955175
1177,13034.1333332794,1,71,1,87,3,0,27.8562182507264,42.1312909486076,0.943617854346124,0.0278562182507264,21,1,5,1,0,1,-754.75121679957,0.0039979
1178,13044.2222221681,1,71,1,88,3,2,27.8709515553671,42.1783706367255,0.943617854346124,0.0278709515553671,31,1,10,1,2,1,-1162.26539070184,0.0965127
1179,13054.3111110568,1,71,1,87,4,1,27.8794449249978,42.1785024554189,0.94140625,0.0278794449249978,30,1,9,1,1,1,-1127.8733007115,0.0815098
1180,13063.8222221678,1,64,1,87,4,1,27.8843095721605,42.2106481790127,0.9421875,0.0278843095721605,24,1,16,1,1,2,-1251.96760486323,0.0835058
1181,13064.3999999456,1,71,1,86,4,0,27.8694915784576,42.2129899108371,0.941497659906396,0.0278694915784576,25,1,6,1,0,1,-898.564973567972,0.0079699
1182,13074.4888888343,1,70,1,88,3,1,27.8854205473194,42.224371255044,0.941543257989088,0.0278854205473194,25,3,7,1,1,6,-905.201631563793,0.0775188
1183,13083.9555555009,1,62,1,88,5,1,27.8567441953447,42.2176744326963,0.942367601246106,0.0278567441953447,29,2,19,1,1,3,-1488.92188415101,0.0935167
1184,13094.6222221674,1,70,1,88,4,0,27.8460113913259,42.2508247375043,0.943190661478599,0.0278460113913259,23,2,7,1,0,4,-888.70378753705,0.0090006
1185,13104.0888888339,1,62,1,88,6,0,27.8293770574632,42.2374942574264,0.943968871595331,0.0278293770574632,28,1,17,1,0,2,-1417.34837952979,0.0040014
1186,13104.7111110561,1,70,1,88,4,0,27.8146477636375,42.2397975346728,0.944012441679627,0.0278146477636375,21,1,6,1,0,2,-794.632017623839,0.0060012
1187,13134.8888888335,1,76,1,91,3,2,27.8585560611057,42.2936803266033,0.944790046656299,0.0278585560611057,27,2,12,1,2,5,-1151.70737754727,0.1505101
1188,13144.9777777222,1,76,1,89,5,0,27.8314048965442,42.2643281437786,0.941860465116279,0.0278314048965442,25,1,11,1,0,2,-1097.34159254014,0.0090008
1189,13174.4444443884,1,65,1,90,4,1,27.8463825794346,42.2743049415467,0.942635658914729,0.0278463825794346,30,2,16,1,1,3,-1405.76142800661,0.0875275
1190,13175.1555554995,1,76,1,89,4,0,27.816185623281,42.2403030798764,0.941221964423821,0.027816185623281,20,1,10,1,0,2,-925.372523086015,0.0070095
1191,13184.5333332772,1,64,1,90,5,1,27.8137305925066,42.2238452066295,0.941267387944359,0.0278137305925066,33,2,18,1,1,2,-1563.13860198292,0.0952976
1192,13194.6222221659,1,63,1,89,5,0,27.7966979408635,42.2098005768669,0.942040185471406,0.0277966979408635,28,1,14,1,0,1,-1293.96893900953,0.0079705
1193,13214.755555499,1,65,1,90,4,1,27.8087271317437,42.2525898130462,0.942812982998454,0.0278087271317437,28,1,15,1,1,2,-1319.7225802464,0.1190407
1194,13225.4222221655,1,66,1,90,3,1,27.8087598285644,42.2771622085053,0.94212962962963,0.0278087598285644,22,1,14,1,1,2,-1123.12750136215,0.1365159
1195,13234.888888832,1,78,1,90,5,1,27.808593652711,42.2641621594067,0.94212962962963,0.0278085936527111,32,2,12,1,1,3,-1284.94529026261,0.1656621
1196,13235.5111110542,1,78,1,89,4,0,27.7769130508021,42.2277542594501,0.941448382126348,0.0277769130508021,21,1,11,1,0,1,-990.595550550024,0.0049998
1197,13244.9777777207,1,77,1,89,5,0,27.7765021848748,42.214420207092,0.942218798151002,0.0277765021848748,24,1,7,1,0,1,-910.615498152998,0.0039975
1198,13255.6444443873,1,78,1,90,3,1,27.7792728817238,42.2059427174873,0.942989214175655,0.0277792728817238,25,1,11,1,1,1,-1062.70379536174,0.1620274
1199,13265.1111110538,1,78,1,91,5,2,27.7792182281636,42.1931936213547,0.942307692307692,0.0277792182281636,34,2,12,1,2,3,-1331.83392049526,0.1101804
1200,13285.2444443868,1,78,1,90,5,1,27.7663763792664,42.1854069200784,0.943846153846154,0.0277663763792664,28,1,10,1,1,1,-1114.9224202043,0.1515199
1201,13295.8666666089,1,80,1,91,3,2,27.7634160415469,42.1682734443477,0.944615384615385,0.0277634160415469,29,2,12,1,2,3,-1181.03444189847,0.1175137
1202,13315.4222221642,1,79,1,89,5,0,27.7528081772338,42.2008082274327,0.943207981580967,0.0277528081772338,24,2,8,1,0,4,-952.333153908739,0.0060005
1203,13315.9999999419,1,79,1,89,5,0,27.7211979444306,42.1643790100491,0.943251533742331,0.0277211979444306,27,1,12,1,0,2,-1187.27841066084,0.0069738
1204,13326.0888888307,1,78,1,89,4,0,27.7184176815628,42.1475152498304,0.944018404907976,0.0277184176815628,22,1,10,1,0,2,-977.514266192333,0.0079989
1205,13345.5999999415,1,80,1,91,3,2,27.7301695290151,42.1527664431445,0.94478527607362,0.0277301695290151,25,3,12,1,2,3,-1096.88413866141,0.124489
1206,13356.266666608,1,80,1,91,3,2,27.7053814106997,42.1508946877195,0.943338437978561,0.0277053814106997,29,2,10,1,2,3,-1102.16768907674,0.0825267
1207,13365.7333332745,1,79,1,90,4,1,27.6861847321332,42.133251459721,0.943425076452599,0.0276861847321332,22,2,11,1,1,3,-988.481158225892,0.0810753
1208,13376.3999999411,1,80,1,89,5,0,27.6804202330196,42.1360189423298,0.944954128440367,0.0276804202330196,26,1,9,1,0,1,-1042.29514444426,0.0050009
1209,13385.8666666076,1,78,1,90,4,1,27.6863493855431,42.1324498053517,0.945718654434251,0.0276863493855431,19,2,10,1,1,3,-889.316651746587,0.0805635
1210,13386.4888888298,1,79,1,91,4,1,27.6561373672966,42.0979845564855,0.947247706422018,0.0276561373672966,24,2,9,1,1,2,-973.822005267385,0.0755509
1211,13405.9999999406,1,78,1,91,4,1,27.6604099068614,42.1159806494907,0.948776758409786,0.0276604099068614,20,1,10,1,1,3,-909.11487107357,0.0910047
1212,13406.6222221628,1,78,1,90,5,1,27.6453224555538,42.1170477757655,0.947328244274809,0.0276453224555538,28,1,11,1,1,1,-1136.88496396255,0.1700999
1213,13436.177777718,1,79,1,90,4,1,27.6637862077711,42.1325953277348,0.948091603053435,0.0276637862077711,17,1,10,1,1,2,-832.006602309637,0.1015196
1214,13436.7999999402,1,79,1,89,5,0,27.6492362782778,42.0978823195306,0.948091603053435,0.0276492362782778,23,1,9,1,0,2,-965.811799356257,0.0049978
1215,13456.9333332732,1,80,1,89,5,1,27.6644159346315,42.1084561711,0.948091603053435,0.0276644159346315,30,2,13,1,1,2,-1280.95991406065,0.0895182
1216,13466.3555554953,1,77,1,88,4,1,27.6421676301852,42.0860385842594,0.946646341463415,0.0276421676301852,21,1,11,1,1,2,-969.536572219142,0.1450698
1217,13477.0666666063,1,78,1,87,5,0,27.6496777649619,42.0849640786173,0.946646341463415,0.0276496777649619,24,1,8,1,0,1,-950.65205732424,0.0049999
1218,13496.5333332726,1,78,1,89,3,2,27.6773404852648,42.1145691293952,0.946686976389947,0.0276773404852648,28,2,10,1,2,3,-1082.6223313623,0.0885119
1219,13516.6666666057,1,79,1,91,3,3,27.6767936112342,42.1251802501153,0.944528875379939,0.0276767936112342,31,2,12,1,3,2,-1210.31145302332,0.1434751
1220,13517.2888888279,1,78,1,90,3,2,27.6462127896477,42.0900458965016,0.945330296127563,0.0276462127896477,25,2,14,1,2,2,-1152.79516410368,0.0992053
1221,13527.3777777166,1,79,1,90,4,1,27.6294803776278,42.0759558813744,0.946130500758725,0.0276294803776277,23,1,13,1,1,2,-1092.57690803366,0.1265113
1222,13537.4666666054,1,80,1,91,3,2,27.6317402247357,42.066942445589,0.946889226100152,0.0276317402247357,23,1,13,1,2,2,-1073.35909764962,0.1830248
1223,13546.844444383,1,72,1,90,4,1,27.6334650891345,42.0571342054269,0.947647951441578,0.0276334650891345,22,1,8,1,1,2,-869.656093979638,0.0985182
1224,13547.5555554941,1,79,1,91,4,2,27.6193198354844,42.0231991989126,0.947687642153146,0.0276193198354844,28,1,14,1,2,1,-1247.104582198,0.1150171
1225,13567.6888888272,1,79,1,91,3,2,27.6401063170414,42.0424317066606,0.947727272727273,0.0276401063170414,25,2,10,1,2,4,-1015.52753631565,0.1440319
1226,13577.0222221604,1,72,1,90,3,1,27.6262373127412,42.0327029904335,0.94776684330053,0.0276262373127412,21,1,7,1,1,2,-787.402040752951,0.0925209
1227,13577.7777777159,1,78,1,89,5,0,27.6129323665631,42.0000997026178,0.947806354009077,0.0276129323665631,22,1,8,1,0,2,-897.929955250885,0.0080027
1228,13597.1555554934,1,72,1,90,4,2,27.6459448831237,42.037959071851,0.94856278366112,0.0276459448831237,27,2,10,1,2,2,-1061.86379289945,0.0665259
1229,13597.9111110489,1,76,1,89,4,1,27.6165866957924,42.0046627121092,0.947169811320755,0.0276165866957924,24,1,8,1,1,1,-908.77244101341,0.1235214
1230,13618.044444382,1,77,1,88,4,2,27.65370884122,42.0487901558277,0.947209653092006,0.02765370884122,32,2,11,1,2,4,-1215.57282078401,0.071517
1231,13627.3333332707,1,71,1,87,4,1,27.6501803919478,42.0547653865553,0.94578313253012,0.0276501803919478,22,1,8,1,1,1,-881.327968923209,0.088509
1232,13628.1333332707,1,68,1,86,4,0,27.6373334803679,42.0229198816876,0.946536144578313,0.0276373334803679,21,2,6,1,0,2,-793.268890852783,0.0040012
1233,13647.4666666038,1,78,1,88,5,1,27.6473896249683,42.0495311033891,0.948042168674699,0.0276473896249683,26,1,10,1,1,1,-1042.77940650532,0.0885207
1234,13648.2666666038,1,76,1,88,4,1,27.6328038594973,42.0150652539455,0.948795180722892,0.0276328038594973,25,1,8,1,1,1,-942.950249094259,0.0925113
1235,13658.3555554925,1,61,1,86,5,0,27.6378465665963,42.0104692482875,0.948833709556057,0.0276378465665963,24,1,10,1,0,1,-1031.57006913911,0.0060035
1236,13667.5999999368,1,62,1,88,4,1,27.6468912452253,42.0119710234088,0.949586155003762,0.0276468912452253,21,2,10,1,1,3,-918.243566393682,0.1855569
1237,13687.7333332699,1,63,1,87,4,1,27.6570833333337,42.0745748154463,0.950375939849624,0.0276570833333337,23,2,13,1,1,2,-1088.26117655156,0.1090251
1238,13707.8666666029,1,81,1,89,5,1,27.6589351485041,42.1245111120318,0.94973743435859,0.0276589351485041,24,1,12,1,1,3,-1084.12659966035,0.0894853
1239,13718.6666666027,1,80,1,90,3,1,27.6629679639467,42.118340159575,0.948353293413174,0.0276629679639467,22,1,9,1,1,2,-913.300769144914,0.0945144
1240,13738.7999999358,1,81,1,90,3,2,27.6713452996762,42.1187993932146,0.949101796407186,0.0276713452996762,27,2,12,1,2,3,-1136.84290218437,0.0670061
1241,13748.0888888245,1,63,1,90,4,2,27.6520034257197,42.1005863541968,0.946975354742345,0.0276520034257197,27,2,16,1,2,2,-1304.12730651207,0.0780586
1242,13758.1777777133,1,61,1,88,4,1,27.6402302965478,42.0938651545049,0.945644080416977,0.0276402302965478,25,1,15,1,1,3,-1233.40610168615,0.0785052
1243,13758.9333332688,1,78,1,87,4,1,27.6267622360642,42.0611011142792,0.945684523809524,0.0276267622360642,26,1,12,1,1,2,-1123.44001027487,0.0845245
1244,13768.266666602,1,60,1,87,4,1,27.631661257699,42.0563251007013,0.946428571428571,0.027631661257699,23,1,13,1,1,2,-1101.71360308311,0.1125224
1245,13788.3999999351,1,61,1,91,3,4,27.6720211197335,42.1055223981043,0.947172619047619,0.0276720211197335,31,3,16,1,4,6,-1369.39064688967,0.0934898
1246,13799.1555554905,1,79,1,90,3,2,27.6402167438276,42.0917006251182,0.947994056463596,0.0276402167438276,28,2,12,1,2,5,-1161.71162841149,0.0625097
1247,13809.2444443792,1,79,1,88,4,1,27.6273492415837,42.0832488024799,0.945925925925926,0.0276273492415837,26,2,11,1,1,4,-1095.72703947056,0.084509
1248,13828.6222221567,1,63,1,88,4,0,27.638836435579,42.1118757852909,0.946706143597335,0.027638836435579,16,1,7,1,0,1,-701.471624035029,0.0039991
1249,13829.3777777122,1,80,1,88,4,0,27.6260113517837,42.080126995755,0.947446336047372,0.0276260113517837,21,2,9,1,0,3,-913.673426335829,0.0079992
1250,13838.7111110454,1,62,1,89,4,1,27.6133896301766,42.0720025815592,0.948926720947446,0.0276133896301766,21,1,11,1,1,2,-968.034759045265,0.0965824
1251,13839.466666601,1,79,1,89,4,1,27.5985730792675,42.0372536877132,0.948926720947446,0.0275985730792675,27,1,9,1,1,3,-1036.75541871074,0.101114
1252,13868.8888888228,1,62,1,90,4,2,27.6038050509631,42.0330667821483,0.94896449704142,0.0276038050509631,25,2,14,1,2,2,-1163.32414197074,0.1045213
1253,13879.6888888226,1,63,1,89,3,1,27.5824729554816,42.0116556117555,0.949741315594974,0.0275824729554816,21,1,13,1,1,2,-1052.37603740757,0.087535
1254,13889.0222221558,1,62,1,90,4,2,27.5783369324283,41.9932323710589,0.949077490774908,0.0275783369324283,28,2,16,1,2,3,-1285.57856457542,0.1080231
1255,13899.1111110446,1,62,1,89,5,1,27.5685821504045,41.989427389449,0.948415622697126,0.0275685821504045,26,1,15,1,1,2,-1236.80300182011,0.0875185
1256,13899.8222221557,1,60,1,88,2,0,27.5551794842365,41.9569217817863,0.949152542372881,0.0275551794842365,10,1,3,1,0,1,-384.57331237119,0.0050001
1257,13919.2444443776,1,62,1,89,5,2,27.5751911825443,42.0105261640105,0.949189985272459,0.0275751911825444,32,1,18,1,2,2,-1524.92932450009,0.0625156
1258,13950.0888888216,1,61,1,89,1,2,27.61950973785,42.0659255604975,0.9478324761205,0.02761950973785,18,1,15,1,2,3,-1001.00596037689,0.0540025
1259,13970.2222221546,1,62,1,89,2,2,27.6429149222797,42.0894634243756,0.947136563876652,0.0276429149222797,25,1,15,1,2,2,-1205.24901178149,0.1083375
1260,13979.5555554878,1,73,1,89,5,2,27.6520149430057,42.0912260931611,0.945787545787546,0.0276520149430057,39,2,24,1,2,4,-1897.77954474721,0.0635031
1261,13990.3555554877,1,71,1,88,3,1,27.6475385145698,42.0954578888224,0.942377826404085,0.0276475385145698,26,2,21,1,1,3,-1491.17625368737,0.0645057
1262,13999.6888888209,1,64,1,87,5,0,27.6381618597089,42.0922047370503,0.942461762563729,0.0276381618597089,24,1,14,1,0,2,-1184.60140501466,0.0089988
1263,14000.4444443764,1,70,1,87,4,0,27.6250798361527,42.0602217204862,0.943190094683175,0.0276250798361527,23,1,19,1,0,2,-1357.04010949965,0.0100076
1264,14009.7777777096,1,64,1,88,4,1,27.6381890728059,42.1032513003929,0.943190094683175,0.0276381890728059,26,1,14,1,1,2,-1225.74617550896,0.0875341
1265,14030.6222221538,1,70,1,88,4,1,27.664991755744,42.1320057931514,0.943231441048035,0.027664991755744,29,2,21,1,1,5,-1557.9561961233,0.098519
1266,14039.955555487,1,64,1,89,4,1,27.6533452345378,42.1252625739459,0.943272727272727,0.0276533452345378,26,1,13,1,1,3,-1175.80506306658,0.0995117
1267,14050.7555554868,1,70,1,89,4,1,27.6522689994537,42.1115736885936,0.942587209302326,0.0276522689994537,31,1,19,1,1,1,-1534.22069997351,0.0815457
1268,14060.08888882,1,63,1,90,3,2,27.6461347780393,42.1252511605428,0.943313953488372,0.0276461347780393,27,1,15,1,2,2,-1247.20300130309,0.072509
1269,14080.222222153,1,64,1,91,3,3,27.6395412342987,42.1031613976713,0.943313953488372,0.0276395412342987,30,1,17,1,3,2,-1372.37215834838,0.1535174
1270,14090.9777777084,1,72,1,90,3,2,27.6312839451423,42.0785637468834,0.943355119825708,0.0276312839451423,32,2,20,1,2,3,-1558.6129631644,0.0755399
1271,14121.1555554858,1,73,1,88,4,1,27.6582177103952,42.1305409309508,0.943396226415094,0.0276582177103952,32,1,18,1,1,1,-1526.36730822548,0.1265139
1272,14130.488888819,1,64,1,89,3,2,27.6613342437013,42.1582627385315,0.943437273386512,0.0276613342437013,26,1,12,1,2,2,-1099.80370451476,0.1045481
1273,14141.2888888188,1,74,1,89,4,2,27.6684183800838,42.1570258471651,0.944162436548223,0.0276684183800838,34,1,22,1,2,3,-1720.84801788839,0.0650001
1274,14150.622222152,1,64,1,88,4,1,27.6638704892408,42.1380846506927,0.942112879884226,0.0276638704892408,25,1,11,1,1,1,-1070.31767052983,0.0865131
1275,14170.755555485,1,65,1,88,5,0,27.6768305550521,42.1807749255271,0.942836468885673,0.0276768305550521,25,1,10,1,0,1,-1054.08484285328,0.0125154
1276,14171.4666665961,1,73,1,88,4,0,27.6636967596791,42.1487475899336,0.942196531791908,0.0276636967596791,26,2,13,1,0,3,-1199.65931722717,0.0089744
1277,14190.8888888181,1,64,1,89,4,1,27.6733209126317,42.1743243378767,0.941516245487365,0.0276733209126317,24,1,11,1,1,3,-1046.27104801293,0.0804937
1278,14191.5999999292,1,72,1,88,4,0,27.6594156097945,42.141144378198,0.942238267148014,0.0276594156097945,24,1,12,1,0,2,-1106.05334241272,0.0095117
